"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000006OXJP2A4","false","CLA-BD-0007708","a1WWD0000034F7i2AE","0.0","","Sheet Metal","","63.0","","","","","a235f000000ZYoKAAW","0.0","0.0","","0.0"
"a1UWD000006OXJQ2A4","false","CLA-BD-0007709","a1WWD0000034F7i2AE","0.0","","Insulation","","64.0","","","","","a235f000000ZYoLAAW","0.0","0.0","","0.0"
"a1UWD000006OXJR2A4","false","CLA-BD-0007710","a1WWD0000034F7i2AE","0.0","","Glass & Glazing","","65.0","","","","","a235f000000ZYoMAAW","0.0","0.0","","0.0"
"a1UWD000006OXJS2A4","false","CLA-BD-0007711","a1WWD0000034F7i2AE","0.0","","Drywall & Metal Studs","","66.0","","","","","a235f000000ZYoNAAW","0.0","0.0","","0.0"
"a1UWD000006OXJT2A4","false","CLA-BD-0007712","a1WWD0000034F7i2AE","0.0","","Acoustic Tile","","67.0","","","","","a235f000000ZYoOAAW","0.0","0.0","","0.0"
"a1UWD000006OXJU2A4","false","CLA-BD-0007713","a1WWD0000034F7i2AE","0.0","","Painting","","68.0","","","","","a235f000000ZYoPAAW","0.0","0.0","","0.0"
"a1UWD000006OXJV2A4","false","CLA-BD-0007714","a1WWD0000034F7i2AE","0.0","","Ceramic tile","","69.0","","","","","a235f000000ZYoQAAW","0.0","0.0","","0.0"
"a1UWD000006OXJW2A4","false","CLA-BD-0007715","a1WWD0000034F7i2AE","0.0","","EIFS / Lath & Plaster","","70.0","","","","","a235f000000ZYoRAAW","0.0","0.0","","0.0"
"a1UWD000006OXJX2A4","false","CLA-BD-0007716","a1WWD0000034F7i2AE","0.0","","Misc. S.S.","","71.0","","","","","a235f000000ZYoSAAW","0.0","0.0","","0.0"
"a1UWD000006OXJY2A4","false","CLA-BD-0007717","a1WWD0000034F7i2AE","0.0","","Toilet accessories","","72.0","","","","","a235f000000ZYoTAAW","0.0","0.0","","0.0"
"a1UWD000006OXJZ2A4","false","CLA-BD-0007718","a1WWD0000034F7i2AE","0.0","","GC Installed Items","","73.0","","","","","a235f000000ZYoUAAW","0.0","0.0","","0.0"
"a1UWD000006OXJa2AO","false","CLA-BD-0007719","a1WWD0000034F7i2AE","0.0","","H.V.A.C. System","","74.0","","","","","a235f000000ZYoVAAW","0.0","0.0","","0.0"
"a1UWD000006OXJb2AO","false","CLA-BD-0007720","a1WWD0000034F7i2AE","0.0","","TABC - Air Balance (Required)","","75.0","","","","","a235f000000ZYoWAAW","0.0","0.0","","0.0"
"a1UWD000006OXJc2AO","false","CLA-BD-0007721","a1WWD0000034F7i2AE","0.0","","Plumbing","","76.0","","","","","a235f000000ZYoXAAW","0.0","0.0","","0.0"
"a1UWD000006OXJd2AO","false","CLA-BD-0007722","a1WWD0000034F7i2AE","0.0","","Fire Sprinkler (if required)","","77.0","","","","","a235f000000ZYoYAAW","0.0","0.0","","0.0"
"a1UWD000006OXJe2AO","false","CLA-BD-0007723","a1WWD0000034F7i2AE","0.0","","Metal Fab","","78.0","","","","","a235f000000ZYoZAAW","0.0","0.0","","0.0"
"a1UWD000006OXJf2AO","false","CLA-BD-0007724","a1WWD0000034F7i2AE","0.0","","Cedar brackets","","79.0","","","","","a235f000000ZYoaAAG","0.0","0.0","","0.0"
"a1UWD000006OXJg2AO","false","CLA-BD-0007725","a1WWD0000034F7i2AE","0.0","","Termite Treat","","80.0","","","","","a235f000000ZYobAAG","0.0","0.0","","0.0"
"a1UWD000006OXJh2AO","false","CLA-BD-0007726","a1WWD0000034F7i2AE","0.0","","Electrical Labor","","81.0","","","","","a235f000000ZYocAAG","0.0","0.0","","0.0"
"a1UWD000006OXJi2AO","false","CLA-BD-0007727","a1WWD0000034F7i2AE","0.0","","Electrical Material","","82.0","","","","","a235f000000ZYodAAG","0.0","0.0","","0.0"
"a1UWD000006OXJj2AO","false","CLA-BD-0007728","a1WWD0000034F7i2AE","0.0","","Power Management System","","83.0","","","","","a235f000000ZYoeAAG","0.0","0.0","","0.0"
"a1UWD000006OXJk2AO","false","CLA-BD-0007729","a1WWD0000034F7i2AE","0.0","","F.R.P. and marlite","","86.0","","","","","a235f000000ZYofAAG","0.0","0.0","","0.0"
"a1UWD000006OXJl2AO","false","CLA-BD-0007730","a1WWD0000034F7i2AE","0.0","","Gas to Property Line","","1.0","","","","","a235f000000ZYogAAG","0.0","0.0","","0.0"
"a1UWD000006OXJm2AO","false","CLA-BD-0007731","a1WWD0000034F7i2AE","0.0","","Water to Property line","","2.0","","","","","a235f000000ZYohAAG","0.0","0.0","","0.0"
"a1UWD000006OXJn2AO","false","CLA-BD-0007732","a1WWD0000034F7i2AE","0.0","","Sewer to Property Line","","3.0","","","","","a235f000000ZYoiAAG","0.0","0.0","","0.0"
"a1UWD000006OXJo2AO","false","CLA-BD-0007733","a1WWD0000034F7i2AE","0.0","","New electric service","","4.0","","","","","a235f000000ZYojAAG","0.0","0.0","","0.0"
"a1UWD000006OXJp2AO","false","CLA-BD-0007734","a1WWD0000034F7i2AE","0.0","","Power pole - new or relocate","","5.0","","","","","a235f000000ZYokAAG","0.0","0.0","","0.0"
"a1UWD000006OXJq2AO","false","CLA-BD-0007735","a1WWD0000034F7i2AE","0.0","","Street light - new or relocate","","6.0","","","","","a235f000000ZYolAAG","0.0","0.0","","0.0"
"a1UWD000006OXJr2AO","false","CLA-BD-0007736","a1WWD0000034F7i2AE","0.0","","Telephone Pole","","7.0","","","","","a235f000000ZYomAAG","0.0","0.0","","0.0"
"a1UWD000006OXJs2AO","false","CLA-BD-0007737","a1WWD0000034F7i2AE","0.0","","Off site fire hydrant","","8.0","","","","","a235f000000ZYonAAG","0.0","0.0","","0.0"
"a1UWD000006OXJt2AO","false","CLA-BD-0007738","a1WWD0000034F7i2AE","0.0","","Traffic signals - new or relocate","","9.0","","","","","a235f000000ZYooAAG","0.0","0.0","","0.0"
"a1UWD000006OXJu2AO","false","CLA-BD-0007739","a1WWD0000034F7i2AE","0.0","","Offsite Demolition","","10.0","","","","","a235f000000ZYopAAG","0.0","0.0","","0.0"
"a1UWD000006OXJv2AO","false","CLA-BD-0007740","a1WWD0000034F7i2AE","0.0","","New Curb & Gutter","","11.0","","","","","a235f000000ZYoqAAG","0.0","0.0","","0.0"
"a1UWD000006OXJw2AO","false","CLA-BD-0007741","a1WWD0000034F7i2AE","0.0","","New sidewalk","","12.0","","","","","a235f000000ZYorAAG","0.0","0.0","","0.0"
"a1UWD000006OXJx2AO","false","CLA-BD-0007742","a1WWD0000034F7i2AE","0.0","","New approaches","","13.0","","","","","a235f000000ZYosAAG","0.0","0.0","","0.0"
"a1UWD000006OXJy2AO","false","CLA-BD-0007743","a1WWD0000034F7i2AE","0.0","","Street paving and markings","","14.0","","","","","a235f000000ZYotAAG","0.0","0.0","","0.0"
"a1UWD000006OXJz2AO","false","CLA-BD-0007744","a1WWD0000034F7i2AE","0.0","","Temp sidewalk","","15.0","","","","","a235f000000ZYouAAG","0.0","0.0","","0.0"
"a1UWD000006OXK02AO","false","CLA-BD-0007745","a1WWD0000034F7i2AE","0.0","","Storm Drain","","16.0","","","","","a235f000000ZYovAAG","0.0","0.0","","0.0"
"a1UWD000006OXK12AO","false","CLA-BD-0007746","a1WWD0000034F7i2AE","0.0","","Relocate Transformer","","17.0","","","","","a235f000000ZYowAAG","0.0","0.0","","0.0"
"a1UWD000006OXK22AO","false","CLA-BD-0007747","a1WWD0000034F7i2AE","0.0","","Survey","","18.0","","","","","a235f000000ZYoxAAG","0.0","0.0","","0.0"
"a1UWD000006OXK32AO","false","CLA-BD-0007748","a1WWD0000034F7i2AE","0.0","","Soils","","20.0","","","","","a235f000000ZYoyAAG","0.0","0.0","","0.0"
"a1UWD000006OXK42AO","false","CLA-BD-0007749","a1WWD0000034F7i2AE","0.0","","Grade fill / cut","","21.0","","","","","a235f000000ZYozAAG","0.0","0.0","","0.0"
"a1UWD000006OXK52AO","false","CLA-BD-0007750","a1WWD0000034F7i2AE","0.0","","Site Demolition","","22.0","","","","","a235f000000ZYp0AAG","0.0","0.0","","0.0"
"a1UWD000006OXK62AO","false","CLA-BD-0007751","a1WWD0000034F7i2AE","0.0","","Retaining wall","","23.0","","","","","a235f000000ZYp1AAG","0.0","0.0","","0.0"
"a1UWD000006OXK72AO","false","CLA-BD-0007752","a1WWD0000034F7i2AE","0.0","","Trash Enclosure","","24.0","","","","","a235f000000ZYp2AAG","0.0","0.0","","0.0"
"a1UWD000006OXK82AO","false","CLA-BD-0007753","a1WWD0000034F7i2AE","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","a235f000000ZYp3AAG","0.0","0.0","","0.0"
"a1UWD000006OXK92AO","false","CLA-BD-0007754","a1WWD0000034F7i2AE","0.0","","Storm Drain","","26.0","","","","","a235f000000ZYp4AAG","0.0","0.0","","0.0"
"a1UWD000006OXKA2A4","false","CLA-BD-0007755","a1WWD0000034F7i2AE","0.0","","Concrete Sidewalks","","27.0","","","","","a235f000000ZYp5AAG","0.0","0.0","","0.0"
"a1UWD000006OXKB2A4","false","CLA-BD-0007756","a1WWD0000034F7i2AE","0.0","","Concrete light bases","","28.0","","","","","a235f000000ZYp6AAG","0.0","0.0","","0.0"
"a1UWD000006OXKC2A4","false","CLA-BD-0007757","a1WWD0000034F7i2AE","0.0","","Electrical site work/labor","","29.0","","","","","a235f000000ZYp7AAG","0.0","0.0","","0.0"
"a1UWD000006OXKD2A4","false","CLA-BD-0007758","a1WWD0000034F7i2AE","0.0","","Site Lighting Material","","30.0","","","","","a235f000000ZYp8AAG","0.0","0.0","","0.0"
"a1UWD000006OXKE2A4","false","CLA-BD-0007759","a1WWD0000034F7i2AE","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","a235f000000ZYp9AAG","0.0","0.0","","0.0"
"a1UWD000006OXKF2A4","false","CLA-BD-0007760","a1WWD0000034F7i2AE","0.0","","Plumbing sit work","","32.0","","","","","a235f000000ZYpAAAW","0.0","0.0","","0.0"
"a1UWD000006OXKG2A4","false","CLA-BD-0007761","a1WWD0000034F7i2AE","0.0","","Telephone Underground","","33.0","","","","","a235f000000ZYpBAAW","0.0","0.0","","0.0"
"a1UWD000006OXKH2A4","false","CLA-BD-0007762","a1WWD0000034F7i2AE","0.0","","Concrete paving","","34.0","","","","","a235f000000ZYpCAAW","0.0","0.0","","0.0"
"a1UWD000006OXKI2A4","false","CLA-BD-0007763","a1WWD0000034F7i2AE","0.0","","Asphalt paving & striping","","35.0","","","","","a235f000000ZYpDAAW","0.0","0.0","","0.0"
"a1UWD000006OXKJ2A4","false","CLA-BD-0007764","a1WWD0000034F7i2AE","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","a235f000000ZYpEAAW","0.0","0.0","","0.0"
"a1UWD000006OXKK2A4","false","CLA-BD-0007765","a1WWD0000034F7i2AE","0.0","","Bollard w/ Covers","","37.0","","","","","a235f000000ZYpFAAW","0.0","0.0","","0.0"
"a1UWD000006OXKL2A4","false","CLA-BD-0007766","a1WWD0000034F7i2AE","0.0","","Fire Sprinkler Service","","38.0","","","","","a235f000000ZYpGAAW","0.0","0.0","","0.0"
"a1UWD000006OXKM2A4","false","CLA-BD-0007767","a1WWD0000034F7i2AE","0.0","","Erosion & Dust Control","","39.0","","","","","a235f000000ZYpHAAW","0.0","0.0","","0.0"
"a1UWD000006OXKN2A4","false","CLA-BD-0007768","a1WWD0000034F7i2AE","0.0","","Fire Hydrant","","40.0","","","","","a235f000000ZYpIAAW","0.0","0.0","","0.0"
"a1UWD000006OXKO2A4","false","CLA-BD-0007769","a1WWD0000034F7i2AE","0.0","","Dumpster Approach","","41.0","","","","","a235f000000ZYpJAAW","0.0","0.0","","0.0"
"a1UWD000006OXKP2A4","false","CLA-BD-0007770","a1WWD0000034F7i2AE","0.0","","Wheel stops","","42.0","","","","","a235f000000ZYpKAAW","0.0","0.0","","0.0"
"a1UWD000006OXKQ2A4","false","CLA-BD-0007771","a1WWD0000034F7i2AE","0.0","","Preasure Washing","","43.0","","","","","a235f000000ZYpLAAW","0.0","0.0","","0.0"
"a1UWD000006OXKR2A4","false","CLA-BD-0007772","a1WWD0000034F7i2AE","0.0","","Service Yard Conc/CMU","","44.0","","","","","a235f000000ZYpMAAW","0.0","0.0","","0.0"
"a1UWD000006OXKS2A4","false","CLA-BD-0007773","a1WWD0000034F7i2AE","0.0","","Barricades/Signs","","45.0","","","","","a235f000000ZYpNAAW","0.0","0.0","","0.0"
"a1UWD000006OXKT2A4","false","CLA-BD-0007774","a1WWD0000034F7i2AE","0.0","","Signage","","46.0","","","","","a235f000000ZYpOAAW","0.0","0.0","","0.0"
"a1UWD000006OXKU2A4","false","CLA-BD-0007775","a1WWD0000034F7i2AE","0.0","","Misc.","","47.0","","","","","a235f000000ZYpPAAW","0.0","0.0","","0.0"
"a1UWD000006OXKV2A4","false","CLA-BD-0007776","a1WWD0000034F7i2AE","0.0","","Building Demolition","","48.0","","","","","a235f000000ZYpQAAW","0.0","0.0","","0.0"
"a1UWD000006OXKW2A4","false","CLA-BD-0007777","a1WWD0000034F7i2AE","0.0","","Building Concrete Material","","49.0","","","","","a235f000000ZYpRAAW","0.0","0.0","","0.0"
"a1UWD000006OXKX2A4","false","CLA-BD-0007778","a1WWD0000034F7i2AE","0.0","","Building Concrete Labor","","50.0","","","","","a235f000000ZYpSAAW","0.0","0.0","","0.0"
"a1UWD000006OXKY2A4","false","CLA-BD-0007779","a1WWD0000034F7i2AE","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","a235f000000ZYpTAAW","0.0","0.0","","0.0"
"a1UWD000006OXKZ2A4","false","CLA-BD-0007780","a1WWD0000034F7i2AE","0.0","","Masonry/Building","","52.0","","","","","a235f000000ZYpUAAW","0.0","0.0","","0.0"
"a1UWD000006OXKa2AO","false","CLA-BD-0007781","a1WWD0000034F7i2AE","0.0","","Structural Steel","","53.0","","","","","a235f000000ZYpVAAW","0.0","0.0","","0.0"
"a1UWD000006OXKb2AO","false","CLA-BD-0007782","a1WWD0000034F7i2AE","0.0","","Finish Lumber & Doors","","54.0","","","","","a235f000000ZYpWAAW","0.0","0.0","","0.0"
"a1UWD000006OXKc2AO","false","CLA-BD-0007783","a1WWD0000034F7i2AE","0.0","","Metal Doors & Frames","","55.0","","","","","a235f000000ZYpXAAW","0.0","0.0","","0.0"
"a1UWD000006OXKd2AO","false","CLA-BD-0007784","a1WWD0000034F7i2AE","0.0","","Wood Doors","","56.0","","","","","a235f000000ZYpYAAW","0.0","0.0","","0.0"
"a1UWD000006OXKe2AO","false","CLA-BD-0007785","a1WWD0000034F7i2AE","0.0","","Finish Hardware","","57.0","","","","","a235f000000ZYpZAAW","0.0","0.0","","0.0"
"a1UWD000006OXKf2AO","false","CLA-BD-0007786","a1WWD0000034F7i2AE","0.0","","Framing Labor","","58.0","","","","","a235f000000ZYpaAAG","0.0","0.0","","0.0"
"a1UWD000006OXKg2AO","false","CLA-BD-0007787","a1WWD0000034F7i2AE","0.0","","Misc.","","92.0","","","","","a235f000000ZYpbAAG","0.0","0.0","","0.0"
"a1UWD000006OWev2AG","false","CLA-BD-0005198","a1WWD0000034F7S2AU","0.0","","Cabinets / Millwork","","88.0","","","","","a238c000005kkfOAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWew2AG","false","CLA-BD-0005199","a1WWD0000034F7S2AU","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","a238c000005kkfPAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWex2AG","false","CLA-BD-0005200","a1WWD0000034F7S2AU","0.0","","Lighting Fixtures","","85.0","","","","","a238c000005kkfQAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWey2AG","false","CLA-BD-0005201","a1WWD0000034F7S2AU","0.0","","Corporate Decor Package Installation","","93.0","","","","","a238c000005kkfRAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWez2AG","false","CLA-BD-0005202","a1WWD0000034F7S2AU","0.0","","100 ft secondary service","","84.0","","","","","a238c000005kkfSAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf02AG","false","CLA-BD-0005203","a1WWD0000034F7S2AU","0.0","","Fire Extinguishers","","87.0","","","","","a238c000005kkfTAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf12AG","false","CLA-BD-0005204","a1WWD0000034F7S2AU","0.0","","Caulking","","91.0","","","","","a238c000005kkfUAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf22AG","false","CLA-BD-0005205","a1WWD0000034F7S2AU","0.0","","Toilet Partitions","","89.0","","","","","a238c000005kkfVAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf32AG","false","CLA-BD-0005206","a1WWD0000034F7S2AU","0.0","","Roofing","","59.0","","","","","a238c000005kkfWAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf42AG","false","CLA-BD-0005207","a1WWD0000034F7S2AU","0.0","","Finish Carpentry Labor","","60.0","","","","","a238c000005kkfXAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf52AG","false","CLA-BD-0005208","a1WWD0000034F7S2AU","0.0","","Rough Carpentry Labor","","61.0","","","","","a238c000005kkfYAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf62AG","false","CLA-BD-0005209","a1WWD0000034F7S2AU","0.0","","Rough Carpentry Material","","62.0","","","","","a238c000005kkfZAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWf72AG","false","CLA-BD-0005210","a1WWD0000034F7S2AU","0.0","","Sheet Metal","","63.0","","","","","a238c000005kkfaAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWf82AG","false","CLA-BD-0005211","a1WWD0000034F7S2AU","0.0","","Insulation","","64.0","","","","","a238c000005kkfbAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWf92AG","false","CLA-BD-0005212","a1WWD0000034F7S2AU","0.0","","Glass & Glazing","","65.0","","","","","a238c000005kkfcAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfA2AW","false","CLA-BD-0005213","a1WWD0000034F7S2AU","0.0","","Drywall & Metal Studs","","66.0","","","","","a238c000005kkfdAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfB2AW","false","CLA-BD-0005214","a1WWD0000034F7S2AU","0.0","","Acoustic Tile","","67.0","","","","","a238c000005kkfeAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfC2AW","false","CLA-BD-0005215","a1WWD0000034F7S2AU","0.0","","Painting","","68.0","","","","","a238c000005kkffAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfD2AW","false","CLA-BD-0005216","a1WWD0000034F7S2AU","0.0","","Ceramic tile","","69.0","","","","","a238c000005kkfgAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfE2AW","false","CLA-BD-0005217","a1WWD0000034F7S2AU","0.0","","EIFS / Lath & Plaster","","70.0","","","","","a238c000005kkfhAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfF2AW","false","CLA-BD-0005218","a1WWD0000034F7S2AU","0.0","","Misc. S.S.","","71.0","","","","","a238c000005kkfiAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfG2AW","false","CLA-BD-0005219","a1WWD0000034F7S2AU","0.0","","Toilet accessories","","72.0","","","","","a238c000005kkfjAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfH2AW","false","CLA-BD-0005220","a1WWD0000034F7S2AU","0.0","","GC Installed Items","","73.0","","","","","a238c000005kkfkAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfI2AW","false","CLA-BD-0005221","a1WWD0000034F7S2AU","0.0","","H.V.A.C. System","","74.0","","","","","a238c000005kkflAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfJ2AW","false","CLA-BD-0005222","a1WWD0000034F7S2AU","0.0","","TABC - Air Balance (Required)","","75.0","","","","","a238c000005kkfmAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfK2AW","false","CLA-BD-0005223","a1WWD0000034F7S2AU","0.0","","Plumbing","","76.0","","","","","a238c000005kkfnAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfL2AW","false","CLA-BD-0005224","a1WWD0000034F7S2AU","0.0","","Fire Sprinkler (if required)","","77.0","","","","","a238c000005kkfoAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfM2AW","false","CLA-BD-0005225","a1WWD0000034F7S2AU","0.0","","Metal Fab","","78.0","","","","","a238c000005kkfpAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfN2AW","false","CLA-BD-0005226","a1WWD0000034F7S2AU","0.0","","Cedar brackets","","79.0","","","","","a238c000005kkfqAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfO2AW","false","CLA-BD-0005227","a1WWD0000034F7S2AU","0.0","","Termite Treat","","80.0","","","","","a238c000005kkfrAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfP2AW","false","CLA-BD-0005228","a1WWD0000034F7S2AU","0.0","","Electrical Labor","","81.0","","","","","a238c000005kkfsAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfQ2AW","false","CLA-BD-0005229","a1WWD0000034F7S2AU","0.0","","Electrical Material","","82.0","","","","","a238c000005kkftAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfR2AW","false","CLA-BD-0005230","a1WWD0000034F7S2AU","0.0","","Power Management System","","83.0","","","","","a238c000005kkfuAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfS2AW","false","CLA-BD-0005231","a1WWD0000034F7S2AU","0.0","","F.R.P. and marlite","","86.0","","","","","a238c000005kkfvAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfT2AW","false","CLA-BD-0005232","a1WWD0000034F7S2AU","0.0","","Gas to Property Line","","1.0","","","","","a238c000005kkfwAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfU2AW","false","CLA-BD-0005233","a1WWD0000034F7S2AU","0.0","","Water to Property line","","2.0","","","","","a238c000005kkfxAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfV2AW","false","CLA-BD-0005234","a1WWD0000034F7S2AU","0.0","","Sewer to Property Line","","3.0","","","","","a238c000005kkfyAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfW2AW","false","CLA-BD-0005235","a1WWD0000034F7S2AU","0.0","","New electric service","","4.0","","","","","a238c000005kkfzAAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfX2AW","false","CLA-BD-0005236","a1WWD0000034F7S2AU","0.0","","Power pole - new or relocate","","5.0","","","","","a238c000005kkg0AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfY2AW","false","CLA-BD-0005237","a1WWD0000034F7S2AU","0.0","","Street light - new or relocate","","6.0","","","","","a238c000005kkg1AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfZ2AW","false","CLA-BD-0005238","a1WWD0000034F7S2AU","0.0","","Telephone Pole","","7.0","","","","","a238c000005kkg2AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfa2AG","false","CLA-BD-0005239","a1WWD0000034F7S2AU","0.0","","Off site fire hydrant","","8.0","","","","","a238c000005kkg3AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfb2AG","false","CLA-BD-0005240","a1WWD0000034F7S2AU","0.0","","Traffic signals - new or relocate","","9.0","","","","","a238c000005kkg4AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfc2AG","false","CLA-BD-0005241","a1WWD0000034F7S2AU","0.0","","Offsite Demolition","","10.0","","","","","a238c000005kkg5AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfd2AG","false","CLA-BD-0005242","a1WWD0000034F7S2AU","0.0","","New Curb & Gutter","","11.0","","","","","a238c000005kkg6AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfe2AG","false","CLA-BD-0005243","a1WWD0000034F7S2AU","0.0","","New sidewalk","","12.0","","","","","a238c000005kkg7AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWff2AG","false","CLA-BD-0005244","a1WWD0000034F7S2AU","0.0","","New approaches","","13.0","","","","","a238c000005kkg8AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfg2AG","false","CLA-BD-0005245","a1WWD0000034F7S2AU","0.0","","Street paving and markings","","14.0","","","","","a238c000005kkg9AAA","0.0","0.0","0.0","0.0"
"a1UWD000006OWfh2AG","false","CLA-BD-0005246","a1WWD0000034F7S2AU","0.0","","Temp sidewalk","","15.0","","","","","a238c000005kkgAAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfi2AG","false","CLA-BD-0005247","a1WWD0000034F7S2AU","0.0","","Storm Drain","","16.0","","","","","a238c000005kkgBAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfj2AG","false","CLA-BD-0005248","a1WWD0000034F7S2AU","0.0","","Relocate Transformer","","17.0","","","","","a238c000005kkgCAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfk2AG","false","CLA-BD-0005249","a1WWD0000034F7S2AU","0.0","","Survey","","18.0","","","","","a238c000005kkgDAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfl2AG","false","CLA-BD-0005250","a1WWD0000034F7S2AU","0.0","","Soils","","20.0","","","","","a238c000005kkgEAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfm2AG","false","CLA-BD-0005251","a1WWD0000034F7S2AU","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","a238c000005kkgFAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfn2AG","false","CLA-BD-0005252","a1WWD0000034F7S2AU","0.0","","Bollard w/ Covers","","37.0","","","","","a238c000005kkgGAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfo2AG","false","CLA-BD-0005253","a1WWD0000034F7S2AU","0.0","","Fire Sprinkler Service","","38.0","","","","","a238c000005kkgHAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfp2AG","false","CLA-BD-0005254","a1WWD0000034F7S2AU","0.0","","Erosion & Dust Control","","39.0","","","","","a238c000005kkgIAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfq2AG","false","CLA-BD-0005255","a1WWD0000034F7S2AU","0.0","","Fire Hydrant","","40.0","","","","","a238c000005kkgJAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfr2AG","false","CLA-BD-0005256","a1WWD0000034F7S2AU","0.0","","Dumpster Approach","","41.0","","","","","a238c000005kkgKAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfs2AG","false","CLA-BD-0005257","a1WWD0000034F7S2AU","0.0","","Wheel stops","","42.0","","","","","a238c000005kkgLAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWft2AG","false","CLA-BD-0005258","a1WWD0000034F7S2AU","0.0","","Preasure Washing","","43.0","","","","","a238c000005kkgMAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfu2AG","false","CLA-BD-0005259","a1WWD0000034F7S2AU","0.0","","Service Yard Conc/CMU","","44.0","","","","","a238c000005kkgNAAQ","0.0","0.0","0.0","0.0"
"a1UWD000006OWfv2AG","false","CLA-BD-0005260","a1WWD0000034F7S2AU","0.0","","Barricades/Signs","","45.0","","","","","a238c000005kkgOAAQ","0.0","0.0","0.0","0.0"
