"Id","IsDeleted","Name","LastViewedDate","LastReferencedDate","nFORCE__Screen__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Number_of_Columns__c","nFORCE__Optional_Configuration__c","nFORCE__Parent_Screen_Section__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Validation_Service__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","Custom_Code_in_Screen_Section__c"
"a0qWD00000JuSrqYAF","false","Spreads Appendix","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","170.0","slide","true","false","false","false","","false","","","","","a16WD000005iywfYAA","MappedSObjectHierarchyScreenResource","","a17WD0000GYLGqgYQH","a023h0000028d7RAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThQYAV","false","Related Exposure","","","a0sWD00000d2qsqYAA","false","false","false","false","","false","false","false","false","false","46.0","slide","true","false","false","false","","false","","","","","a16WD000005j4GjYAI","RelatedLoanListFScreenResource","","","a023h0000028d7SAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThRYAV","false","Related Deposits","","","a0sWD00000d2qsqYAA","false","false","false","false","","false","false","false","false","false","47.0","slide","true","false","true","false","","false","","","","","a16WD000005j4GkYAI","DepositFScreenResource","","","a023h0000028d7TAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSrrYAF","false","Related Exposure Narrative","","","a0sWD00000d2qsqYAA","false","false","false","false","","false","false","false","false","false","48.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqhYQH","a023h0000028d7UAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThSYAV","false","Loan Pricing","","","a0sWD00000d2qsqYAA","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","","","a16WD000005j4GlYAI","LoanPricingFScreenResource","","","a023h0000028d7VAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThTYAV","false","Borrower Structure","","","a0sWD00000d2qsqYAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j4GmYAI","InvolvementsFScreenResource","","","a023h0000028d7WAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThUYAV","false","Covenants","","","a0sWD00000d2qsqYAA","false","false","false","false","","false","false","false","false","false","110.0","slide","true","false","false","false","","false","","","","","a16WD000005j4GnYAI","Covenant2FScreenResource","","","a023h0000028d7XAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSrsYAF","false","Product Request Narrative","","","a0sWD00000d2qssYAA","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqiYQH","a023h0000028d7YAAQ","LLC_BI__Product_Package__c",""
"a0qWD00000JuSrtYAF","false","Spreads Appendix","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","150.0","slide","true","false","false","false","","false","","","","","a16WD000005iywgYAA","MappedSObjectHierarchyScreenResource","","a17WD0000GYLGqjYQH","a023h0000028d7ZAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSruYAF","false","Approval History Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqlYQH","a023h0000028d7aAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSrvYAF","false","Summary Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","14.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqmYQH","a023h0000028d7bAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSrwYAF","false","Related Exposure Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","42.0","slide","true","true","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqnYQH","a023h0000028d7cAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSrxYAF","false","Borrower Structure Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","22.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqoYQH","a023h0000028d7dAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSryYAF","false","Collateral Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","54.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqpYQH","a023h0000028d7eAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSrzYAF","false","Policy/Underwriting Exception Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqqYQH","a023h0000028d7fAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs0YAF","false","Lender Recommendation","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","140.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqrYQH","a023h0000028d7gAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs1YAF","false","Fee Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","91.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqsYQH","a023h0000028d7hAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs2YAF","false","Covenant Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqtYQH","a023h0000028d7iAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs3YAF","false","Participation Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGquYQH","a023h0000028d7jAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs4YAF","false","Financial Analysis","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqvYQH","a023h0000028d7kAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs5YAF","false","Background Analysis","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqwYQH","a023h0000028d7lAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs6YAF","false","Loan Team Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGqxYQH","a023h0000028d7mAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs7YAF","false","Third Party Report Narrative","","","a0sWD00000d2qswYAA","false","false","false","false","","false","false","false","false","false","81.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGqyYQH","a023h0000028d7nAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs8YAF","false","Spreads Appendix","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","150.0","slide","true","false","false","false","","false","","","","","a16WD000005iywhYAA","MappedSObjectHierarchyScreenResource","","a17WD0000GYLGqzYQH","a023h0000028d7oAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSs9YAF","false","Approval History Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGr1YQH","a023h0000028d7pAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsAYAV","false","Summary Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","14.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGr2YQH","a023h0000028d7qAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsBYAV","false","Related Exposure Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","42.0","slide","true","true","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGr3YQH","a023h0000028d7rAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsCYAV","false","Borrower Structure Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","22.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGr4YQH","a023h0000028d7sAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsDYAV","false","Collateral Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","54.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGr5YQH","a023h0000028d7tAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsEYAV","false","Policy/Underwriting Exception Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGr6YQH","a023h0000028d7uAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsFYAV","false","Lender Recommendation","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","140.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGr7YQH","a023h0000028d7vAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsGYAV","false","Fee Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","91.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGr8YQH","a023h0000028d7wAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsHYAV","false","Covenant Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGr9YQH","a023h0000028d7xAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsIYAV","false","Participation Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrAYQX","a023h0000028d7yAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsJYAV","false","Financial Analysis","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrBYQX","a023h0000028d7zAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsKYAV","false","Background Analysis","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrCYQX","a023h0000028d80AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsLYAV","false","Loan Team Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrDYQX","a023h0000028d81AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsMYAV","false","Third Party Report Narrative","","","a0sWD00000d2qsvYAA","false","false","false","false","","false","false","false","false","false","81.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrEYQX","a023h0000028d82AAA","LLC_BI__Loan__c",""
"a0qWD00000JuThVYAV","false","Rate Summary","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","13.0","slide","true","true","true","false","","false","","","","","a16WD000005j4HKYAY","MappedSObjectScreenResource","","","a023h0000028d83AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsNYAV","false","Background Analysis","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","110.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrFYQX","a023h0000028d84AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsOYAV","false","Loan Team Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrGYQX","a023h0000028d85AAA","LLC_BI__Loan__c",""
"a0qWD00000JuThWYAV","false","Fees","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HLYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d86AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsPYAV","false","Third Party Report Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","81.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrHYQX","a023h0000028d87AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsQYAV","false","Financial Analysis","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrIYQX","a023h0000028d88AAA","LLC_BI__Loan__c",""
"a0qWD00000JuThXYAV","false","Summary","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","10.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HMYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d89AAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsRYAV","false","Spreads Appendix","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","150.0","slide","true","false","false","false","","false","","","","","a16WD000005iywiYAA","MappedSObjectHierarchyScreenResource","","a17WD0000GYLGrJYQX","a023h0000028d8AAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThYYAV","false","Pricing Summary","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","12.0","slide","true","true","true","false","","false","","","","","a16WD000005j4HNYAY","MappedSObjectScreenResource","","","a023h0000028d8BAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsSYAV","false","Approval History","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrKYQX","a023h0000028d8CAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThZYAV","false","Related Exposure","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005j4HOYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8DAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsTYAV","false","Approval History Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrLYQX","a023h0000028d8EAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsUYAV","false","Summary Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","14.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrMYQX","a023h0000028d8FAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThaYAF","false","Authorized Signer","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","a16WD000005j4HPYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8GAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThbYAF","false","Borrower Structure","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","20.0","slide","true","false","false","false","","false","","","","","a16WD000005j4HQYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8HAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThcYAF","false","Product Summary","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","11.0","slide","true","true","true","false","","false","","","","","a16WD000005j4HRYAY","MappedSObjectScreenResource","","","a023h0000028d8IAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsVYAV","false","Related Exposure Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","42.0","slide","true","true","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrNYQX","a023h0000028d8JAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThdYAF","false","Deposits","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","41.0","slide","true","true","true","false","","false","","","","","a16WD000005j4HSYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8KAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuTheYAF","false","Collateral Summary","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","50.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HTYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8LAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsWYAV","false","Borrower Structure Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","22.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrOYQX","a023h0000028d8MAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThfYAF","false","Collateral Detail","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","false","","","","","a16WD000005j4HUYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8NAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsXYAV","false","Collateral Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","54.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrPYQX","a023h0000028d8OAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThgYAF","false","Participations","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HVYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8PAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsYYAV","false","Policy/Underwriting Exception Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrQYQX","a023h0000028d8QAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThhYAF","false","Covenants","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","60.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HWYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8RAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThiYAF","false","Third Party Reports","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HXYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8SAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsZYAV","false","Lender Recommendation","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","140.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrRYQX","a023h0000028d8TAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsaYAF","false","Fee Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","91.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrSYQX","a023h0000028d8UAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSsbYAF","false","Covenant Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","61.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrTYQX","a023h0000028d8VAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuSscYAF","false","Participation Narrative","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","101.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrUYQX","a023h0000028d8WAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThjYAF","false","Loan Team","","","a0sWD00000d2qsuYAA","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HYYAY","MappedSObjectHierarchyScreenResource","","","a023h0000028d8XAAQ","LLC_BI__Loan__c",""
"a0qWD00000JuThkYAF","false","Review Details","","","a0sWD00000d2qstYAA","false","false","false","false","","false","false","false","false","false","10.0","slide","true","false","false","false","","false","","","","","a16WD000005j4HZYAY","MappedSObjectScreenResource","","","a023h0000028d8YAAQ","LLC_BI__Review__c",""
"a0qWD00000JuThlYAF","false","Loan Summary","","","a0sWD00000d2qstYAA","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","a16WD000005j4HaYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8ZAAQ","LLC_BI__Review__c",""
"a0qWD00000JuThmYAF","false","Related Relationships","","","a0sWD00000d2qstYAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j4HbYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8aAAA","LLC_BI__Review__c",""
"a0qWD00000JuSsdYAF","false","Approval History","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","40.0","slide","true","false","false","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrVYQX","a023h0000028d8bAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThnYAF","false","Related Exposure","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","60.0","slide","true","false","false","false","","false","","","","","","MappedSObjectHierarchyScreenResource","","","a023h0000028d8cAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSseYAF","false","Approval History Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","41.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrWYQX","a023h0000028d8dAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsfYAF","false","Loan Summary Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","21.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrXYQX","a023h0000028d8eAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThoYAF","false","Authorized Signer","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","31.0","slide","true","false","true","false","","false","","","","","a16WD000005j4HcYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8fAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThpYAF","false","Borrower Structure","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","30.0","slide","true","false","false","false","","false","","","","","a16WD000005j4HdYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8gAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThqYAF","false","Loan Summary","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","20.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HeYAI","MappedSObjectScreenResource","","","a023h0000028d8hAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsgYAF","false","Borrower Structure Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","32.0","slide","true","false","true","false","","false","","","","","","SObjectScreenResource","","a17WD0000GYLGrYYQX","a023h0000028d8iAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThrYAF","false","Collateral Summary","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","70.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HfYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8jAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSshYAF","false","Collateral Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","71.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrZYQX","a023h0000028d8kAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThsYAF","false","Participations","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","120.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HgYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8lAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsiYAF","false","Policy Exception Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","51.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGraYQH","a023h0000028d8mAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThtYAF","false","Covenants Summary","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","80.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HhYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8nAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThuYAF","false","Third Party Reports","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","100.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HiYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8oAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsjYAF","false","Lender Recommendation","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","160.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrbYQH","a023h0000028d8pAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSskYAF","false","Fee Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","111.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrcYQH","a023h0000028d8qAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSslYAF","false","Covenant Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","81.0","slide","true","true","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrdYQH","a023h0000028d8rAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsmYAF","false","Participation Narrative","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","121.0","slide","true","false","true","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGreYQH","a023h0000028d8sAAA","LLC_BI__Loan__c",""
"a0qWD00000JuThvYAF","false","Loan Team","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","90.0","slide","true","true","false","false","","false","","","","","a16WD000005j4HjYAI","MappedSObjectHierarchyScreenResource","","","a023h0000028d8tAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsnYAF","false","Financial Analysis","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","150.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrfYQH","a023h0000028d8uAAA","LLC_BI__Loan__c",""
"a0qWD00000JuSsoYAF","false","Background Analysis","","","a0sWD00000d2qsrYAA","false","false","false","false","","false","false","false","false","false","130.0","slide","true","true","false","false","","true","","","","","","SObjectScreenResource","","a17WD0000GYLGrgYQH","a023h0000028d8vAAA","LLC_BI__Loan__c",""
