"Id","OwnerId","IsDeleted","Name","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c","AutorabitExtId__c"
"a1TWD000001oxNt2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42176106804995398","a1TVx00000F44pNMAR"
"a1TWD000001oxNu2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42898110292342764","a1TVx00000F44pOMAR"
"a1TWD000001oxNv2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42061705141770383","a1TVx00000F44pPMAR"
"a1TWD000001oxNw2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","Bristol","","","","","","","","","","","","","42353019068016773","a1TVx00000F44pQMAR"
"a1TWD000001oxNx2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42770806580811196","a1TVx00000F44pRMAR"
"a1TWD000001oxNy2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42336508638710669","a1TVx00000F44pSMAR"
"a1TWD000001oxNz2AI","005al00000RVcKvAAL","false","Bristol","00-00-02","Bristol","","","","","","","","","","","","","42060105101219955","a1TVx00000F44pTMAR"
"a1TWD000001oxO02AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42018251232634964","a1TVx00000F44pUMAR"
"a1TWD000001oxO12AI","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","42509400318003570","a1TVx00000F44pVMAR"
"a1TWD000001oxO22AI","005al00000RVcKvAAL","false","Cologne","","Cologne","","","","","","","","","","","","","42724853679666038","a1TVx00000F44pWMAR"
"a1TWD000001oxO32AI","005al00000RVcKvAAL","false","Cologne","","","","","","","","","","","","","","","42268153451597397","a1TVx00000F44pXMAR"
"a1TWD000001oxO42AI","005al00000RVcKvAAL","false","Cologne","","","","","","","","","","","","","","","42204892867560917","a1TVx00000F44pYMAR"
"a1TWD000001oxO52AI","005al00000RVcKvAAL","false","Cologne","","Cologne","","","","","","","","","","","","","42838083274166094","a1TVx00000F44pZMAR"
"a1TWD000001oxO62AI","005al00000RVcKvAAL","false","Cologne","","","","","","","","","","","","","","","42794069787132610","a1TVx00000F44paMAB"
"a1TWD000001oxO72AI","005al00000RVcKvAAL","false","Cologne","","Cologne","","","","","","","","","","","","","42060652134831005","a1TVx00000F44pbMAB"
"a1TWD000001oxO82AI","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","//""813154123//""","a1TVx00000F44pcMAB"
"a1TWD000001oxO92AI","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","///""813154123///""","a1TVx00000F44pdMAB"
"a1TWD000001oxOA2AY","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","42696758862964160","a1TVx00000F44peMAB"
"a1TWD000001oxOB2AY","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","42411992705586561","a1TVx00000F44pfMAB"
"a1TWD000001oxOC2AY","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","////""813154123////""","a1TVx00000F44pgMAB"
"a1TWD000001oxOD2AY","005al00000RVcKvAAL","false","DT-5180-Record02-SingleQuote","","","","","","","","","","","","IL","","","42327676404098906","a1TVx00000F44phMAB"
"a1TWD000001oxOE2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","\             981723123\ ","a1TVx00000F44gzMAB"
"a1TWD000001oxOF2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","\              981723123\ ","a1TVx00000F44h1MAB"
"a1TWD000001oxOG2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","\               981723123\ ","a1TVx00000F44piMAB"
"a1TWD000001oxOH2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","\                981723123\ ","a1TVx00000F44pjMAB"
"a1TWD000001oxOI2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","\                 981723123\ ","a1TVx00000F44pkMAB"
"a1TWD000001oxOJ2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","42161013075880670","a1TVx00000F44pnMAB"
"a1TWD000001oxOK2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","42475735661339704","a1TVx00000F44poMAB"
"a1TWD000001oxOL2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","42898956853821266","a1TVx00000F44ppMAB"
"a1TWD000001oxOM2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","42675809471775666","a1TVx00000F44pqMAB"
"a1TWD000001oxON2AY","005al00000RVcKvAAL","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","42906842560348032","a1TVx00000F44prMAB"
"a1TWD000001oxOO2AY","005al00000RVcKvAAL","false","DT-5180-Record04-ForwardSlash","","","","","","","","","","","","","","","42075252018012288","a1TVx00000F44psMAB"
"a1TWD000001oxOP2AY","005al00000RVcKvAAL","false","Delhi","501","Delhi","","","","","","","","","","DE","Central","","42386858957123937","a1TVx00000F44ptMAB"
"a1TWD000001oxOQ2AY","005al00000RVcKvAAL","false","Delhi","501","Delhi","","","","","","","","","","","","","42974189732022602","a1TVx00000F44puMAB"
"a1TWD000001oxOR2AY","005al00000RVcKvAAL","false","Delhi","501","Delhi","","","","","","","","","","","","","42024685364925155","a1TVx00000F44pvMAB"
"a1TWD000001oxOS2AY","005al00000RVcKvAAL","false","Delhi","501","Delhi","","","","","","","","","","DE","Central","","42380892414057806","a1TVx00000F44pwMAB"
"a1TWD000001oxOT2AY","005al00000RVcKvAAL","false","DryRunBranchUpdate","123","Hyderabad","","","","","","","","","","AL","Test","500049","42415046881329444","a1TVx00000F44pxMAB"
"a1TWD000001oxOU2AY","005al00000RVcKvAAL","false","DryRunBranchUpdate","123","Hyderabad","","","","","","","","","","","","","42215550640772149","a1TVx00000F44pyMAB"
"a1TWD000001oxOV2AY","005al00000RVcKvAAL","false","DryRunBranchUpdate","123","Hyderabad","","","","","","","","","","","","","42206179827477092","a1TVx00000F44pzMAB"
"a1TWD000001oxOW2AY","005al00000RVcKvAAL","false","Elon","123456","Salt Lake City","","","","40.769539","-111.882204","XmlObjectWrapper{name={urn:sobject.partner.soap.sforce.com}LLC_BI__Location__c, xmlizable=[Location  latitude='40.769539'
 longitude='-111.882204'
]
}","","","","UT","303 B Street D","84103","42730896448380545","a1TVx00000F44q0MAB"
"a1TWD000001oxOX2AY","005al00000RVcKvAAL","false","Elon","123456","Salt Lake City","","","","","","","","","","","","","42376489378647982","a1TVx00000F44q1MAB"
"a1TWD000001oxOY2AY","005al00000RVcKvAAL","false","Elon","123456","Salt Lake City","","","","","","","","","","","","","42132870758689488","a1TVx00000F44q2MAB"
"a1TWD000001oxOZ2AY","005al00000RVcKvAAL","false","Forwarequote-DT5180","","","","","","","","","","","","","","","42293752243400294","a1TVx00000F44q3MAB"
"a1TWD000001oxOa2AI","005al00000RVcKvAAL","false","Hamburg","","Hamburg","","","","","","","","","","","","","42764923322015127","a1TVx00000F44q4MAB"
"a1TWD000001oxOb2AI","005al00000RVcKvAAL","false","Hamburg","","","","","","","","","","","","","","","42208851299164066","a1TVx00000F44q5MAB"
"a1TWD000001oxOc2AI","005al00000RVcKvAAL","false","Hamburg","","","","","","","","","","","","","","","42206563511163408","a1TVx00000F44q6MAB"
"a1TWD000001oxOd2AI","005al00000RVcKvAAL","false","Hamburg","","Hamburg","","","","","","","","","","","","","42647714519024973","a1TVx00000F44q7MAB"
"a1TWD000001oxOe2AI","005al00000RVcKvAAL","false","Hamburg","","","","","","","","","","","","","","","42372816407878847","a1TVx00000F44q8MAB"
"a1TWD000001oxOf2AI","005al00000RVcKvAAL","false","Hamburg","","Hamburg","","","","","","","","","","","","","42815870247085147","a1TVx00000F44q9MAB"
"a1TWD000001oxOg2AI","005al00000RVcKvAAL","false","Hyd","","Hbd","","","","","","","","","","","","","42270745593255068","a1TVx00000F44qAMAR"
"a1TWD000001oxOh2AI","005al00000RVcKvAAL","false","Hyd","","Hbd","","","","","","","","","","","","","42521455140449206","a1TVx00000F44qBMAR"
"a1TWD000001oxOi2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42022286096802339","a1TVx00000F44qCMAR"
"a1TWD000001oxOj2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42968178500013500","a1TVx00000F44qDMAR"
"a1TWD000001oxOk2AI","005al00000RVcKvAAL","false","Hyd Qa","test-001","test01","","","","","","","","","","","","","42405851357229364","a1TVx00000F44qEMAR"
"a1TWD000001oxOl2AI","005al00000RVcKvAAL","false","Hyd Qa","test-001","test01","","","","","","","","","","","","","42386811070190597","a1TVx00000F44qFMAR"
"a1TWD000001oxOm2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42064889267857367","a1TVx00000F44qGMAR"
"a1TWD000001oxOn2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42443579724638086","a1TVx00000F44qHMAR"
"a1TWD000001oxOo2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42209207111764393","a1TVx00000F44qIMAR"
"a1TWD000001oxOp2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42899177700465367","a1TVx00000F44qJMAR"
"a1TWD000001oxOq2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42926033536280717","a1TVx00000F44qKMAR"
"a1TWD000001oxOr2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42521197423043985","a1TVx00000F44qLMAR"
"a1TWD000001oxOs2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42924982750886901","a1TVx00000F44qMMAR"
"a1TWD000001oxOt2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42046494870568349","a1TVx00000F44qNMAR"
"a1TWD000001oxOu2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42086365603309758","a1TVx00000F44qOMAR"
"a1TWD000001oxOv2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42468744500580768","a1TVx00000F44qPMAR"
"a1TWD000001oxOw2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42689302530354476","a1TVx00000F44qQMAR"
"a1TWD000001oxOx2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42152917260917169","a1TVx00000F44qRMAR"
"a1TWD000001oxOy2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42794730170458218","a1TVx00000F44qSMAR"
"a1TWD000001oxOz2AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42908131447632848","a1TVx00000F44qTMAR"
"a1TWD000001oxP02AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42599798097446720","a1TVx00000F44qUMAR"
"a1TWD000001oxP12AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42057907494729536","a1TVx00000F44qVMAR"
"a1TWD000001oxP22AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42637723402469396","a1TVx00000F44qWMAR"
"a1TWD000001oxP32AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42305312279321221","a1TVx00000F44qXMAR"
"a1TWD000001oxP42AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42132874085016073","a1TVx00000F44qYMAR"
"a1TWD000001oxP52AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42874479648705236","a1TVx00000F44qZMAR"
"a1TWD000001oxP62AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42583877816805419","a1TVx00000F44qaMAB"
"a1TWD000001oxP72AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42222051249255008","a1TVx00000F44qbMAB"
"a1TWD000001oxP82AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42761991656744453","a1TVx00000F44qcMAB"
"a1TWD000001oxP92AI","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42155884230088702","a1TVx00000F44qdMAB"
"a1TWD000001oxPA2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42587718133149328","a1TVx00000F44qeMAB"
"a1TWD000001oxPB2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42164526479496863","a1TVx00000F44qfMAB"
"a1TWD000001oxPC2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42751911630555194","a1TVx00000F44qgMAB"
"a1TWD000001oxPD2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42580464672598002","a1TVx00000F44qhMAB"
"a1TWD000001oxPE2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42862710789518183","a1TVx00000F44qiMAB"
"a1TWD000001oxPF2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42239932309736464","a1TVx00000F44qjMAB"
"a1TWD000001oxPG2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42563959102786602","a1TVx00000F44qkMAB"
"a1TWD000001oxPH2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42193435674688943","a1TVx00000F44qlMAB"
"a1TWD000001oxPI2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42531764104644472","a1TVx00000F44qmMAB"
"a1TWD000001oxPJ2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42465149747558525","a1TVx00000F44qnMAB"
"a1TWD000001oxPK2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42738083843755334","a1TVx00000F44qoMAB"
"a1TWD000001oxPL2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42255382913024270","a1TVx00000F44qpMAB"
"a1TWD000001oxPM2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42442505939374323","a1TVx00000F44qqMAB"
"a1TWD000001oxPN2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42293121466304669","a1TVx00000F44qrMAB"
"a1TWD000001oxPO2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42397116383041833","a1TVx00000F44qsMAB"
"a1TWD000001oxPP2AY","005al00000RVcKvAAL","false","Hyd Qa","","","","","","","","","","","","","","","42548760678593866","a1TVx00000F44qtMAB"
"a1TWD000001oxPQ2AY","005al00000RVcKvAAL","false","Hyd Telangana dev","","","","","","","","","","","","","","","42701042016522617","a1TVx00000F44quMAB"
"a1TWD000001oxPR2AY","005al00000RVcKvAAL","false","Hyd Telangana dev 01","","","","","","","","","","","","","","","42590379952419472","a1TVx00000F44qvMAB"
"a1TWD000001oxPS2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42979287255162894","a1TVx00000F44qwMAB"
"a1TWD000001oxPT2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42641595559075598","a1TVx00000F44qxMAB"
"a1TWD000001oxPU2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","4269131771599994","a1TVx00000F44qyMAB"
"a1TWD000001oxPV2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42820770007254201","a1TVx00000F44qzMAB"
"a1TWD000001oxPW2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42504944635874195","a1TVx00000F44r0MAB"
"a1TWD000001oxPX2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42221734849856856","a1TVx00000F44r1MAB"
"a1TWD000001oxPY2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42887852227330489","a1TVx00000F44r2MAB"
"a1TWD000001oxPZ2AY","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42872696097059569","a1TVx00000F44r3MAB"
"a1TWD000001oxPa2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42660278592179717","a1TVx00000F44r4MAB"
"a1TWD000001oxPb2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42709206687941019","a1TVx00000F44r5MAB"
"a1TWD000001oxPc2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42575803724123533","a1TVx00000F44r6MAB"
"a1TWD000001oxPd2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42537279377941743","a1TVx00000F44r7MAB"
"a1TWD000001oxPe2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42914341090464994","a1TVx00000F44r8MAB"
"a1TWD000001oxPf2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42402266207233716","a1TVx00000F44r9MAB"
"a1TWD000001oxPg2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42359711506164627","a1TVx00000F44rAMAR"
"a1TWD000001oxPh2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42299482875685610","a1TVx00000F44rBMAR"
"a1TWD000001oxPi2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42752656506668307","a1TVx00000F44rCMAR"
"a1TWD000001oxPj2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42498586590363800","a1TVx00000F44rDMAR"
"a1TWD000001oxPk2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42854949836980152","a1TVx00000F44rEMAR"
"a1TWD000001oxPl2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42205411106724309","a1TVx00000F44rFMAR"
"a1TWD000001oxPm2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42700527814756365","a1TVx00000F44rGMAR"
"a1TWD000001oxPn2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42314823310706155","a1TVx00000F44rHMAR"
"a1TWD000001oxPo2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42625492236813590","a1TVx00000F44rIMAR"
"a1TWD000001oxPp2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42994612687294961","a1TVx00000F44rJMAR"
"a1TWD000001oxPq2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42089361367240521","a1TVx00000F44rKMAR"
"a1TWD000001oxPr2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42972044541974269","a1TVx00000F44rLMAR"
"a1TWD000001oxPs2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42912441079781027","a1TVx00000F44rMMAR"
"a1TWD000001oxPt2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42689639263229300","a1TVx00000F44rNMAR"
"a1TWD000001oxPu2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42592940164252786","a1TVx00000F44rOMAR"
"a1TWD000001oxPv2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42527191768387739","a1TVx00000F44rPMAR"
"a1TWD000001oxPw2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42705228275216093","a1TVx00000F44rQMAR"
"a1TWD000001oxPx2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42615692731115975","a1TVx00000F44rRMAR"
"a1TWD000001oxPy2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42673692439612630","a1TVx00000F44rSMAR"
"a1TWD000001oxPz2AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42557096082558937","a1TVx00000F44rTMAR"
"a1TWD000001oxQ02AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42457594352559044","a1TVx00000F44rUMAR"
"a1TWD000001oxQ12AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42953787771815924","a1TVx00000F44rVMAR"
"a1TWD000001oxQ22AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42098805939360190","a1TVx00000F44rWMAR"
"a1TWD000001oxQ32AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42891692174760311","a1TVx00000F44rXMAR"
"a1TWD000001oxQ42AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42232051968295339","a1TVx00000F44rYMAR"
"a1TWD000001oxQ52AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42652534375516772","a1TVx00000F44rZMAR"
"a1TWD000001oxQ62AI","005al00000RVcKvAAL","false","Hyd dev","","","","","","","","","","","","","","","42962718471693127","a1TVx00000F44raMAB"
"a1TWD000001oxQ72AI","005al00000RVcKvAAL","false","Hyderabad-SEZ","503","Hyderabad-Pocharam","INDIA","","","","","","","","","AP","Eco-Zone","500088","428242243659106","a1TVx00000F44rbMAB"
"a1TWD000001oxQ82AI","005al00000RVcKvAAL","false","Hyderabad-Town","502","Hyderabad-Town","IN","","","","","","","","","TG","6770 Parker Farm Dr.","","428246243659106","a1TVx00000F44rcMAB"
"a1TWD000001oxQ92AI","005al00000RVcKvAAL","false","Khmm","KHMM","","","","","","","","","","","","","","42269295184951067","a1TVx00000F44rdMAB"
"a1TWD000001oxQA2AY","005al00000RVcKvAAL","false","Khmm","KHMM","","","","","","","","","","","","","","42701838106272052","a1TVx00000F44reMAB"
"a1TWD000001oxQB2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","Liverpool","","","","","","","","","","","","","42776983073294875","a1TVx00000F44rfMAB"
"a1TWD000001oxQC2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42370602011102714","a1TVx00000F44rgMAB"
"a1TWD000001oxQD2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42943134198533976","a1TVx00000F44rhMAB"
"a1TWD000001oxQE2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42230309418731834","a1TVx00000F44riMAB"
"a1TWD000001oxQF2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42695083702892976","a1TVx00000F44rjMAB"
"a1TWD000001oxQG2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","Liverpool","","","","","","","","","","","","","42131752458597061","a1TVx00000F44rkMAB"
"a1TWD000001oxQH2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42948155308794989","a1TVx00000F44rlMAB"
"a1TWD000001oxQI2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42653008505809392","a1TVx00000F44rmMAB"
"a1TWD000001oxQJ2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","Liverpool","","","","","","","","","","","","","42579368189926758","a1TVx00000F44rnMAB"
"a1TWD000001oxQK2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42375897133477222","a1TVx00000F44roMAB"
"a1TWD000001oxQL2AY","005al00000RVcKvAAL","false","Liverpool","00-00-03","","","","","","","","","","","","","","42744661917342557","a1TVx00000F44rpMAB"
"a1TWD000001oxQM2AY","005al00000RVcKvAAL","false","London City","00-00-00","London","","","","","","","","","","","","","42358835929661654","a1TVx00000F44rqMAB"
"a1TWD000001oxQN2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42501902816501896","a1TVx00000F44rrMAB"
"a1TWD000001oxQO2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42170080814069820","a1TVx00000F44rsMAB"
"a1TWD000001oxQP2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42427081223220035","a1TVx00000F44rtMAB"
"a1TWD000001oxQQ2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42808134417401584","a1TVx00000F44ruMAB"
"a1TWD000001oxQR2AY","005al00000RVcKvAAL","false","London City","00-00-00","London","","","","","","","","","","","","","42235243833210378","a1TVx00000F44rvMAB"
"a1TWD000001oxQS2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42762385215272255","a1TVx00000F44rwMAB"
"a1TWD000001oxQT2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42604575445845174","a1TVx00000F44rxMAB"
"a1TWD000001oxQU2AY","005al00000RVcKvAAL","false","London City","00-00-00","London","","","","","","","","","","","","","42978411095026627","a1TVx00000F44ryMAB"
"a1TWD000001oxQV2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42581939686608607","a1TVx00000F44rzMAB"
"a1TWD000001oxQW2AY","005al00000RVcKvAAL","false","London City","00-00-00","","","","","","","","","","","","","","42045185352566304","a1TVx00000F44s0MAB"
"a1TWD000001oxQX2AY","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42337730578974908","a1TVx00000F44s1MAB"
"a1TWD000001oxQY2AY","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42835074429994941","a1TVx00000F44s2MAB"
"a1TWD000001oxQZ2AY","005al00000RVcKvAAL","false","Lyon","00001","Lyon","","","","","","","","","","","","","42324198904076466","a1TVx00000F44s3MAB"
"a1TWD000001oxQa2AI","005al00000RVcKvAAL","false","Lyon","1","Lyon","","","","","","","","","","","","","42493316609064649","a1TVx00000F44s4MAB"
"a1TWD000001oxQb2AI","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42065227700623813","a1TVx00000F44s5MAB"
"a1TWD000001oxQc2AI","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42680295466564194","a1TVx00000F44s6MAB"
"a1TWD000001oxQd2AI","005al00000RVcKvAAL","false","Lyon","1","Lyon","","","","","","","","","","","","","42276324612155561","a1TVx00000F44s7MAB"
"a1TWD000001oxQe2AI","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42656886895942925","a1TVx00000F44s8MAB"
"a1TWD000001oxQf2AI","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42338785582998570","a1TVx00000F44s9MAB"
"a1TWD000001oxQg2AI","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","42699283734172611","a1TVx00000F44sAMAR"
"a1TWD000001oxQh2AI","005al00000RVcKvAAL","false","Madrid","","Madrid","","","","","","","","","","","","","42767069137576180","a1TVx00000F44sBMAR"
