"Id","OwnerId","IsDeleted","Name","nFORMS__Description__c","nFORMS__Enable_FLS__c","nFORMS__Enforce_Masking__c","nFORMS__Filter__c","nFORMS__Form_Purpose__c","nFORMS__Is_Active__c","nFORMS__Output_Type__c","nFORMS__Page_Dimension_Unit__c","nFORMS__Page_Width__c","nFORMS__Primary_Object__c","nFORMS__Save_To_Docman__c","nFORMS__Template_Input_Type__c","nFORMS__lookupKey__c","nFORMS__Document_Output_Type__c"
"a5rWD000000C8vlYAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpEIAS","Word"
"a5rWD000000C8riYAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sHo00000cSqpFIAS","Word"
"a5rWD000000C8vmYAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHo00000cSqpGIAS","Word"
"a5rWD000000C8vnYAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sHo00000cSqpHIAS","Word"
"a5rWD000000C8voYAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1sHo00000cSqpIIAS","Word"
"a5rWD000000C8vpYAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHo00000cSqpKIAS","Word"
"a5rWD000000C8vqYAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHu0000076r1cIAA","Word"
"a5rWD000000C8vrYAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1iIAA","Word"
"a5rWD000000C8vsYAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter. Updated file Name 1","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1jIAA","Word"
"a5rWD000000C8vtYAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1kIAA","Word"
"a5rWD000000C8vuYAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1lIAA","Word"
"a5rWD000000C8rjYAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sHu0000076r1mIAA","Word"
"a5rWD000000C8vvYAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1sHu0000076r1nIAA","Word"
"a5rWD000000C8vwYAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sHu0000076r1oIAA","Word"
"a5rWD000000C8vxYAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1sHu0000076r1pIAA","Word"
"a5rWD000000C8vyYAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sHu0000076r1rIAA","Word"
"a5rWD000000C8wIYAS","005al00000Q6IbCAAV","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sal000003kGsrAAE","Word"
"a5rWD000000C8wRYAS","005al00000Q6IbCAAV","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","PDF","Inches","","Account","false","HTML","a1sal000003kGssAAE","PDF"
"a5rWD000000C8wQYAS","005al00000Q6IbCAAV","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sal000003kGstAAE","Word"
"a5rWD000000C8wMYAS","005al00000Q6IbCAAV","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1sal000003kGsuAAE","Word"
"a5rWD000000C8wEYAS","005al00000Q6IbCAAV","false","Adverse Action Letter - Borrower","Adverse Action Letter for the Borrower","false","false","","General","true","PDF","Inches","","LLC_BI__Loan__c","false","HTML","a1sal000003kGsvAAE","PDF"
"a5rWD000000C8wHYAS","005al00000Q6IbCAAV","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1sal000003kGswAAE","Word"
"a5rWD000000C8vzYAC","005al00000RVcKvAAL","false","Authorization to Pull Credit","Use this form to collect a customer signature to pull credit score","false","false","","General","true","Word","Inches","","Account","false","Word","a1sbn0000010aXZAAY","Word"
"a5rWD000000C8w0YAC","005al00000RVcKvAAL","false","Document Checklist","","false","true","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sbn0000010aXfAAI","Word"
"a5rWD000000C8w1YAC","005al00000RVcKvAAL","false","Adverse Action Letter","nCino Gold Standard Adverse Action Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sbn0000010aXgAAI","Word"
"a5rWD000000C8w2YAC","005al00000RVcKvAAL","false","Fees Checklist for Closing","Fee Summary Document to help the bank closers prepare GL tickets.","false","false","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" NOT=""Card""}}{{ENDIF}}","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sbn0000010aXhAAI","Word"
"a5rWD000000C8w3YAC","005al00000RVcKvAAL","false","General Ledger Tickets","General Ledger Ticket that can used to process the Banks loan fees.","false","false","","Credit Memo","false","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sbn0000010aXiAAI","Word"
"a5rWD000000C8w4YAC","005al00000RVcKvAAL","false","MSA SCH A Change Service Form","Use this form to remove Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sbn0000010aXjAAI","Word"
"a5rWD000000C8w5YAC","005al00000RVcKvAAL","false","Covenant Letter","Form letter used to notify my relationship accounts of when covenants are coming due","false","false","","General","true","Word","Inches","","Account","false","Word","a1sbn0000010aXkAAI","Word"
"a5rWD000000C8w6YAC","005al00000RVcKvAAL","false","Master Services Agreement","Master Services Agreement for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Treasury_Service__c","false","Word","a1sbn0000010aXlAAI","Word"
"a5rWD000000C8w7YAC","005al00000RVcKvAAL","false","Executive Pricing Summary","Treasury Service- Executive Pricing Summary for nCino Financial Treasury Services","false","false","","General","true","Word","Inches","","LLC_BI__Scenario__c","false","Word","a1sbn0000010aXmAAI","Word"
"a5rWD000000C8w8YAC","005al00000RVcKvAAL","false","Proposal Letter","nCino Gold Standard Proposal Letter.","false","false","","General","true","Word","Inches","","LLC_BI__Loan__c","false","Word","a1sbn0000010aXpAAI","Word"
"a5rWD000000C8wVYAS","005al00000Q6IbCAAV","false","Agricultural Owner/Operator Balance Sheet","Use this form to generate a Balance Sheet for the latest financial period in Spreads. This form is based on the Ag Owner/Operator spreads template.","true","false","","General","true","HTML","Inches","","Account","true","HTML","comm-bl-42299982558212129","HTML"
