"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c","AutorabitExtId__c","cm_Default_Online_Branch__c","cm_Duplicate_Online_Branches__c"
"a1TWD0000020A9W2AU","005al00000RVcKvAAL","false","42769899187814773","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","50001","NJ","","","","","","","","","","CT","CA","16529","42317311317934854","","",""
"a1TWD0000020AH02AM","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42319583380424077","","",""
"a1TWD0000020AEE2A2","005al00000RVcKvAAL","false","Manchester","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-01","Manchester","","","","","","","","","","","","","42319704509775884","","",""
"a1TWD0000020ALF2A2","005al00000RVcKvAAL","false","nCino HQ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42320157300602986","","",""
"a1TWD00000209xU2AQ","005al00000RVcKvAAL","false","Lyon","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","1","","","","","","","","","","","","","","42320211082405515","","",""
"a1TWD00000209yJ2AQ","005al00000RVcKvAAL","false","UK","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","Test-02","","","","","","","","","","","","","","42322286130974341","","",""
"a1TWD0000020A0N2AU","005al00000RVcKvAAL","false","Hyd Qa","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42322313960240575","","",""
"a1TWD0000020A6G2AU","005al00000RVcKvAAL","false","42102896379584951","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42324175662926252","","",""
"a1TWD0000020AE02AM","005al00000RVcKvAAL","false","Lyon","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00001","Lyon","","","","","","","","","","","","","42324198904076466","","",""
"a1TWD0000020AIK2A2","005al00000RVcKvAAL","false","                              Test123 ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42324521647729621","","",""
"a1TWD0000020AH42AM","005al00000RVcKvAAL","false","Wilmington - Main","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","234456","Dallas","","","","","","","","","","","","","42325220469211205","","",""
"a1TWD0000020AF72AM","005al00000RVcKvAAL","false","New Rec 0001","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42325798057658839","","",""
"a1TWD0000020ABE2A2","005al00000RVcKvAAL","false","Branch new 2 New Record","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42325985721977325","","",""
"a1TWD0000020AEo2AM","005al00000RVcKvAAL","false","Mumbai","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","502","Mumbai","","","","","","","","","","MT","Andheri East","","42327485025694458","","",""
"a1TWD00000209y52AA","005al00000RVcKvAAL","false","QA - Branch 004","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","54","myCityTest","","","","","","","","","","","","","42327588514061882","","",""
"a1TWD0000020ABe2AM","005al00000RVcKvAAL","false","DT-5180-Record02-SingleQuote","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","IL","","","42327676404098906","","",""
"a1TWD0000020AKa2AM","005al00000RVcKvAAL","false","banguluru","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42328823221612821","","",""
"a1TWD0000020A9m2AE","005al00000RVcKvAAL","false","42818715583048343","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42332365860265486","","",""
"a1TWD0000020A732AE","005al00000RVcKvAAL","false","42261540952242268","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42332541459465852","","",""
"a1TWD00000209wR2AQ","005al00000RVcKvAAL","false","AR-Branch-Test","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42333043214236547","","",""
"a1TWD0000020A122AE","005al00000RVcKvAAL","false","Hyd dev","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42333699377976831","","",""
"a1TWD0000020AFe2AM","005al00000RVcKvAAL","false","QA - Branch 004","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","54","myCityTest","","","","","","","","","","","","","42334634159665264","","",""
"a1TWD0000020AA62AM","005al00000RVcKvAAL","false","42908385675770247","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42335715188534964","","",""
"a1TWD0000020A0V2AU","005al00000RVcKvAAL","false","banguluru","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42336262647213941","","",""
"a1TWD0000020ABP2A2","005al00000RVcKvAAL","false","Bristol","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-02","","","","","","","","","","","","","","42336508638710669","","",""
"a1TWD0000020AEd2AM","005al00000RVcKvAAL","false","Milan","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42337430210393119","","",""
"a1TWD0000020ADy2AM","005al00000RVcKvAAL","false","Lyon","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","1","","","","","","","","","","","","","","42337730578974908","","",""
"a1TWD0000020A632AE","005al00000RVcKvAAL","false","42055306378679494","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42338121828436500","","",""
"a1TWD0000020AE62AM","005al00000RVcKvAAL","false","Lyon","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","1","","","","","","","","","","","","","","42338785582998570","","",""
"a1TWD0000020AEJ2A2","005al00000RVcKvAAL","false","Manchester","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-01","Manchester","","","","","","","","","","","","","42338873922703174","","",""
"a1TWD0000020AEF2A2","005al00000RVcKvAAL","false","Manchester","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-01","","","","","","","","","","","","","","42339360169162332","","",""
"a1TWD0000022LLm2AM","005al00000RVcKvAAL","false","nCino HQ-YY","2026-07-15T11:27:10.000Z","005al00000RVcKvAAL","2026-07-15T11:27:10.000Z","005al00000RVcKvAAL","2026-07-15T11:27:10.000Z","","","","","","","","","","","","","","","","","42340899853221548","","",""
"a1TWD0000020A0W2AU","005al00000RVcKvAAL","false","Hyd Qa","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42341931225525468","","",""
"a1TWD0000020AIx2AM","005al00000RVcKvAAL","false","                                                 981723123 ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42343226304825098","","",""
"a1TWD00000209yC2AQ","005al00000RVcKvAAL","false","Hyd","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Hbd","","","","","","","","","","","","","42344336716101906","","",""
"a1TWD0000020A9w2AE","005al00000RVcKvAAL","false","42845433248219925","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","3","","","","","","","","","","","","","","42346582962150096","","",""
"a1TWD0000020A782AE","005al00000RVcKvAAL","false","42267468701608602","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42346598169026211","","",""
"a1TWD00000209y32AA","005al00000RVcKvAAL","false","Turin","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Turin","","","","","","","","","","","","","42346939368418436","","",""
"a1TWD0000020A2n2AE","005al00000RVcKvAAL","false","Branch New 3","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42347186798832618","","",""
"a1TWD0000020A1k2AE","005al00000RVcKvAAL","false","Hyd dev","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42347488189298302","","",""
"a1TWD0000020A8C2AU","005al00000RVcKvAAL","false","42463163950481255","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42349144559502657","","",""
"a1TWD0000020A9h2AE","005al00000RVcKvAAL","false","42805585547287729","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","3","Marseille","","","","","","","","","","","","","42350052029919721","","",""
"a1TWD00000209wV2AQ","005al00000RVcKvAAL","false","Bristol","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","00-00-02","","","","","","","","","","","","","","42350301403076650","","",""
"a1TWD0000020A8b2AE","005al00000RVcKvAAL","false","42542214607014228","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","Munich","","","","","","","","","","","","","42351114868299285","","",""
"a1TWD0000020A0y2AE","005al00000RVcKvAAL","false","Hyd Qa","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42351989184646387","","",""
"a1TWD0000020A6a2AE","005al00000RVcKvAAL","false","42179091323594253","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-03","","","","","","","","","","","","","","42352649314498702","","",""
"a1TWD0000020ABN2A2","005al00000RVcKvAAL","false","Bristol","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-02","Bristol","","","","","","","","","","","","","42353019068016773","","",""
"a1TWD0000020AG12AM","005al00000RVcKvAAL","false","Singlequote-DT5180","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42354433102026593","","",""
"a1TWD0000020A9b2AE","005al00000RVcKvAAL","false","42785396038108718","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42355047769868421","","",""
"a1TWD0000020AHk2AM","005al00000RVcKvAAL","false","                               981723123 ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42355401904917020","","",""
"a1TWD00000209xa2AA","005al00000RVcKvAAL","false","Milan","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42355439235128091","","",""
"a1TWD0000020AGr2AM","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42356465957025837","","",""
"a1TWD0000020A522AE","005al00000RVcKvAAL","false","4.27338E+16","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42357239086738496","","",""
"a1TWD0000020A3N2AU","005al00000RVcKvAAL","false","4.20661E+16","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","Valencia","","","","","","","","","","","","","42357575124187348","","",""
"a1TWD00000209x02AA","005al00000RVcKvAAL","false","nCino HQ","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42358446733668515","","",""
"a1TWD0000020ADn2AM","005al00000RVcKvAAL","false","London City","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-00","London","","","","","","","","","","","","","42358835929661654","","",""
"a1TWD0000020AHK2A2","005al00000RVcKvAAL","false","                                 Test123 ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42358859996595151","","",""
"a1TWD0000020AD72AM","005al00000RVcKvAAL","false","Hyd dev","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42359711506164627","","",""
"a1TWD0000020A3m2AE","005al00000RVcKvAAL","false","4.22324E+16","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","3","","","","","","","","","","","","","","42359816193423783","","",""
"a1TWD00000209wu2AA","005al00000RVcKvAAL","false","Wilmington - Main","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","234456","Dallas","","","","","","","","","","","","","42360584062232166","","",""
"a1TWD0000020AAy2AM","005al00000RVcKvAAL","false","Barcelona","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","Barcelona","","","","","","","","","","","","","42360824538875278","","",""
"a1TWD00000209wQ2AQ","005al00000RVcKvAAL","false","Shiva","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42361086499466592","","",""
"a1TWD0000020AGs2AM","005al00000RVcKvAAL","false","Wilmington","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","Wilmington","","","","","","","","","","NC","6770 Parker Farm Dr.","","42362712370072728","","",""
"a1TWD0000020AH82AM","005al00000RVcKvAAL","false","Wilmington - South","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","987","Los Angeles","","","","","","","","","","","","","42363783473264273","","",""
"a1TWD0000020AH32AM","005al00000RVcKvAAL","false","Wilmington - Main","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","234456","Dallas","","","","32.761075","96.743745","XmlObjectWrapper{name={urn:sobject.partner.soap.sforce.com}LLC_BI__Location__c, xmlizable=[Location  latitude='32.761075'
 longitude='96.743745'
]
}","","","","TX","3514 Hancock Street","75210","42363957654248588","","",""
"a1TWD0000020AKf2AM","005al00000RVcKvAAL","false","banguluru","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42364835591858843","","",""
"a1TWD0000020A1b2AE","005al00000RVcKvAAL","false","Hyd Qa","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42365540566000816","","",""
"a1TWD0000020AEX2A2","005al00000RVcKvAAL","false","Marseille","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","3","Marseille","","","","","","","","","","","","","42366531482021459","","",""
"a1TWD0000020A792AE","005al00000RVcKvAAL","false","42270443632939777","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","Wilmington","","","","","","","","","","","","","42367220946509526","","",""
"a1TWD00000209wt2AA","005al00000RVcKvAAL","false","Elon","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","123456","Salt Lake City","","","","","","","","","","","","","42368424779358749","","",""
"a1TWD0000020A5G2AU","005al00000RVcKvAAL","false","4.28269E+16","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42369455822520267","","",""
"a1TWD0000020A162AE","005al00000RVcKvAAL","false","banguluru","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42369903060542672","","",""
"a1TWD0000020ADd2AM","005al00000RVcKvAAL","false","Liverpool","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-03","","","","","","","","","","","","","","42370602011102714","","",""
"a1TWD0000020AET2A2","005al00000RVcKvAAL","false","Marseille","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","3","","","","","","","","","","","","","","42371707253769398","","",""
"a1TWD0000020AIn2AM","005al00000RVcKvAAL","false","                                                 981723123 ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42371776842948751","","",""
"a1TWD0000020A2P2AU","005al00000RVcKvAAL","false","banguluru","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42371778507118016","","",""
"a1TWD0000020A9e2AE","005al00000RVcKvAAL","false","42795719630084337","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42372234765707945","","",""
"a1TWD0000020A432AE","005al00000RVcKvAAL","false","4.23223E+16","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","Test-02","","","","","","","","","","","","","","42372299150010401","","",""
"a1TWD0000020AC52AM","005al00000RVcKvAAL","false","Hamburg","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42372816407878847","","",""
"a1TWD0000020A2k2AE","005al00000RVcKvAAL","false","New Branch 2","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42373966028904976","","",""
"a1TWD0000020AHo2AM","005al00000RVcKvAAL","false","                               981723123 ","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42374396398498285","","",""
"a1TWD0000020ADl2AM","005al00000RVcKvAAL","false","Liverpool","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","00-00-03","","","","","","","","","","","","","","42375897133477222","","",""
"a1TWD0000020ABy2AM","005al00000RVcKvAAL","false","Elon","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","123456","Salt Lake City","","","","","","","","","","","","","42376489378647982","","",""
"a1TWD0000020A3g2AE","005al00000RVcKvAAL","false","4.21903E+16","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","123","Hyderabad","","","","","","","","","","","","","42377763110391963","","",""
"a1TWD0000020A0t2AE","005al00000RVcKvAAL","false","Hyd dev","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42377892444945425","","",""
"a1TWD0000020AGZ2A2","005al00000RVcKvAAL","false","Turin","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42377909855399114","","",""
"a1TWD0000020AKp2AM","005al00000RVcKvAAL","false","banguluru","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42378908175100382","","",""
"a1TWD0000020ALe2AM","005al00000RVcKvAAL","false","sree001","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42380014821107867","","",""
"a1TWD0000020A6e2AE","005al00000RVcKvAAL","false","42187817396943064","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42380020393319775","","",""
"a1TWD0000020ABt2AM","005al00000RVcKvAAL","false","Delhi","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","501","Delhi","","","","","","","","","","DE","Central","","42380892414057806","","",""
"a1TWD0000020AAA2A2","005al00000RVcKvAAL","false","42916647366978760","2026-06-24T12:33:24.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","Hamburg","","","","","","","","","","","","","42381944968182946","","",""
"a1TWD00000209xf2AA","005al00000RVcKvAAL","false","Munich","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42382631687819596","","",""
"a1TWD0000020A2O2AU","005al00000RVcKvAAL","false","Hyd dev","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:31.000Z","005al00000RVvFOAA1","2026-07-21T06:08:31.000Z","","","","","","","","","","","","","","","","","42384784950255878","","",""
"a1TWD0000020A642AE","005al00000RVcKvAAL","false","42059257364922923","2026-06-24T12:33:23.000Z","005al00000RVcKvAAL","2026-07-21T06:08:32.000Z","005al00000RVvFOAA1","2026-07-21T06:08:32.000Z","","","","","","","","","","","","","","","","","42384863956300629","","",""
