"Id","OwnerId","IsDeleted","Name","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c"
"a1WWD000002QI522AG","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","a25bn000002bxRQAAY","","","","","","","","0.0","0.0"
"a1WWD000002M0S92AK","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","a1WWD000002M0SG2A0","This budget is for the construction of a Walgreens.","false","false","128999.99","1500000.0","1500000.0","0.0","0.0","1500000.0","0.0","dm3tvpla1o7g4whico","100.0","0.0","0.0","100.0","91.4","0.0","0.0","1371000.01","0.0"
"a1WWD000002M0SA2A0","005al00000RVcKvAAL","false","Stark Construction Loan Budget","","a1WWD000002M0SG2A0","","true","false","0.0","51150.0","2500000.0","2150.0","0.0","51150.0","0.0","ffw63azh7kgn5nrn4v","2.046","0.086","0.0","2.046","99.914","97.954","0.0","2497850.0","2448850.0"
"a1WWD000002M0SB2A0","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","m47rwh80tij7dno12c","","","","","","","","0.0","0.0"
"a1WWD000002M0SC2A0","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","noumsrsw8zvk9qpfuj","","","","","","","","0.0","0.0"
"a1WWD000002M0SD2A0","005al00000RVcKvAAL","false","Maple Construction Loan Budget","","a1WWD000002M0SG2A0","","false","false","0.0","8150.0","1850000.0","1650.0","0.0","8150.0","0.0","nw7nlfncuclo988ede","0.4405","0.0892","0.0","0.4405","99.9108","99.5595","0.0","1848350.0","1841850.0"
"a1WWD000002M0SE2A0","005al00000RVcKvAAL","false","Budget for the Construction of a Warehouse","","a1WWD000002M0SG2A0","This budget is for the construction of a warehouse","false","false","250.0","932612.0","1500000.0","0.0","539462.0","285000.0","108150.0","t2mxuxi14ydm4lfqkv","62.1741","0.0","35.9641","19.0","99.9833","37.8259","7.21","1499750.0","567388.0"
"a1WWD000002M0SF2A0","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","t9fuq012tnzadfit8v","","","","","","","","0.0","0.0"
"a1WWD000002M0SG2A0","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","x93i7svko56i9otrvj","","","","","","","","0.0","0.0"
"a1WWD000002M0SH2A0","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","true","true","0.0","0.0","0.0","0.0","0.0","0.0","0.0","z2hxx1clp02cxmb4ba","","","","","","","","0.0","0.0"
