"Id","IsDeleted","Name","LLC_BI__Spread_Statement_Type__c","LLC_BI__Debit__c","LLC_BI__Hide_All_Records__c","LLC_BI__Hide_Currency_Symbol__c","LLC_BI__Include_In_Total__c","LLC_BI__Is_Grand_Total__c","LLC_BI__Row_Number__c","LLC_BI__Title__c","LLC_BI__lookupKey__c","LLC_BI__Group_Type__c","LLC_BI__Is_Summary_Group__c","LLC_BI__Global_Analysis_Type__c","LLC_BI__Hide_Column_Totals__c","LLC_BI__KPI_Type__c","LLC_BI__Publish_On_Init_Event__c","LLC_BI__Publish_On_Update_Event__c","LLC_BI__Total_Type__c","LLC_BI__Show_Math__c","LLC_BI__Source_Group__c","LLC_BI__Is_Balance_Check__c","LLC_BI__Color__c"
"a16bn00000108aQAAQ","","Calc Net Worth","a19bn000001uMV1AAM","false","false","false","false","","80.0","Calc Net Worth","42361841936408921","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WpAAI","","Net Income/(Loss)","a19bn000001uMUpAAM","false","false","false","true","","60.0","Net Income/(Loss)","42362618543290588","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108V5AAI","","Total Net Cash Flow","a19bn000001uMUbAAM","false","true","false","true","","90.0","Total Net Cash Flow","42363228934632608","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fEAAQ","","Total Changes in Retained Earnings","a19bn000001uMdbAAE","false","false","false","true","","11.0","Changes in Retained Earnings","42365275048173023","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108d2AAA","","CF Available to Service Debt","a19bn000001uMdPAAU","false","false","false","true","","10.0","Adjusted EBITDA","42365762787417714","Financial","false","Cash Flow","false","","","","Standard","false","","false",""
"a16bn00000108XsAAI","","Partial Year Adjustment","a19bn000001uMUxAAM","false","false","false","true","","1.0","Partial Year Adjustment","42366273111534391","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JPAAY","","Liquidity","a19bn000001uMUYAA2","false","false","false","true","","20.0","Liquidity","42366625578601065","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108J3AAI","","Total Other Income/(Expense)","a19bn000001uMUWAA2","false","false","false","true","","60.0","Other Income/(Expense)","42368361269472922","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cOAAQ","","Expenses for Business Use of Personal Residence","a19bn000001uMdIAAU","false","false","false","true","","60.0","Expenses for Business Use of Personal Residence","42369077464717658","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108c0AAA","","Liquid Assets","a19bn000001uMdGAAU","false","false","false","true","","10.0","Liquid Assets","42370189793682164","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108I2AAI","","Total Current Assets","a19bn000001uMURAA2","false","false","false","true","","10.0","Current Assets","42371582921158649","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XcAAI","","NET CASH AFTER OPERATIONS","a19bn000001uMUwAAM","false","true","false","true","","71.0","Net Cash After Operations","42372119204889296","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XPAAY","","Total Unexplained Balance","a19bn000001uMUtAAM","false","false","false","true","","230.0","Unexplained Balance","42373184142073376","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108JJAAY","","Net Profit/(Loss)","a19bn000001uMUWAA2","false","true","false","true","","110.0","Net Profit/(Loss)","42375408838930644","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108emAAA","","CASH FROM TRADING ACTIVITIES","a19bn000001uMdZAAU","false","true","false","true","","21.0","Cash From Trading Activities","42377845550699385","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bdAAA","","Schedule M-2 Group 1","a19bn000001uMdCAAU","false","false","false","true","","19.375","Schedule M-2 Group 1","42378977251225509","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JYAAY","","Total Other Assets","a19bn000001uMUaAAM","false","false","false","true","","20.0","Other Assets","42379661442502199","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VhAAI","","Total Cash Paid for Operating Costs","a19bn000001uMUhAAM","false","false","false","true","","40.0","Cash Paid for Operating Costs","42379878212508416","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bnAAA","","Other Information","a19bn000001uMdDAAU","false","false","false","true","","60.0","Other Information","42381368507074353","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aJAAQ","","Total Short Term Notes","a19bn000001uMV1AAM","false","false","false","true","","35.0","Short Term Notes","42382715510525826","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XuAAI","","Annualized Values","a19bn000001uMUxAAM","false","false","false","true","","11.0","Annualized Values","42383768722590237","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108XjAAI","","Change in Investments","a19bn000001uMUwAAM","false","false","false","true","","131.0","Change in Investments","42385054585219101","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cvAAA","","Total Other Income/(Expense)","a19bn000001uMdOAAU","false","false","false","true","","60.0","Other Income/(Expense)","42387872737548555","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eUAAQ","","Other Income and Expense","a19bn000001uMdXAAU","false","false","false","true","","70.0","Other Income and Expense","42388356549456001","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ImAAI","","Total Liabilities","a19bn000001uMUUAA2","false","true","false","true","","60.0","Total Liabilities (SubT)","42388644283418674","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108WHAAY","","Book Income Taxes","a19bn000001uMUkAAM","false","false","false","true","","70.0","Book Income Taxes","42390659454655704","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108deAAA","","CASH AFTER OPERATIONS","a19bn000001uMdSAAU","false","false","false","true","","41.0","Cash After Operations","42390712035254153","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IrAAI","","Annualized Values","a19bn000001uMUVAA2","false","false","false","true","","30.0","Annualized Values","42393145545658444","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108V2AAI","","Total Deductions","a19bn000001uMUbAAM","false","false","false","true","","50.0","Deductions","42394442836436146","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JQAAY","","Leverage","a19bn000001uMUYAA2","false","false","false","true","","30.0","Leverage","42396810503462408","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108ZmAAI","","Change in Investments","a19bn000001uMUzAAM","false","false","false","true","","21.0","Change in Investments","42398323446490155","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JXAAY","","Liquid Assets","a19bn000001uMUaAAM","false","false","false","true","","10.0","Liquid Assets","42398641595792882","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bXAAQ","","Cash After Financing","a19bn000001uMdBAAU","false","false","false","true","","220.0","Cash After Financing","42401425881900272","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fjAAA","","Profitability","a19bn000001uMdeAAE","false","false","false","true","","130.0","Profitability","42401708125571164","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108W8AAI","","Alternative Minimum Tax Items","a19bn000001uMUjAAM","false","false","false","true","","50.0","Alternative Minimum Tax Items","42402235569944038","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108J1AAI","","Total Operating Expenses","a19bn000001uMUWAA2","false","false","false","true","","40.0","Operating Expenses","42403983372392937","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WWAAY","","Total Adjustments to CF","a19bn000001uMUnAAM","false","false","false","true","","80.0","Adjustments to Cash Flow","42408638436428732","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WAAAY","","Book Net Sales","a19bn000001uMUkAAM","false","false","false","true","","20.0","Book Sales","42408708707945081","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108I7AAI","","Total Current Liabilites","a19bn000001uMURAA2","false","false","false","true","","50.0","Current Liabilities","42413854479285365","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bhAAA","","Schedule K.  Income (Loss)","a19bn000001uMdDAAU","false","false","false","true","","20.0","Schedule K.  Income (Loss)","42416541291454097","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IRAAY","","Total Receipts Conversion to Accrual","a19bn000001uMUTAA2","false","false","false","true","","20.0","Gross Revenue","42416684946582597","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108byAAA","","Total Rental Real Estate Expenses","a19bn000001uMdFAAU","false","false","false","true","","20.0","Rental Real Estate Expenses","42417142710237395","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fRAAQ","","Change in Net Fixed Assets","a19bn000001uMddAAE","false","false","false","true","","11.0","Change in Net Fixed Assets","42418299129149697","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aeAAA","","Second Mortgage","a19bn000001uMV2AAM","false","false","false","false","","73.75","Second Mortgage","42422352670305769","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108IkAAI","","Total Current Liabilities","a19bn000001uMUUAA2","false","false","false","true","","40.0","Current Liabilities","42424322836887500","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WEAAY","","Book Operating Expenses","a19bn000001uMUkAAM","false","false","false","true","","40.0","Book Operating Expenses","42426257655075883","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gfAAA","","Estimated Value","a19bn000001uMdiAAE","false","false","false","true","","8000.0","Estimated Value","42427435209038724","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dzAAA","","Liquidity","a19bn000001uMdTAAU","false","false","false","true","","21.0","Liquidity","42428524354303488","Decimal","false","None","true","","","","Standard","false","","false",""
"a16bn00000108eLAAQ","","Net Change in Other Funding","a19bn000001uMdWAAU","false","false","false","true","","61.0","Change in Other Funding","42429357922508616","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WSAAY","","Total Adjusted Net Worth","a19bn000001uMUmAAM","false","false","false","true","","70.0","Total Adjusted Net Worth","42430514366901097","Financial","false","Adjusted Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108fDAAQ","","Profitability","a19bn000001uMdaAAE","false","false","false","true","","51.0","Profitability","42432944399798669","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108XQAAY","","Beginning Net Worth","a19bn000001uMUuAAM","false","false","false","true","","10.0","Beginning Net Worth","42434413864491843","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108X7AAI","","Net Cash Income","a19bn000001uMUtAAM","false","true","false","true","","100.0","Net Cash Income","42436029869744594","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108esAAA","","Cash Paid for Dividends & Interest","a19bn000001uMdZAAU","false","false","false","true","","81.0","Cash Paid for Dividends & Interest","42436344462986185","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eQAAQ","","Total Cost of Sales/Revenue","a19bn000001uMdXAAU","false","false","false","true","","20.0","Cost of Goods Sold","42437201940093616","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dAAAQ","","Total Cash Paid for Operating Costs","a19bn000001uMdQAAU","false","false","false","true","","40.0","Cash Paid for Operating Costs","42440176594909858","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aKAAQ","","Total Accounts Payable","a19bn000001uMV1AAM","false","false","false","true","","37.5","Accounts Payable","42441672351708602","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IGAAY","","Total Operating Income","a19bn000001uMUSAA2","false","false","false","true","","10.0","Operating Income","42442396760818429","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eNAAQ","","Change in Cash & Equivalents","a19bn000001uMdWAAU","false","false","false","true","","81.0","Change in Cash & Equivalents","42442953604161997","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108f7AAA","","Partial Year Adjustment","a19bn000001uMdaAAE","false","false","false","false","","1.0","Partial Year Adjustment","42444454187341364","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108d5AAA","","Cash Flow Coverage","a19bn000001uMdPAAU","false","false","false","true","","40.0","Cash Flow Coverage","42445066094100377","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108dOAAQ","","Financing Surplus/(Reqmnts)","a19bn000001uMdQAAU","false","true","false","true","","180.0","Financing Surplus/(Reqmnts)","42446220083487696","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108UrAAI","","Total Liabilities","a19bn000001uMUaAAM","false","false","false","true","","40.0","Liabilities","42446404927132312","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108awAAA","","Partial Year Adjustment","a19bn000001uMV5AAM","false","false","false","false","","10.0","Partial Year Adjustment","42446576296392925","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108euAAA","","Cash Effect. Debt Amortization","a19bn000001uMdZAAU","false","false","false","true","","101.0","Debt Amortization","42446778936648798","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aYAAQ","","Total Operating Expenses","a19bn000001uMV2AAM","false","false","false","true","","40.0","Operating Expenses","42447591244312324","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gNAAQ","","Total Vacancy Amount","a19bn000001uMdhAAE","false","false","false","true","","2000.0","Vacancies","42449100053137721","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108UyAAI","","Total Schedule C Cash Flow","a19bn000001uMUbAAM","false","false","false","true","","20.0","Schedule C Cash Flow","42452146987822828","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aHAAQ","","Total Non Current Assets","a19bn000001uMV1AAM","false","false","false","true","","25.0","Total Non Current Assets","42452581828930555","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fgAAA","","Total Other Expense","a19bn000001uMdeAAE","false","false","false","true","","75.0","Other Expense","42453324977276661","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XeAAI","","NET CASH INCOME","a19bn000001uMUwAAM","false","true","false","true","","91.0","NET CASH INCOME","42454191551849230","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XDAAY","","Cash Paid for Plant & Investments","a19bn000001uMUtAAM","false","false","false","true","","160.0","Cash Paid for Plant & Investments","42454210207517006","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bWAAQ","","Net Cash from Funding","a19bn000001uMdBAAU","false","false","false","true","","210.0","Cash from Funding","42454730889128814","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108a7AAA","","Profitability","a19bn000001uMV0AAM","false","false","false","true","","130.0","Profitability","42455182008445265","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108aqAAA","","Unexplained Difference","a19bn000001uMV3AAM","false","false","false","true","","80.0","Balance Check","42456062493601300","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108eRAAQ","","Gross Profit","a19bn000001uMdXAAU","false","true","false","true","","30.0","Gross Profit","42456361211164688","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eYAAQ","","Total Extraordinary Income","a19bn000001uMdXAAU","false","false","false","true","","110.0","Extraordinary Items","42457533367606369","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dmAAA","","Change in Investments","a19bn000001uMdSAAU","false","false","false","true","","131.0","Change in Investments","42458606975560203","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cfAAA","","Total Net Worth","a19bn000001uMdMAAU","false","false","false","true","","70.0","Net Worth","42460005026654758","Financial","false","Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108diAAA","","NET CASH INCOME","a19bn000001uMdSAAU","false","true","false","true","","91.0","NET CASH INCOME","42461740325982999","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cDAAQ","","Personal Income","a19bn000001uMdHAAU","false","false","false","true","","10.0","Personal Income","42461892225347030","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WMAAY","","Liquid Assets","a19bn000001uMUmAAM","false","false","false","true","","10.0","Liquid Assets","42462808232326070","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108f2AAA","","Net Change in Borrowing","a19bn000001uMdZAAU","false","false","false","true","","181.0","Change in Borrowing","42463350484323152","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IxAAI","","Gross Profit","a19bn000001uMUWAA2","false","true","false","true","","30.0","Gross Profit","42466108817508397","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108V1AAI","","Total Adjustments to CF","a19bn000001uMUbAAM","false","false","false","true","","60.0","Adjustments to Cash Flow","42466707875836267","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JHAAY","","Total Provision for Taxes","a19bn000001uMUWAA2","false","false","false","true","","80.0","Provision for Taxes","42466925588446249","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bsAAA","","Book Operating Expenses","a19bn000001uMdEAAU","false","false","false","true","","40.0","Book Operating Expenses","42466938827977678","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108geAAA","","DSCR","a19bn000001uMdiAAE","false","false","false","true","","7000.0","Debt Service Coverage Ratio","42467673687806742","Decimal","false","None","false","","","","Standard","false","","false",""
"a16bn00000108fSAAQ","","Change in Investments","a19bn000001uMddAAE","false","false","false","true","","21.0","Change in Investments","42468313437987159","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XqAAI","","CASH AFTER FINANCING","a19bn000001uMUwAAM","false","true","false","true","","211.0","CASH AFTER FINANCING","42470651688783219","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VqAAI","","Chg. Net Intangibles","a19bn000001uMUhAAM","false","false","false","true","","150.0","Chg. Net Intangibles","42472081026950390","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eoAAA","","CASH AFTER OPERATIONS","a19bn000001uMdZAAU","false","true","false","true","","41.0","Cash After Operations","42473340962193082","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XyAAI","","Profitability","a19bn000001uMUxAAM","false","false","false","true","","51.0","Profitability","42475473561936723","Percentage","false","None","true","","","","Standard","false","","false",""
"a16bn00000108bMAAQ","","Chg. Net Fixed Assets","a19bn000001uMdBAAU","false","false","false","true","","130.0","Chg. Net Fixed Assets","42476052094734461","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108djAAA","","Cash Effect. Debt Amortization","a19bn000001uMdSAAU","false","false","false","true","","101.0","Debt Amortization","42478018440413118","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XUAAY","","Total Unexplained Difference","a19bn000001uMUuAAM","false","false","false","true","","60.0","Unexplained Difference","42481117508410131","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108WTAAY","","Personal Income","a19bn000001uMUnAAM","false","false","false","true","","10.0","Personal Income","42481719010672313","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eTAAQ","","Net Operating Profit","a19bn000001uMdXAAU","false","true","false","true","","50.0","Operating Profit","42482376275613777","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gUAAQ","","Estimated Value","a19bn000001uMdhAAE","false","false","false","true","","8000.0","Estimated Value","42483421693436609","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IMAAY","","Margin After Term Debt Service","a19bn000001uMUSAA2","false","false","false","true","","70.0","Margin After Term DS","42484335254147499","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gKAAQ","","Max Annual Payment @ Policy DSCR","a19bn000001uMdgAAE","false","false","false","true","","11000.0","Max Annual Payment @ Policy DSCR","42486568398207014","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108aFAAQ","","Total Gross Intangibles","a19bn000001uMV1AAM","false","false","false","true","","22.5","Gross Intangibles","42494332704468564","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VoAAI","","Chg. Investments","a19bn000001uMUhAAM","false","false","false","true","","140.0","Chg. Investments","42495306587273503","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WwAAI","","Total Cash Paid to Suppliers","a19bn000001uMUtAAM","false","false","false","true","","20.0","Cash Paid to Suppliers","42495937283698894","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dPAAQ","","Net Change in Borrowing","a19bn000001uMdQAAU","false","false","false","true","","190.0","Change in Borrowing","42495973719880734","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IoAAI","","Unexplained Difference","a19bn000001uMUUAA2","false","false","false","true","","80.0","Balance Check","42496246334764153","Financial","false","None","false","","","","Standard","false","","true",""
"a16bn00000108b9AAA","","Total Operating Expenses","a19bn000001uMV6AAM","false","false","false","true","","40.0","Operating Expenses","42496258475808180","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cLAAQ","","Net Sales","a19bn000001uMdIAAU","false","false","false","true","","10.0","Net Sales","42497585303173322","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bOAAQ","","Total Cash Paid for Int. & Div.","a19bn000001uMdBAAU","false","false","false","true","","90.0","Cash Paid for Int. & Div.","42498664589954256","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IFAAY","","Signature","a19bn000001uMURAA2","false","false","false","true","","130.0","Signature","42498811442341278","Financial","false","","false","","","","Standard","false","","false",""
"a16bn00000108X1AAI","","Total Cash Paid for Operating Costs","a19bn000001uMUtAAM","false","false","false","true","","40.0","Cash Paid for Operating Costs","42499110645510082","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108ddAAA","","Cash Paid for Operating Costs","a19bn000001uMdSAAU","false","false","false","true","","31.0","Cash Paid for Operating Costs","42500854068320667","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JOAAY","","Key Farm Measures","a19bn000001uMUYAA2","false","false","false","true","","10.0","Key Farm Measures","42503611555674208","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108d9AAA","","Taxes Paid","a19bn000001uMdQAAU","false","false","false","true","","70.0","Taxes","42504266629348545","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WkAAI","","Expenses for Business Use of Personal Residence","a19bn000001uMUoAAM","false","false","false","true","","60.0","Expenses for Business Use of Personal Residence","42504980957206369","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108a0AAA","","Profit Before Taxes","a19bn000001uMV0AAM","false","true","false","true","","80.0","Profit Before Taxes","42505369558710420","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XlAAI","","Extraordinary and Non-Cash Items","a19bn000001uMUwAAM","false","false","false","true","","161.0","Extraordinary and Non-Cash Items","4250628209071577","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108WBAAY","","Book Gross Profit","a19bn000001uMUkAAM","false","false","false","true","","30.0","Book Gross Profit","42507760843087186","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eiAAA","","Tangible Net Worth","a19bn000001uMdYAAU","false","true","false","true","","85.0","Tangible Net Worth","42509239023111509","Financial","false","Adjusted Total Equity","false","","","","Standard","false","","false",""
"a16bn00000108atAAA","","Total Pro Forma DS","a19bn000001uMV4AAM","false","false","false","true","","30.0","Pro Forma Debt Service","42510102267148505","Financial","false","Debt Service","false","","","","Standard","false","","false",""
"a16bn00000108efAAA","","Total Liabilities","a19bn000001uMdYAAU","false","true","false","true","","60.0","TOTAL LIABILITIES","42511875094420169","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108J2AAI","","Net Operating Profit","a19bn000001uMUWAA2","false","true","false","true","","50.0","Operating Profit","42512355838392503","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108a6AAA","","Total Current Assets","a19bn000001uMV1AAM","false","false","false","true","","12.5","Total Current Assets","42512781408110709","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108daAAA","","Cash Paid to Suppliers","a19bn000001uMdSAAU","false","false","false","true","","11.0","Cash Paid to Suppliers","42513113414734184","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IOAAY","","Net Cash Flow","a19bn000001uMUSAA2","false","false","false","true","","105.0","Cash Flow","42513142909194494","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108b8AAA","","Total Other Income/(Expense)","a19bn000001uMV6AAM","false","false","false","true","","35.0","Other Income/(Expense)","42514679750967659","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108J5AAI","","Total Extraordinary Income","a19bn000001uMUWAA2","false","false","false","true","","100.0","Extraordinary Items","42514851355959876","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108cKAAQ","","Total Expenses","a19bn000001uMdIAAU","false","false","false","true","","50.0","Expenses","42516109143736271","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108eyAAA","","Change in Investments","a19bn000001uMdZAAU","false","false","false","true","","131.0","Change in Investments","42517193330749566","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108c7AAA","","Total Schedule E Cash Flow","a19bn000001uMdHAAU","false","false","false","true","","40.0","Schedule E Cash Flow","42517687281016753","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XCAAY","","Chg. Net Intangibles","a19bn000001uMUtAAM","false","false","false","true","","150.0","Chg. Net Intangibles","42519856005373642","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108VHAAY","","Annualized Values","a19bn000001uMUeAAM","false","false","false","false","","30.0","Annualized Values","42520142401227394","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108d8AAA","","Cash from Trading Activities","a19bn000001uMdQAAU","false","false","false","true","","30.0","Cash from Trading Activities","42520551182698716","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108IVAAY","","Net Farm Income from Ops.","a19bn000001uMUTAA2","false","false","false","true","","60.0","Farm Income from Ops.","42524453207601242","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108bfAAA","","Schedule M-2 Analysis of Change in Capital Accounts","a19bn000001uMdCAAU","false","false","false","true","","19.84375","Schedule M-2 Analysis of Change in Capital Accounts","42524672013217640","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108gbAAA","","Total Operating Expenses","a19bn000001uMdiAAE","false","false","false","true","","4000.0","Operating Expenses","42524920856659633","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108g1AAA","","Total Liabilities","a19bn000001uMdfAAE","false","true","false","true","","60.0","Total Liabilities","42527882740580503","Financial","false","Total Liabilities","false","","","","Standard","false","","false",""
"a16bn00000108JWAAY","","Sensitivity Analysis","a19bn000001uMUZAA2","false","false","false","true","","140.0","DS Margin Depleted if","42528552091489127","Financial","false","","true","","","","Standard","false","","false",""
"a16bn00000108aIAAQ","","Total Assets","a19bn000001uMV1AAM","false","true","false","true","","30.0","Total Assets","42537402225649656","Financial","false","Total Assets","false","","","","Standard","false","","false",""
"a16bn00000108gZAAQ","","Total Vacancy Amount","a19bn000001uMdiAAE","false","false","false","true","","2000.0","Vacancies","42537813537859339","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108JRAAY","","Repayment Capacity","a19bn000001uMUYAA2","false","false","false","true","","40.0","Repayment Capacity","42538159475883630","Financial","false","None","true","","","","Standard","false","","false",""
"a16bn00000108eHAAQ","","Change in Investments","a19bn000001uMdWAAU","false","false","false","true","","21.0","Change in Investments","42539089250057688","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108gdAAA","","Excess  Cash Flow","a19bn000001uMdiAAE","false","false","false","true","","6000.0","Excess  Cash Flow","42539542092717992","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108XBAAY","","Chg. Investments","a19bn000001uMUtAAM","false","false","false","true","","140.0","Chg. Investments","42541264407346094","Financial","false","None","false","","","","Standard","false","","false",""
"a16bn00000108dMAAQ","","Net Change in Other Funding","a19bn000001uMdQAAU","false","false","false","true","","200.0","Change in Other Funding","42541577005361672","Financial","false","None","false","","","","Standard","false","","false",""
