"Id","IsDeleted","LLC_BI__Allow_Record_Filtering__c","LLC_BI__Balance_Total__c","LLC_BI__Borrower_Type__c","LLC_BI__Bundle__c","LLC_BI__Calc_Common_Sizing_Record__c","LLC_BI__Calc_Common_Sizing_Total_Group__c","LLC_BI__Description__c","LLC_BI__Display_Common_Sizing__c","LLC_BI__Display_Projection_Drivers__c","LLC_BI__Display_Trend__c","LLC_BI__End_Date_Quarter__c","LLC_BI__End_Date__c","LLC_BI__Entity_Type__c","LLC_BI__Group_Columns__c","LLC_BI__Interaction__c","LLC_BI__Is_Balance_Sheet__c","LLC_BI__Is_Budget__c","LLC_BI__Is_Cash_Flow_Statement__c","LLC_BI__Is_Global_Analysis__c","LLC_BI__Is_Income_Statement__c","LLC_BI__Is_Multi_Currency__c","LLC_BI__Is_Personal_Financial_Statement__c","LLC_BI__Is_Ratios__c","LLC_BI__Is_Template__c","LLC_BI__Is_Traditional_Cash_Flow__c","LLC_BI__Is_UCA_Cash_Flow__c","LLC_BI__Sort_Order__c","LLC_BI__Source_Statement__c","LLC_BI__Spread_Statement_Total_Group__c","LLC_BI__Start_Date_Quarter__c","LLC_BI__Start_Date__c","LLC_BI__Static_Periods__c","LLC_BI__Supports_Common_Sizing__c","LLC_BI__Supports_Trend__c","LLC_BI__Total_Hide_Currency_Symbol__c","LLC_BI__Total_Row_Name__c","LLC_BI__Type__c","LLC_BI__lookupKey__c","Name","OwnerId"
"a19DV000002qH1nYAE","false","true","false","","a1GDV000008GH8E2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","300.0","","","4.0","","false","false","false","false","","Net Worth Recon","42931182299269870","000039238","0058c00000Dk4fdAAB"
"a19DV000002V1o1YAC","false","true","false","","a1GDV000008GH792AG","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","300.0","","","4.0","","false","false","false","false","","Reconciliation","42949639966879774","000039151","0058c00000BxeO9AAJ"
"a19DV000002V1p4YAC","false","true","false","","a1GDV000008GH7J2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","700.0","","","4.0","","false","false","false","false","","Utilization","42950601932121467","000039216","0058c00000BxeO9AAJ"
"a19DV000002V1oVYAS","false","true","false","","a1GDV000008GH7E2AW","","","","true","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","1.0","0.0","true","0.0","0.0","","","","4.0","","false","false","false","false","","Personal Financial Statement","42951798196163205","000039181","0058c00000BxeO9AAJ"
"a19DV000002V1okYAC","false","true","false","","a1GDV000008GH7H2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","1.0","false","0.0","0.0","true","0.0","0.0","200.0","","","4.0","","false","true","true","false","","Income Statement","42954025442857474","000039196","0058c00000BxeO9AAJ"
"a19DV000002qH1mYAE","false","true","false","","a1GDV000008GH8I2AW","","a16DV000006R4NwYAK","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","1.0","false","0.0","0.0","true","0.0","0.0","200.0","","","4.0","","false","true","true","false","","Income Statement","42956836601345755","000039237","0058c00000Dk4fdAAB"
"a19DV000002qH1pYAE","false","true","false","","a1GDV000008GH8E2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","1.0","0.0","650.0","","","4.0","","false","false","false","false","","Traditional Cash Flow","42965468873251975","000039240","0058c00000Dk4fdAAB"
"a19DV000002qH2FYAU","false","true","false","","a1GDV000008GH8J2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","350.0","","","4.0","","false","false","false","false","","Summary Indirect CF","42967354268725717","000039266","0058c00000Dk4fdAAB"
"a19DV000002V1nQYAS","false","true","false","","a1GDV000008GH742AG","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","1.0","","","4.0","","true","false","false","false","","NOI Statement","42983211510572859","000039114","0058c00000Dk4fdAAB"
"a19DV000002V1ohYAC","false","true","false","","a1GDV000008GH7H2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","250.0","","","4.0","","false","false","false","false","","Reconciliation","42984122034752428","000039193","0058c00000BxeO9AAJ"
"a19DV000002V1oTYAS","false","true","false","","a1GDV000008GH7D2AW","","a16DV000006R4XdYAK","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","1.0","false","0.0","0.0","true","0.0","0.0","200.0","","","4.0","","false","true","true","false","","Income Statement","42985906647709044","000039179","0058c00000Dk4fdAAB"
"a19DV000002V1nkYAC","false","true","false","","a1GDV000008GH772AG","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","1.0","true","0.0","0.0","500.0","","","4.0","","false","false","false","true","","Ratios","42996957624905483","000039134","0058c00000BxeO9AAJ"
"a19DV000002V1pJYAS","false","true","false","","a1GDV000008GH7O2AW","","","","false","false","false","4.0","","Sole Proprietorship","true","keyboard","0.0","0.0","0.0","false","0.0","false","0.0","0.0","true","0.0","0.0","","","","4.0","","false","false","false","false","","","test Schedule","000039231","0058c00000BxeO9AAJ"
