"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000003Jygv2AC","false","CLA-BD-0002958","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SH2A0","","Hard cost","Electrical","","160.0","","","","","hx6mbgn9kmornnatlg","0.0","","","0.0"
"a1UWD000003Jygw2AC","false","CLA-BD-0002959","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","12500.0","","Plumbing","","150.0","","","","","hx84bdd9e5g6fzah7x","0.0","100.0","0.8333","12500.0"
"a1UWD000003Jygx2AC","false","CLA-BD-0002960","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SG2A0","","Hard cost","Asphalt / Driveway","","270.0","","","","","i7ffkmxi98cd6kff9a","0.0","","","0.0"
"a1UWD000003Jygy2AC","false","CLA-BD-0002961","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SH2A0","","","Other Costs","","3.0","","","","","i89afbecced2u3crwu","0.0","","","0.0"
"a1UWD000003Jygz2AC","false","CLA-BD-0002962","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SD2A0","","","Plumbing","","150.0","","","","","in5wy9q77vvtvtx7b7","0.0","","0.0","0.0"
"a1UWD000003Jyh02AC","false","CLA-BD-0002963","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","","Soft cost","Water & Sewer Inspection","","506.0","","","","","io16prmen6xiqfuvhq","0.0","","","0.0"
"a1UWD000003Jyh12AC","false","CLA-BD-0002964","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rw2AK","","","Rebar","","40.0","","","","","iskmjakafv39fybsa4","0.0","","","0.0"
"a1UWD000003Jyh22AC","false","CLA-BD-0002965","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Landscaping","","250.0","","","","","iwcmlki56juubeu4c7","0.0","","0.0","0.0"
"a1UWD000003Jyh32AC","false","CLA-BD-0002966","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Soft cost","Impact Fees","","502.0","","","","","ixxl2neix9ca469peb","0.0","","","0.0"
"a1UWD000003Jyh42AC","false","CLA-BD-0002967","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","2600.0","","Taxes","","310.0","","","","","j1v1ljm1tnxer7qo0g","0.0","100.0","0.104","2600.0"
"a1UWD000003Jyh52AC","false","CLA-BD-0002968","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SC2A0","","","Rebar","","40.0","","","","","j2a2lixiil7adbrm1y","0.0","","","0.0"
"a1UWD000003Jyh62AC","false","CLA-BD-0002969","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Soft cost","Bonds & Insurance","","504.0","","","","","j5eavd2wkh294a7x61","0.0","","","0.0"
"a1UWD000003Jyh72AC","false","CLA-BD-0002970","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","8000.0","","Electrical","","160.0","","","","","j6lgr7hlcjs47eio8k","0.0","100.0","0.5333","8000.0"
"a1UWD000003Jyh82AC","false","CLA-BD-0002971","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","","Hard cost","Drywall","","209.0","","","","","j7tk4f023afrs9901n","0.0","","","0.0"
"a1UWD000003Jyh92AC","false","CLA-BD-0002972","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","","Soft cost","Bonds & Insurance","","6.0","","","","","j9l91qf2o21o8qfjfu","0.0","","0.0","0.0"
"a1UWD000003JyhA2AS","false","CLA-BD-0002973","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SG2A0","","Hard cost","Tile & Carpet","","230.0","","","","","jr2k8jhe10jz59r0r8","0.0","","","0.0"
"a1UWD000003JyhB2AS","false","CLA-BD-0002974","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","","Hard cost","Electrical","","205.0","","","","","jrojhhbheibljmve0n","0.0","","","0.0"
"a1UWD000003JyhC2AS","false","CLA-BD-0002975","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Hard cost","Roofing","","208.0","","","","","jrzn0fu2k5tidy3d28","0.0","","","0.0"
"a1UWD000003JyhD2AS","false","CLA-BD-0002976","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","75680.0","Hard cost","Steel","","50.0","65500.0","","","0.0","jtyad7kr64wvlguwvm","0.0","13.4514","5.0453","10180.0"
"a1UWD000003JyhE2AS","false","CLA-BD-0002977","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SC2A0","","","Pool Enclosure","","60.0","","","","","kb4tjj2439vlx0lnzs","0.0","","","0.0"
"a1UWD000003JyhF2AS","false","CLA-BD-0002978","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","900.0","Soft cost","Impact Fees","","20.0","","","","0.0","khaxrf4unjsf0fx3ti","0.0","100.0","0.06","900.0"
"a1UWD000003JyhG2AS","false","CLA-BD-0002979","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","4000.0","","Sheathing","","70.0","","","","","krxoowg9aqa9cay3tz","0.0","100.0","0.2667","4000.0"
"a1UWD000003JyhH2AS","false","CLA-BD-0002980","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","1800.0","","Insurance","","330.0","","","","","kssjysviteh5ungvry","0.0","100.0","0.072","1800.0"
"a1UWD000003JyhI2AS","false","CLA-BD-0002981","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Insulation","","190.0","","","","","l6iaa5t2cdl58kokkr","0.0","","0.0","0.0"
"a1UWD000003JyhJ2AS","false","CLA-BD-0002982","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","15000.0","","Lighting Fixtures","","170.0","5000.0","","","8000.0","lb6ubnkw0af5zs0qgd","53.3333","13.3333","1.0","2000.0"
"a1UWD000003JyhK2AS","false","CLA-BD-0002983","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","","Hard cost","Gutters and Downspouts","","140.0","","","","","ldtpdpqwxqso42p70i","0.0","","0.0","0.0"
"a1UWD000003JyhL2AS","false","CLA-BD-0002984","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rw2AK","","","Concrete","","30.0","","","","","lj2jq7dx7zpb3dhbcg","0.0","","","0.0"
"a1UWD000003JyhM2AS","false","CLA-BD-0002985","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SD2A0","","","Gutters and Downspouts","","140.0","","","","","lpehtt9sk2hlv1c8dj","0.0","","0.0","0.0"
"a1UWD000003JyhN2AS","false","CLA-BD-0002986","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SE2A0","","","Other Costs","","3.0","","","","","lvpfyuhu07vxyxj7kq","0.0","","0.0","0.0"
"a1UWD000003JyhO2AS","false","CLA-BD-0002987","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SG2A0","1200.0","Soft cost","Permits / Fees","","10.0","","","","","lxemk30jzfhpbchhs1","0.0","100.0","","1200.0"
"a1UWD000003JyhP2AS","false","CLA-BD-0002988","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Soft cost","Furniture, Fixtures & Equipment","","508.0","","","","","m07f2iktos6w7md08v","0.0","","","0.0"
"a1UWD000003JyhQ2AS","false","CLA-BD-0002989","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SD2A0","","","HVAC","","180.0","","","","","m6ijr4kgp7y46fmr7u","0.0","","0.0","0.0"
"a1UWD000003JyhR2AS","false","CLA-BD-0002990","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","2300.0","Soft cost","Taxes","","507.0","","","","","m7wje9kiw66efx1g5k","0.0","100.0","","2300.0"
"a1UWD000003JyhS2AS","false","CLA-BD-0002991","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SC2A0","","","Concrete","","30.0","","","","","mia7yyooiaygr1iys3","0.0","","","0.0"
"a1UWD000003JyhT2AS","false","CLA-BD-0002992","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","2600.0","","Taxes","","310.0","","","","","moi0cdkn7sqck09lpr","0.0","100.0","0.1733","2600.0"
"a1UWD000003JyhU2AS","false","CLA-BD-0002993","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Plumbing","","150.0","","","","","moqwchnf3pgsx6ef0a","0.0","","0.0","0.0"
"a1UWD000003JyhV2AS","false","CLA-BD-0002994","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","","Soft cost","Architectural & Engineering","","2.0","","","","","mw5tqg8r8gkhcuplxh","0.0","","0.0","0.0"
"a1UWD000003JyhW2AS","false","CLA-BD-0002995","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","2600.0","","Taxes","","310.0","","","","","mwqqnu54pbgi0d3woa","0.0","100.0","0.1733","2600.0"
"a1UWD000003JyhX2AS","false","CLA-BD-0002996","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","2800.0","","Gutters and Downspouts","","140.0","","","","","n4uv6je4v9l0ddumrd","0.0","100.0","0.1867","2800.0"
"a1UWD000003JyhY2AS","false","CLA-BD-0002997","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","","Hard cost","Stairs","","110.0","","","","","nemkr0l9mhxf01rcms","0.0","","0.0","0.0"
"a1UWD000003JyhZ2AS","false","CLA-BD-0002998","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","150000.0","","Drywall","","200.0","","","","","ney0v3a5ob0im1y22k","0.0","100.0","10.0","150000.0"
"a1UWD000003Jyha2AC","false","CLA-BD-0002999","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SH2A0","1800.0","Soft cost","Insurance","","330.0","","","","","njeb4qfaq43gmy71po","0.0","100.0","","1800.0"
"a1UWD000003Jyhb2AC","false","CLA-BD-0003000","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","0.0","Soft cost","Marketing","","10.0","","","","0.0","nlayijvze41bvw908j","0.0","0.0","0.0","0.0"
"a1UWD000003Jyhc2AC","false","CLA-BD-0003001","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SC2A0","","","Tile","","50.0","","","","","noi551kc54ks6hy2x9","0.0","","","0.0"
"a1UWD000003Jyhd2AC","false","CLA-BD-0003002","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","","Hard cost","Plumbing","","201.0","","","","","nq7uifxmg90pgoa0wv","0.0","","","0.0"
"a1UWD000003Jyhe2AC","false","CLA-BD-0003003","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","31500.0","","Exterior Doors","","90.0","0.0","","","20499.99","nr5fe0ugqqzoyuhf6o","65.0793","34.9207","2.1","11000.01"
"a1UWD000003Jyhf2AC","false","CLA-BD-0003004","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SE2A0","850.0","Soft cost","Surveys","","11.0","","","","","nr8qyvi7t8bkwxdxon","0.0","100.0","0.0567","850.0"
"a1UWD000003Jyhg2AC","false","CLA-BD-0003005","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","30000.0","","Roof Shingles","","120.0","","","","","nvn2u3mr4iu5fgsi1n","0.0","100.0","1.2","30000.0"
"a1UWD000003Jyhh2AC","false","CLA-BD-0003006","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","90000.0","","Insulation","","190.0","","","","","o1d1cp7mvj1f2vnq11","0.0","100.0","6.0","90000.0"
"a1UWD000003Jyhi2AC","false","CLA-BD-0003007","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","","Hard cost","Roof Shingles","","120.0","","","","","o27iv0592jta0f3t89","0.0","","0.0","0.0"
"a1UWD000003Jyhj2AC","false","CLA-BD-0003008","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Hard cost","Plumbing","","201.0","","","","","o2vj5ygafa6k3crvmk","0.0","","","0.0"
"a1UWD000003Jyhk2AC","false","CLA-BD-0003009","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","13000.0","Soft cost","Contingency - Soft Costs","","11.0","","","","0.0","o8ltnakqy5lg4a9i71","0.0","100.0","0.8667","13000.0"
"a1UWD000003Jyhl2AC","false","CLA-BD-0003010","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SD2A0","","","Framing & Trusses","","60.0","","","","","odibp2jnjfrcwmmnfs","0.0","","0.0","0.0"
"a1UWD000003Jyhm2AC","false","CLA-BD-0003011","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","","Hard cost","Roofing","","208.0","","","","","of83qi7hoepf95aijn","0.0","","","0.0"
"a1UWD000003Jyhn2AC","false","CLA-BD-0003012","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SD2A0","800.0","","Water & Sewer Inspection","","30.0","","","","","opji0v6d4n4ty1xpzv","0.0","100.0","0.0432","800.0"
"a1UWD000003Jyho2AC","false","CLA-BD-0003013","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SF2A0","","Hard cost","Flooring","","206.0","","","","","oq2y77d6xvhlawgwb9","0.0","","","0.0"
"a1UWD000003Jyhp2AC","false","CLA-BD-0003014","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SG2A0","","Land cost","Land Closing Costs / Legal","","20.0","","","","","orlzsgwpcywfskcp26","0.0","","","0.0"
"a1UWD000003Jyhq2AC","false","CLA-BD-0003015","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Gutters and Downspouts","","140.0","","","","","owxxi2w5v7dhdk7h33","0.0","","0.0","0.0"
"a1UWD000003Jyhr2AC","false","CLA-BD-0003016","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Hard cost","Windows","","207.0","","","","","ozedfiwitnt4ug3i8s","0.0","","","0.0"
"a1UWD000003Jyhs2AC","false","CLA-BD-0003017","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","85000.0","Hard cost","Electrical","","160.0","","","","0.0","p4a5uc55kowyz14ogc","0.0","100.0","5.6667","85000.0"
"a1UWD000003Jyht2AC","false","CLA-BD-0003018","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","1200.0","Soft cost","Legal Fees","","220.0","","","","","p59zbhuvywv5zet1hg","0.0","100.0","","1200.0"
"a1UWD000003Jyhu2AC","false","CLA-BD-0003019","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Soft cost","Architectural & Engineering Fees","","500.0","","","","","p7jwtoqd606712ppn3","0.0","","","0.0"
"a1UWD000003Jyhv2AC","false","CLA-BD-0003020","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SD2A0","","","Painting","","210.0","","","","","pbtvh5t9nszgni3phd","0.0","","0.0","0.0"
"a1UWD000003Jyhw2AC","false","CLA-BD-0003021","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","85000.0","","Tile & Carpet","","230.0","","","","","pcnn7uwb48pfeecnxp","0.0","100.0","5.6667","85000.0"
"a1UWD000003Jyhx2AC","false","CLA-BD-0003022","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SE2A0","","Hard cost","Stairs","","110.0","","","","","phwxwdw8gzfg2hveph","0.0","","0.0","0.0"
"a1UWD000003Jyhy2AC","false","CLA-BD-0003023","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SE2A0","1200.0","Soft cost","Permits / Fees","","10.0","","","","","pk9ab4lfpb3if4r35h","0.0","100.0","0.08","1200.0"
"a1UWD000003Jyhz2AC","false","CLA-BD-0003024","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SB2A0","","Hard cost","Millwork","","203.0","","","","","plduhzspmr90d2ogdl","0.0","","","0.0"
"a1UWD000003Jyi02AC","false","CLA-BD-0003025","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Ru2AK","800.0","Soft cost","Water & Sewer Inspection","","30.0","","","","0.0","pndwlae0eclq1oae35","0.0","100.0","0.0533","800.0"
"a1UWD000003Jyi12AC","false","CLA-BD-0003026","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Framing & Trusses","","60.0","","","","","popyu7fk4rndmckcws","0.0","","0.0","0.0"
"a1UWD000003Jyi22AC","false","CLA-BD-0003027","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SE2A0","800.0","Soft cost","Water & Sewer Inspection","","30.0","","","","","pp0bp5clpqc8dpk19s","0.0","100.0","0.0533","800.0"
"a1UWD000003Jyi32AC","false","CLA-BD-0003028","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","125000.0","","Framing & Trusses","","60.0","","","","","pz03eh1gfys22ivery","0.0","100.0","8.3333","125000.0"
"a1UWD000003Jyi42AC","false","CLA-BD-0003029","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Excavation, Foundation, and Backfill","","40.0","","","","","q3iis5n4w1mqa9uxtw","0.0","","0.0","0.0"
"a1UWD000003Jyi52AC","false","CLA-BD-0003030","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0S92AK","56000.0","","Windows","","80.0","0.0","","","2500.0","q3p1mril8eqd0x7vju","4.4643","95.5357","3.7333","53500.0"
"a1UWD000003Jyi62AC","false","CLA-BD-0003031","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SE2A0","","Hard cost","Gutters and Downspouts","","140.0","","","","","qaq6fa899sx060punt","0.0","","0.0","0.0"
"a1UWD000003Jyi72AC","false","CLA-BD-0003032","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0SA2A0","","","Sheathing","","70.0","","","","","qdduqd2gvzqp7x905a","0.0","","0.0","0.0"
"a1UWD000003Jyi82AC","false","CLA-BD-0003033","2026-05-13T07:27:41.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","005al00000RVcKvAAL","2026-08-20T08:35:19.000Z","","","","a1WWD000002M0Rv2AK","2800.0","","Gutters and Downspouts","","140.0","","","","","qhktyecx76l4ssur7f","0.0","100.0","0.1867","2800.0"
