"Id","IsDeleted","Name","OwnerId","Route_App_Name__c","Route_Screen__c","nFORCE__Conditional_Display_Criteria_Context__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Group__c","nFORCE__Has_Visibility_Criteria__c","nFORCE__Is_Default_Context_Child__c","nFORCE__Is_Forward_Navigation_Disabled__c","nFORCE__Is_Hidden__c","nFORCE__Order__c","nFORCE__Parent_Route__c","nFORCE__Primary_Button_Text__c","nFORCE__Question_Group__c","nFORCE__Route__c","nFORCE__Visibility_Criteria__c","nFORCE__lookupKey__c"
"a0jWD000006mrL6YAI","false","18032","005al00000RVcKvAAL","loan-post-covenants-edit1-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCa2AM","false","false","false","false","20.0","a0mWD000003RDiCYAW","","","a0mWD000003RDiDYAW","","a2D750000008W7yEAE"
"a0jWD000006mrL7YAI","false","18033","005al00000RVcKvAAL","policy-exception-edit-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""(A OR B) AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" IS=""approved changes not completed""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""True""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","false","7001.0","","","","a0mWD000003RDiEYAW","","a2D750000008W83EAE"
"a0jWD000006mrL8YAI","false","18034","005al00000RVcKvAAL","policy-exception-edit-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""(A OR B) AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" IS=""approved changes not completed""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""True""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","false","10.0","a0mWD000003RDiEYAW","","","a0mWD000003RDiEYAW","","a2D750000008W88EAE"
"a0jWD000006mrL9YAI","false","18035","005al00000RVcKvAAL","post-appr-doc-prep-summary-lob-pwc","<a href=""/a0sWD00000Xo7gn"" target=""_blank"">Doc Prep Summary Post Approval</a>","","{{IF=""(A OR B OR C OR D) AND H""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Acceptance""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Due Diligence""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Closing Review""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Stage__c"" IS=""Funding & Booking""}}{{COND=""H"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Package__r.LOB_LoggedInUserRole__c"" NOT=""Post Closing QA Reviewer""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","false","20.0","a0mWD000003RDqlYAG","","","a0mWD000003RDiFYAW","","a2D750000008gHDEAY"
"a0jWD000006mrNsYAI","false","18204","005al00000RVcKvAAL","action-add-takedown-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCZ2A2","false","false","false","false","25.0","","","","a0mWD000003RDpFYAW","","a2D750000008sCiEAI"
"a0jWD000006mrLAYAY","false","18036","005al00000RVcKvAAL","action-add-takedown-m-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCa2AM","false","false","false","false","25.0","","","","a0mWD000003RDpFYAW","","a2D750000008sCsEAI"
"a0jWD000006mrNtYAI","false","18205","005al00000RVcKvAAL","seller-debt-m-booked-lob-pwc","<a href=""/a0sWD00000Xo7gW"" target=""_blank"">Seller Debt</a>","","{{IF=""A AND B AND C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","2000.0","a0mWD000003RDiGYAW","","","a0mWD000003RDiHYAW","","a2D750000008sD2EAI"
"a0jWD000006mrLBYAY","false","18037","005al00000RVcKvAAL","saginfo-loan-lob-pwc","<a href=""/a0sWD00000Xo7gq"" target=""_blank"">SAG</a>","","","a0XWD000002hCCa2AM","false","false","false","false","70000.0","a0mWD000003RDh0YAG","","","a0mWD000003RDiIYAW","","a2D750000008sDCEAY"
"a0jWD000006mrNuYAI","false","18206","005al00000RVcKvAAL","booked-appr-closing-review-lob-pwc","<a href=""/a0sWD00000Xo7gs"" target=""_blank"">Closing Review</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","30.0","a0mWD000003RDhuYAG","","","a0mWD000003RDiJYAW","","a2D750000008sDHEAY"
"a0jWD000006mrNvYAI","false","18207","005al00000RVcKvAAL","booked-post-appr-info-lob-pwc","<a href=""/a0sWD00000Xo7gt"" target=""_blank"">Post Approval Info</a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","100.0","a0mWD000003RDhuYAG","","","a0mWD000003RDqrYAG","","a2D750000008sDMEAY"
"a0jWD000006mrNwYAI","false","18208","005al00000RVcKvAAL","booked-appr-doc-prep-summary-lob-pwc","<a href=""/a0sWD00000Xo7gu"" target=""_blank"">Doc Prep Summary Post Approval</a>","","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","20.0","a0mWD000003RDhuYAG","","","a0mWD000003RDiKYAW","","a2D750000008sDREAY"
"a0jWD000006mrNxYAI","false","18209","005al00000RVcKvAAL","loan-pricing-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCZ2A2","false","false","false","false","1530.0","","","","a0mWD000003RDqsYAG","","a2D750000008sDWEAY"
"a0jWD000006mrNyYAI","false","18210","005al00000RVcKvAAL","loan-booked-pricing2-lob-pwc","<a href=""/a0sWD00000Xo7ge"" target=""_blank"">Pricing</a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDqsYAG","","","a0mWD000003RDiLYAW","","a2D750000008sDbEAI"
"a0jWD000006mrNzYAI","false","18211","005al00000RVcKvAAL","pricing-options-booked-lob-pwc","<a href=""/a0sWD00000Xo7gd"" target=""_blank"">Pricing Option</a>","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","20.0","a0mWD000003RDqsYAG","","","a0mWD000003RDiMYAW","","a2D750000008sDgEAI"
"a0jWD000006mrO0YAI","false","18212","005al00000RVcKvAAL","pricing-model-booked-lob-pwc","<a href=""/a0sWD00000Xo7gh"" target=""_blank"">Pricing Model</a>","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","30.0","a0mWD000003RDqsYAG","","","a0mWD000003RDiNYAW","","a2D750000008sDvEAI"
"a0jWD000006mrO1YAI","false","18213","005al00000RVcKvAAL","pricingest-booked-lob-pwc","<a href=""/a0sWD00000Xo7gU"" target=""_blank"">Pricing Estimates</a>","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","50.0","a0mWD000003RDqsYAG","","","a0mWD000003RDqtYAG","","a2D750000008sE0EAI"
"a0jWD000006mrO2YAI","false","18214","005al00000RVcKvAAL","loan-booked-rate-structure-lob-pwc","<a href=""/a0sWD00000Xo7gf"" target=""_blank"">Rate Structure</a>","","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","60.0","a0mWD000003RDqsYAG","","","a0mWD000003RDquYAG","","a2D750000008sE5EAI"
"a0jWD000006mrO3YAI","false","18215","005al00000RVcKvAAL","loan-booked-collateral2-lob-pwc","<a href=""/a0sWD00000Xo7ga"" target=""_blank"">Collateral2</a>","","{{IF=""(A AND B) AND (C OR D)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Package__r.LOBCreatCollateralAllowedForLoggedInUser__c"" IS=""False""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" IS=""""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDflYAG","","","a0mWD000003RDqwYAG","","a2D750000008sE6EAI"
"a0jWD000006mrO4YAI","false","18216","005al00000RVcKvAAL","loan-booked-payment-struc-lob-pwc","<a href=""/a0sWD00000Xo7gg"" target=""_blank"">Payment Structure</a>","","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","70.0","a0mWD000003RDqsYAG","","","a0mWD000003RDqvYAG","","a2D750000008sEAEAY"
"a0jWD000006mrO5YAI","false","18217","005al00000RVcKvAAL","loan-fcr-booked-lob-pwc","<a href=""/a0sWD00000Xo7gb"" target=""_blank"">Final Collateral Review</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","20.0","a0mWD000003RDflYAG","","","a0mWD000003RDqxYAG","","a2D750000008sEFEAY"
"a0jWD000006mrO6YAI","false","18218","005al00000RVcKvAAL","change-of-ownership-booked-lob-pwc","<a href=""/a0sWD00000Xo7gv"" target=""_blank"">Change Of Ownership</a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDhXYAW","","","a0mWD000003RDiOYAW","","a2D750000008sEKEAY"
"a0jWD000006mrO7YAI","false","18219","005al00000RVcKvAAL","comp-certifications-booked-lob-pwc","<a href=""/a0sWD00000Xo7iU"" target=""_blank"">Compliance Certification</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","8500080.0","a0mWD000003RDpnYAG","","","a0mWD000003RDqyYAG","","a2D750000008sEjEAI"
"a0jWD000006mrO8YAI","false","18220","005al00000RVcKvAAL","loan-booked-conditions-lob-pwc","<a href=""/a0sWD00000Xo7gz"" target=""_blank"">Conditions</a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","20350.0","","","","a0mWD000003RDqzYAG","","a2D750000008sEoEAI"
"a0jWD000006mrO9YAI","false","18221","005al00000RVcKvAAL","loan-booked-conditions1-lob-pwc","<a href=""/a0sWD00000Xo7gz"" target=""_blank"">Conditions</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","20345.0","a0mWD000003RDqzYAG","","","a0mWD000003RDiPYAW","","a2D750000008sEtEAI"
"a0jWD000006mrOAYAY","false","18222","005al00000RVcKvAAL","use-of-proceeds-booked-lob-pwc","<a href=""/a0sWD00000Xo7fW"" target=""_blank"">Use of Proceeds</a>","","{{IF=""(A AND B AND C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""False""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","1900.0","","","","a0mWD000003RDr0YAG","","a2D750000008sEyEAI"
"a0jWD000006mrOBYAY","false","18223","005al00000RVcKvAAL","use-of-proceeds1-booked-lob-pwc","<a href=""/a0sWD00000Xo7fW"" target=""_blank"">Use of Proceeds</a>","","","a0XWD000002hCCZ2A2","false","false","false","true","10.0","a0mWD000003RDr0YAG","","","a0mWD000003RDiQYAW","","a2D750000008sF3EAI"
"a0jWD000006mrOCYAY","false","18224","005al00000RVcKvAAL","sba-forms-booked1-lob-pwc","<a href=""/a0sWD00000Xo7h0"" target=""_blank"">Primary Account</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDiRYAW","","","a0mWD000003RDiSYAW","","a2D750000008sFDEAY"
"a0jWD000006mrODYAY","false","18225","005al00000RVcKvAAL","sba-forms-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""(A AND B AND C AND D)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""false""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial - SBA""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","750670.0","","","","a0mWD000003RDiRYAW","","a2D750000008sFIEAY"
"a0jWD000006mrOEYAY","false","18226","005al00000RVcKvAAL","sba-form-159-booked-lob-pwc","<a href=""/a0sWD00000Xo7h1"" target=""_blank"">SBA Form 159</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","20.0","a0mWD000003RDiRYAW","","","a0mWD000003RDr1YAG","","a2D750000008sFNEAY"
"a0jWD000006mrOFYAY","false","18227","005al00000RVcKvAAL","sba-account-form-912-booked-lob-pwc","<a href=""/a0sWD00000Xo7h2"" target=""_blank"">SBA Form 912</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","30.0","a0mWD000003RDiRYAW","","","a0mWD000003RDiTYAW","","a2D750000008sFSEAY"
"a0jWD000006mrOGYAY","false","18228","005al00000RVcKvAAL","sba-form-413-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","","a0XWD000002hCCZ2A2","false","false","false","false","40.0","a0mWD000003RDiRYAW","","","a0mWD000003RDr2YAG","","a2D750000008sFTEAY"
"a0jWD000006mrOHYAY","false","18229","005al00000RVcKvAAL","sba-form-g845-booked-lob-pwc","<a href=""/a0sWD00000Xo7h3"" target=""_blank"">SBA Form G845</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","50.0","a0mWD000003RDiRYAW","","","a0mWD000003RDr3YAG","","a2D750000008sFXEAY"
"a0jWD000006mrOIYAY","false","18230","005al00000RVcKvAAL","sba-form-1846-booked-lob-pwc","<a href=""/a0sWD00000Xo7h4"" target=""_blank"">SBA Form 1846</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","60.0","a0mWD000003RDiRYAW","","","a0mWD000003RDiUYAW","","a2D750000008sFcEAI"
"a0jWD000006mrOJYAY","false","18231","005al00000RVcKvAAL","sba-form-652-booked-lob-pwc","<a href=""/a0sWD00000Xo7h5"" target=""_blank"">SBA Form 652</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","80.0","a0mWD000003RDiRYAW","","","a0mWD000003RDr4YAG","","a2D750000008sFhEAI"
"a0jWD000006mrOKYAY","false","18232","005al00000RVcKvAAL","sba-form-601-booked-lob-pwc","<a href=""/a0sWD00000Xo7h6"" target=""_blank"">SBA Form 601</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","90.0","a0mWD000003RDiRYAW","","","a0mWD000003RDiVYAW","","a2D750000008sFmEAI"
"a0jWD000006mrOLYAY","false","18233","005al00000RVcKvAAL","sba-form-1050-booked-lob-pwc","<a href=""/a0sWD00000Xo7h7"" target=""_blank"">SBA Form 1050</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","110.0","a0mWD000003RDiRYAW","","","a0mWD000003RDr5YAG","","a2D750000008sG1EAI"
"a0jWD000006mrOMYAY","false","18234","005al00000RVcKvAAL","sba-form-10-booked-lob-pwc","<a href=""/a0sWD00000Xo7h8"" target=""_blank"">SBA 10-Tab Cover Sheet</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","120.0","a0mWD000003RDiRYAW","","","a0mWD000003RDiXYAW","","a2D750000008sG6EAI"
"a0jWD000006mrONYAY","false","18235","005al00000RVcKvAAL","sba-form-1919-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""(A AND B)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""false""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial - SBA""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","750760.0","","","","a0mWD000003RDiWYAW","","a2D750000008sGBEAY"
"a0jWD000006mrOOYAY","false","18236","005al00000RVcKvAAL","sba-form-1919-booked1-lob-pwc","<a href=""/a0sWD00000Xo7h9"" target=""_blank"">SBA Form 1919</a>","","{{IF=""A AND (B OR C)""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" IS=""""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDiWYAW","","","a0mWD000003RDr6YAG","","a2D750000008sGGEAY"
"a0jWD000006mrOPYAY","false","18237","005al00000RVcKvAAL","sba-form-19200-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""A AND B AND C AND D""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""false""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial - SBA""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","750830.0","","","","a0mWD000003RDiYYAW","","a2D750000008sGLEAY"
"a0jWD000006mrOQYAY","false","18238","005al00000RVcKvAAL","sba-form-19200-booked1-lob-pwc","<a href=""/a0sWD00000Xo7hA"" target=""_blank"">SBA Form 1920</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDiYYAW","","","a0mWD000003RDiZYAW","","a2D750000008sGQEAY"
"a0jWD000006mrORYAY","false","18239","005al00000RVcKvAAL","sba-applic-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""D AND E""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""false""}}{{COND=""E"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Line__c"" IS=""Commercial - SBA""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","5.9E7","","","","a0mWD000003RDr7YAG","","a2D750000008sGVEAY"
"a0jWD000006mrOSYAY","false","18240","005al00000RVcKvAAL","lob-loan-booked-loan-application-lob-pwc","<a href=""/a0sWD00000Xo7hB"" target=""_blank"">Loan Application  Pre</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDr7YAG","","","a0mWD000003RDiaYAG","","a2D750000008sGaEAI"
"a0jWD000006mrOTYAY","false","18241","005al00000RVcKvAAL","loan-booked-unavailable-credit-lob-pwc","<a href=""/a0sWD00000Xo7hC"" target=""_blank"">Unavailable Credit</a>","","","a0XWD000002hCCZ2A2","false","false","false","false","20.0","a0mWD000003RDr7YAG","","","a0mWD000003RDibYAG","","a2D750000008sGfEAI"
"a0jWD000006mrOUYAY","false","18242","005al00000RVcKvAAL","sba-document-generate-book-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""A""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Partner_True__c"" IS=""FALSE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","true","6.0E7","","","","a0mWD000003RDicYAG","","a2D750000008sGkEAI"
"a0jWD000006mrOVYAY","false","18243","005al00000RVcKvAAL","document-generate-status-booked-lob-pwc","<a href=""/"" target=""_blank""> </a>","","{{IF=""A AND B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.Edit_Booked_Loan__c"" IS=""False""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LOB_Change_Memo_UI_locking__c"" NOT=""approved changes not completed""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","10.0","a0mWD000003RDicYAG","","","a0mWD000003RDr8YAG","","a2D750000008sGpEAI"
"a0jWD000006mrOWYAY","false","18244","005al00000RVcKvAAL","booked-tdr-lob-pwc","<a href=""/a0sWD00000Xo7hG"" target=""_blank"">TDR</a>","","","a0XWD000002hCCZ2A2","false","false","false","true","8500090.0","a0mWD000003RDpnYAG","","","a0mWD000003RDr9YAG","","a2D750000008sH4EAI"
"a0jWD000006mrLCYAY","false","18038","005al00000RVcKvAAL","pwc-loan-post-letter-credit","<a href=""/a0sWD00000Xo7hI"" target=""_blank"">Letter of Credit</a>","","{{IF=""(A OR B OR C) AND D""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Letter of Credit""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Revolving Letter of Credit""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Non-Revolving Letter of Credit""}}{{COND=""D"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product_Package__r.LOB_LoggedInUserRole__c"" NOT=""Post Closing QA Reviewer""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","false","110.0","a0mWD000003RDj8YAG","","","a0mWD000003RDrAYAW","","a2D750000008x6jEAA"
"a0jWD000006mrOXYAY","false","18245","005al00000RVcKvAAL","lob-pwc-loan-booked-letter-credit-lob-pwc","<a href=""/a0sWD00000Xo7hJ"" target=""_blank"">Letter of Credit</a>","","{{IF=""A OR B OR C""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Letter of Credit""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Revolving Letter of Credit""}}{{COND=""C"" FIELD=""LLC_BI__Loan__c.LLC_BI__Product__c"" IS=""Non-Revolving Letter of Credit""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","60.0","a0mWD000003RDhuYAG","","","a0mWD000003RDrBYAW","","a2D750000008x6oEAA"
"a0jWD000006mrIIYAY","false","17858","005al00000RVcKvAAL","loan-pre-modification-renewal-lob-pwc","<a href=""/a0sWD00000Xo7hK"" target=""_blank"">Modification Reason</a>","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__isRenewal__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Modification__c"" IS=""TRUE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCY2A2","false","false","false","false","6.000001E7","a0mWD000003RDf2YAG","","","a0mWD000003RDidYAG","","a2D7500000093QhEAI"
"a0jWD000006mrLDYAY","false","18039","005al00000RVcKvAAL","lob-loan-post-modification-renewal-lob-pwc","<a href=""/a0sWD00000Xo7hL"" target=""_blank"">Modification Reason</a>","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__isRenewal__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Modification__c"" IS=""TRUE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCa2AM","false","false","false","false","6.000001E7","a0mWD000003RDh0YAG","","","a0mWD000003RDieYAG","","a2D7500000093QmEAI"
"a0jWD000006mrOYYAY","false","18246","005al00000RVcKvAAL","lob-loanbooked-modification-renewal-lob-pwc","<a href=""/a0sWD00000Xo7hM"" target=""_blank"">Modification Reason</a>","","{{IF=""A OR B""}}{{COND=""A"" FIELD=""LLC_BI__Loan__c.LLC_BI__isRenewal__c"" IS=""TRUE""}}{{COND=""B"" FIELD=""LLC_BI__Loan__c.LLC_BI__Is_Modification__c"" IS=""TRUE""}}{{SHOW_ROUTE}}{{ENDIF}}","a0XWD000002hCCZ2A2","false","false","false","false","6.000001E7","a0mWD000003RDiGYAW","","","a0mWD000003RDifYAG","","a2D7500000093QrEAI"
