"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000006OJxq2AG","false","CLA-BD-0005058","a1WWD0000033yKV2AY","0.0","","Structural ( Entry Feature)","","15.0","","","","","a23bn000001w0ScAAI","0.0","0.0","","0.0"
"a1UWD000006OJxr2AG","false","CLA-BD-0005059","a1WWD0000033yKV2AY","0.0","","Concrete Fill In Plumbing Trenches","","16.0","","","","","a23bn000001w0SdAAI","0.0","0.0","","0.0"
"a1UWD000006OJxs2AG","false","CLA-BD-0005060","a1WWD0000033yKV2AY","0.0","","Site Stripping (ADA)","","17.0","","","","","a23bn000001w0SeAAI","0.0","0.0","","0.0"
"a1UWD000006OJxt2AG","false","CLA-BD-0005061","a1WWD0000033yKV2AY","0.0","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","","","a23bn000001w0SfAAI","0.0","0.0","","0.0"
"a1UWD000006OJxu2AG","false","CLA-BD-0005062","a1WWD0000033yKV2AY","0.0","","Roofing","","19.0","","","","","a23bn000001w0SgAAI","0.0","0.0","","0.0"
"a1UWD000006OJxv2AG","false","CLA-BD-0005063","a1WWD0000033yKV2AY","0.0","","Lights - LED","","20.0","","","","","a23bn000001w0ShAAI","0.0","0.0","","0.0"
"a1UWD000006OJxw2AG","false","CLA-BD-0005064","a1WWD0000033yKV2AY","0.0","","Electrical and Low Voltage","","1.0","","","","","a23bn000001w0SiAAI","0.0","0.0","","0.0"
"a1UWD000006OJxx2AG","false","CLA-BD-0005065","a1WWD0000033yKV2AY","0.0","","Mechanical","","2.0","","","","","a23bn000001w0SjAAI","0.0","0.0","","0.0"
"a1UWD000006OJxy2AG","false","CLA-BD-0005066","a1WWD0000033yKV2AY","0.0","","Plumbing","","3.0","","","","","a23bn000001w0SkAAI","0.0","0.0","","0.0"
"a1UWD000006OJxz2AG","false","CLA-BD-0005067","a1WWD0000033yKV2AY","0.0","","Painting (Interior and Exterior)","","4.0","","","","","a23bn000001w0SlAAI","0.0","0.0","","0.0"
"a1UWD000006OJy02AG","false","CLA-BD-0005068","a1WWD0000033yKV2AY","0.0","","Flooring","","5.0","","","","","a23bn000001w0SmAAI","0.0","0.0","","0.0"
"a1UWD000006OJy12AG","false","CLA-BD-0005069","a1WWD0000033yKV2AY","0.0","","Ceiling","","6.0","","","","","a23bn000001w0SnAAI","0.0","0.0","","0.0"
"a1UWD000006OJy22AG","false","CLA-BD-0005070","a1WWD0000033yKV2AY","0.0","","Drywall and Framing","","7.0","","","","","a23bn000001w0SoAAI","0.0","0.0","","0.0"
"a1UWD000006OJy32AG","false","CLA-BD-0005071","a1WWD0000033yKV2AY","0.0","","Doors & Hardware (SC w/ Metal Frame)","","8.0","","","","","a23bn000001w0SpAAI","0.0","0.0","","0.0"
"a1UWD000006OJy42AG","false","CLA-BD-0005072","a1WWD0000033yKW2AY","0.0","","Corporate Decor Package Installation","","93.0","","","","","a23bn000001w0SqAAI","0.0","0.0","","0.0"
"a1UWD000006OJy52AG","false","CLA-BD-0005073","a1WWD0000033yKV2AY","0.0","","Demo","","9.0","","","","","a23bn000001w0SrAAI","0.0","0.0","","0.0"
"a1UWD000006OJy62AG","false","CLA-BD-0005074","a1WWD0000033yKV2AY","0.0","","CMU - Stucco","","11.0","","","","","a23bn000001w0SsAAI","0.0","0.0","","0.0"
"a1UWD000006OJy72AG","false","CLA-BD-0005075","a1WWD0000033yKW2AY","0.0","","Cabinets / Millwork","","88.0","","","","","a23bn000001w0StAAI","0.0","0.0","","0.0"
"a1UWD000006OJy82AG","false","CLA-BD-0005076","a1WWD0000033yKW2AY","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","a23bn000001w0SuAAI","0.0","0.0","","0.0"
"a1UWD000006OJy92AG","false","CLA-BD-0005077","a1WWD0000033yKW2AY","0.0","","Lighting Fixtures","","85.0","","","","","a23bn000001w0SvAAI","0.0","0.0","","0.0"
"a1UWD000006OJyA2AW","false","CLA-BD-0005078","a1WWD0000033yKW2AY","0.0","","100 ft secondary service","","84.0","","","","","a23bn000001w0SwAAI","0.0","0.0","","0.0"
"a1UWD000006OJyB2AW","false","CLA-BD-0005079","a1WWD0000033yKW2AY","0.0","","Fire Extinguishers","","87.0","","","","","a23bn000001w0SxAAI","0.0","0.0","","0.0"
"a1UWD000006OJyC2AW","false","CLA-BD-0005080","a1WWD0000033yKW2AY","0.0","","Caulking","","91.0","","","","","a23bn000001w0SyAAI","0.0","0.0","","0.0"
"a1UWD000006OJyD2AW","false","CLA-BD-0005081","a1WWD0000033yKW2AY","0.0","","Toilet Partitions","","89.0","","","","","a23bn000001w0SzAAI","0.0","0.0","","0.0"
"a1UWD000006OJyE2AW","false","CLA-BD-0005082","a1WWD0000033yKW2AY","0.0","","Roofing","","59.0","","","","","a23bn000001w0T0AAI","0.0","0.0","","0.0"
"a1UWD000006OJyF2AW","false","CLA-BD-0005083","a1WWD0000033yKW2AY","0.0","","Finish Carpentry Labor","","60.0","","","","","a23bn000001w0T1AAI","0.0","0.0","","0.0"
"a1UWD000006OJyG2AW","false","CLA-BD-0005084","a1WWD0000033yKW2AY","0.0","","Rough Carpentry Labor","","61.0","","","","","a23bn000001w0T2AAI","0.0","0.0","","0.0"
"a1UWD000006OJyH2AW","false","CLA-BD-0005085","a1WWD0000033yKW2AY","0.0","","Rough Carpentry Material","","62.0","","","","","a23bn000001w0T3AAI","0.0","0.0","","0.0"
"a1UWD000006OJyI2AW","false","CLA-BD-0005086","a1WWD0000033yKW2AY","0.0","","Sheet Metal","","63.0","","","","","a23bn000001w0T4AAI","0.0","0.0","","0.0"
"a1UWD000006OJyJ2AW","false","CLA-BD-0005087","a1WWD0000033yKW2AY","0.0","","Insulation","","64.0","","","","","a23bn000001w0T5AAI","0.0","0.0","","0.0"
"a1UWD000006OJyK2AW","false","CLA-BD-0005088","a1WWD0000033yKW2AY","0.0","","Glass & Glazing","","65.0","","","","","a23bn000001w0T6AAI","0.0","0.0","","0.0"
"a1UWD000006OJyL2AW","false","CLA-BD-0005089","a1WWD0000033yKW2AY","0.0","","Drywall & Metal Studs","","66.0","","","","","a23bn000001w0T7AAI","0.0","0.0","","0.0"
"a1UWD000006OJyM2AW","false","CLA-BD-0005090","a1WWD0000033yKW2AY","0.0","","Acoustic Tile","","67.0","","","","","a23bn000001w0T8AAI","0.0","0.0","","0.0"
"a1UWD000006OJyN2AW","false","CLA-BD-0005091","a1WWD0000033yKW2AY","0.0","","Painting","","68.0","","","","","a23bn000001w0T9AAI","0.0","0.0","","0.0"
"a1UWD000006OJyO2AW","false","CLA-BD-0005092","a1WWD0000033yKW2AY","0.0","","Ceramic tile","","69.0","","","","","a23bn000001w0TAAAY","0.0","0.0","","0.0"
"a1UWD000006OJyP2AW","false","CLA-BD-0005093","a1WWD0000033yKW2AY","0.0","","EIFS / Lath & Plaster","","70.0","","","","","a23bn000001w0TBAAY","0.0","0.0","","0.0"
"a1UWD000006OJyQ2AW","false","CLA-BD-0005094","a1WWD0000033yKW2AY","0.0","","Misc. S.S.","","71.0","","","","","a23bn000001w0TCAAY","0.0","0.0","","0.0"
"a1UWD000006OJyR2AW","false","CLA-BD-0005095","a1WWD0000033yKW2AY","0.0","","Toilet accessories","","72.0","","","","","a23bn000001w0TDAAY","0.0","0.0","","0.0"
"a1UWD000006OJyS2AW","false","CLA-BD-0005096","a1WWD0000033yKW2AY","0.0","","GC Installed Items","","73.0","","","","","a23bn000001w0TEAAY","0.0","0.0","","0.0"
"a1UWD000006OJyT2AW","false","CLA-BD-0005097","a1WWD0000033yKW2AY","0.0","","H.V.A.C. System","","74.0","","","","","a23bn000001w0TFAAY","0.0","0.0","","0.0"
"a1UWD000006OJyU2AW","false","CLA-BD-0005098","a1WWD0000033yKW2AY","0.0","","TABC - Air Balance (Required)","","75.0","","","","","a23bn000001w0TGAAY","0.0","0.0","","0.0"
"a1UWD000006OJyV2AW","false","CLA-BD-0005099","a1WWD0000033yKW2AY","0.0","","Plumbing","","76.0","","","","","a23bn000001w0THAAY","0.0","0.0","","0.0"
"a1UWD000006OJyW2AW","false","CLA-BD-0005100","a1WWD0000033yKW2AY","0.0","","Fire Sprinkler (if required)","","77.0","","","","","a23bn000001w0TIAAY","0.0","0.0","","0.0"
"a1UWD000006OJyX2AW","false","CLA-BD-0005101","a1WWD0000033yKW2AY","0.0","","Metal Fab","","78.0","","","","","a23bn000001w0TJAAY","0.0","0.0","","0.0"
"a1UWD000006OJyY2AW","false","CLA-BD-0005102","a1WWD0000033yKW2AY","0.0","","Cedar brackets","","79.0","","","","","a23bn000001w0TKAAY","0.0","0.0","","0.0"
"a1UWD000006OJyZ2AW","false","CLA-BD-0005103","a1WWD0000033yKW2AY","0.0","","Termite Treat","","80.0","","","","","a23bn000001w0TLAAY","0.0","0.0","","0.0"
"a1UWD000006OJya2AG","false","CLA-BD-0005104","a1WWD0000033yKW2AY","0.0","","Electrical Labor","","81.0","","","","","a23bn000001w0TMAAY","0.0","0.0","","0.0"
"a1UWD000006OJyb2AG","false","CLA-BD-0005105","a1WWD0000033yKW2AY","0.0","","Electrical Material","","82.0","","","","","a23bn000001w0TNAAY","0.0","0.0","","0.0"
"a1UWD000006OJyc2AG","false","CLA-BD-0005106","a1WWD0000033yKW2AY","0.0","","Power Management System","","83.0","","","","","a23bn000001w0TOAAY","0.0","0.0","","0.0"
"a1UWD000006OJyd2AG","false","CLA-BD-0005107","a1WWD0000033yKW2AY","0.0","","F.R.P. and marlite","","86.0","","","","","a23bn000001w0TPAAY","0.0","0.0","","0.0"
"a1UWD000006OJye2AG","false","CLA-BD-0005108","a1WWD0000033yKW2AY","0.0","","Gas to Property Line","","1.0","","","","","a23bn000001w0TQAAY","0.0","0.0","","0.0"
"a1UWD000006OJyf2AG","false","CLA-BD-0005109","a1WWD0000033yKW2AY","0.0","","Water to Property line","","2.0","","","","","a23bn000001w0TRAAY","0.0","0.0","","0.0"
"a1UWD000006OJyg2AG","false","CLA-BD-0005110","a1WWD0000033yKW2AY","0.0","","Sewer to Property Line","","3.0","","","","","a23bn000001w0TSAAY","0.0","0.0","","0.0"
"a1UWD000006OJyh2AG","false","CLA-BD-0005111","a1WWD0000033yKW2AY","0.0","","New electric service","","4.0","","","","","a23bn000001w0TTAAY","0.0","0.0","","0.0"
"a1UWD000006OJyi2AG","false","CLA-BD-0005112","a1WWD0000033yKW2AY","0.0","","Power pole - new or relocate","","5.0","","","","","a23bn000001w0TUAAY","0.0","0.0","","0.0"
"a1UWD000006OJyj2AG","false","CLA-BD-0005113","a1WWD0000033yKW2AY","0.0","","Street light - new or relocate","","6.0","","","","","a23bn000001w0TVAAY","0.0","0.0","","0.0"
"a1UWD000006OJyk2AG","false","CLA-BD-0005114","a1WWD0000033yKW2AY","0.0","","Telephone Pole","","7.0","","","","","a23bn000001w0TWAAY","0.0","0.0","","0.0"
"a1UWD000006OJyl2AG","false","CLA-BD-0005115","a1WWD0000033yKW2AY","0.0","","Off site fire hydrant","","8.0","","","","","a23bn000001w0TXAAY","0.0","0.0","","0.0"
"a1UWD000006OJym2AG","false","CLA-BD-0005116","a1WWD0000033yKW2AY","0.0","","Traffic signals - new or relocate","","9.0","","","","","a23bn000001w0TYAAY","0.0","0.0","","0.0"
"a1UWD000006OJyn2AG","false","CLA-BD-0005117","a1WWD0000033yKW2AY","0.0","","Offsite Demolition","","10.0","","","","","a23bn000001w0TZAAY","0.0","0.0","","0.0"
"a1UWD000006OJyo2AG","false","CLA-BD-0005118","a1WWD0000033yKW2AY","0.0","","New Curb & Gutter","","11.0","","","","","a23bn000001w0TaAAI","0.0","0.0","","0.0"
"a1UWD000006OJyp2AG","false","CLA-BD-0005119","a1WWD0000033yKW2AY","0.0","","New sidewalk","","12.0","","","","","a23bn000001w0TbAAI","0.0","0.0","","0.0"
"a1UWD000006OJyq2AG","false","CLA-BD-0005120","a1WWD0000033yKW2AY","0.0","","New approaches","","13.0","","","","","a23bn000001w0TcAAI","0.0","0.0","","0.0"
"a1UWD000006OJyr2AG","false","CLA-BD-0005121","a1WWD0000033yKW2AY","0.0","","Street paving and markings","","14.0","","","","","a23bn000001w0TdAAI","0.0","0.0","","0.0"
"a1UWD000006OJys2AG","false","CLA-BD-0005122","a1WWD0000033yKW2AY","0.0","","Temp sidewalk","","15.0","","","","","a23bn000001w0TeAAI","0.0","0.0","","0.0"
"a1UWD000006OJyt2AG","false","CLA-BD-0005123","a1WWD0000033yKW2AY","0.0","","Storm Drain","","16.0","","","","","a23bn000001w0TfAAI","0.0","0.0","","0.0"
"a1UWD000006OJyu2AG","false","CLA-BD-0005124","a1WWD0000033yKW2AY","0.0","","Relocate Transformer","","17.0","","","","","a23bn000001w0TgAAI","0.0","0.0","","0.0"
"a1UWD000006OJyv2AG","false","CLA-BD-0005125","a1WWD0000033yKW2AY","0.0","","Survey","","18.0","","","","","a23bn000001w0ThAAI","0.0","0.0","","0.0"
"a1UWD000006OJyw2AG","false","CLA-BD-0005126","a1WWD0000033yKW2AY","0.0","","Soils","","20.0","","","","","a23bn000001w0TiAAI","0.0","0.0","","0.0"
"a1UWD000006OJyx2AG","false","CLA-BD-0005127","a1WWD0000033yKW2AY","0.0","","Grade fill / cut","","21.0","","","","","a23bn000001w0TjAAI","0.0","0.0","","0.0"
"a1UWD000006OJyy2AG","false","CLA-BD-0005128","a1WWD0000033yKW2AY","0.0","","Site Demolition","","22.0","","","","","a23bn000001w0TkAAI","0.0","0.0","","0.0"
"a1UWD000006OJyz2AG","false","CLA-BD-0005129","a1WWD0000033yKW2AY","0.0","","Retaining wall","","23.0","","","","","a23bn000001w0TlAAI","0.0","0.0","","0.0"
"a1UWD000006OJz02AG","false","CLA-BD-0005130","a1WWD0000033yKW2AY","0.0","","Trash Enclosure","","24.0","","","","","a23bn000001w0TmAAI","0.0","0.0","","0.0"
"a1UWD000006OJz12AG","false","CLA-BD-0005131","a1WWD0000033yKW2AY","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","a23bn000001w0TnAAI","0.0","0.0","","0.0"
"a1UWD000006OJz22AG","false","CLA-BD-0005132","a1WWD0000033yKW2AY","0.0","","Storm Drain","","26.0","","","","","a23bn000001w0ToAAI","0.0","0.0","","0.0"
"a1UWD000006OJz32AG","false","CLA-BD-0005133","a1WWD0000033yKW2AY","0.0","","Concrete Sidewalks","","27.0","","","","","a23bn000001w0TpAAI","0.0","0.0","","0.0"
"a1UWD000006OJz42AG","false","CLA-BD-0005134","a1WWD0000033yKW2AY","0.0","","Concrete light bases","","28.0","","","","","a23bn000001w0TqAAI","0.0","0.0","","0.0"
"a1UWD000006OJz52AG","false","CLA-BD-0005135","a1WWD0000033yKW2AY","0.0","","Electrical site work/labor","","29.0","","","","","a23bn000001w0TrAAI","0.0","0.0","","0.0"
"a1UWD000006OJz62AG","false","CLA-BD-0005136","a1WWD0000033yKW2AY","0.0","","Site Lighting Material","","30.0","","","","","a23bn000001w0TsAAI","0.0","0.0","","0.0"
"a1UWD000006OJz72AG","false","CLA-BD-0005137","a1WWD0000033yKW2AY","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","a23bn000001w0TtAAI","0.0","0.0","","0.0"
"a1UWD000006OJz82AG","false","CLA-BD-0005138","a1WWD0000033yKW2AY","0.0","","Plumbing sit work","","32.0","","","","","a23bn000001w0TuAAI","0.0","0.0","","0.0"
"a1UWD000006OJz92AG","false","CLA-BD-0005139","a1WWD0000033yKW2AY","0.0","","Telephone Underground","","33.0","","","","","a23bn000001w0TvAAI","0.0","0.0","","0.0"
"a1UWD000006OJzA2AW","false","CLA-BD-0005140","a1WWD0000033yKW2AY","0.0","","Concrete paving","","34.0","","","","","a23bn000001w0TwAAI","0.0","0.0","","0.0"
"a1UWD000006OJzB2AW","false","CLA-BD-0005141","a1WWD0000033yKW2AY","0.0","","Asphalt paving & striping","","35.0","","","","","a23bn000001w0TxAAI","0.0","0.0","","0.0"
"a1UWD000006OJzC2AW","false","CLA-BD-0005142","a1WWD0000033yKW2AY","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","a23bn000001w0TyAAI","0.0","0.0","","0.0"
"a1UWD000006OJzD2AW","false","CLA-BD-0005143","a1WWD0000033yKW2AY","0.0","","Bollard w/ Covers","","37.0","","","","","a23bn000001w0TzAAI","0.0","0.0","","0.0"
"a1UWD000006OJzE2AW","false","CLA-BD-0005144","a1WWD0000033yKW2AY","0.0","","Fire Sprinkler Service","","38.0","","","","","a23bn000001w0U0AAI","0.0","0.0","","0.0"
"a1UWD000006OJzF2AW","false","CLA-BD-0005145","a1WWD0000033yKW2AY","0.0","","Erosion & Dust Control","","39.0","","","","","a23bn000001w0U1AAI","0.0","0.0","","0.0"
"a1UWD000006OJzG2AW","false","CLA-BD-0005146","a1WWD0000033yKW2AY","0.0","","Fire Hydrant","","40.0","","","","","a23bn000001w0U2AAI","0.0","0.0","","0.0"
"a1UWD000006OJzH2AW","false","CLA-BD-0005147","a1WWD0000033yKW2AY","0.0","","Dumpster Approach","","41.0","","","","","a23bn000001w0U3AAI","0.0","0.0","","0.0"
"a1UWD000006OJzI2AW","false","CLA-BD-0005148","a1WWD0000033yKW2AY","0.0","","Wheel stops","","42.0","","","","","a23bn000001w0U4AAI","0.0","0.0","","0.0"
"a1UWD000006OJzJ2AW","false","CLA-BD-0005149","a1WWD0000033yKW2AY","0.0","","Preasure Washing","","43.0","","","","","a23bn000001w0U5AAI","0.0","0.0","","0.0"
"a1UWD000006OJzK2AW","false","CLA-BD-0005150","a1WWD0000033yKW2AY","0.0","","Service Yard Conc/CMU","","44.0","","","","","a23bn000001w0U6AAI","0.0","0.0","","0.0"
"a1UWD000006OJzL2AW","false","CLA-BD-0005151","a1WWD0000033yKW2AY","0.0","","Barricades/Signs","","45.0","","","","","a23bn000001w0U7AAI","0.0","0.0","","0.0"
"a1UWD000006OJzM2AW","false","CLA-BD-0005152","a1WWD0000033yKW2AY","0.0","","Signage","","46.0","","","","","a23bn000001w0U8AAI","0.0","0.0","","0.0"
"a1UWD000006OJzN2AW","false","CLA-BD-0005153","a1WWD0000033yKW2AY","0.0","","Misc.","","47.0","","","","","a23bn000001w0U9AAI","0.0","0.0","","0.0"
"a1UWD000006OJzO2AW","false","CLA-BD-0005154","a1WWD0000033yKW2AY","0.0","","Building Demolition","","48.0","","","","","a23bn000001w0UAAAY","0.0","0.0","","0.0"
"a1UWD000006OJzP2AW","false","CLA-BD-0005155","a1WWD0000033yKW2AY","0.0","","Building Concrete Material","","49.0","","","","","a23bn000001w0UBAAY","0.0","0.0","","0.0"
"a1UWD000006OJzQ2AW","false","CLA-BD-0005156","a1WWD0000033yKW2AY","0.0","","Building Concrete Labor","","50.0","","","","","a23bn000001w0UCAAY","0.0","0.0","","0.0"
"a1UWD000006OJzR2AW","false","CLA-BD-0005157","a1WWD0000033yKW2AY","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","a23bn000001w0UDAAY","0.0","0.0","","0.0"
"a1UWD000006OJzS2AW","false","CLA-BD-0005158","a1WWD0000033yKW2AY","0.0","","Masonry/Building","","52.0","","","","","a23bn000001w0UEAAY","0.0","0.0","","0.0"
"a1UWD000006OJzT2AW","false","CLA-BD-0005159","a1WWD0000033yKW2AY","0.0","","Structural Steel","","53.0","","","","","a23bn000001w0UFAAY","0.0","0.0","","0.0"
"a1UWD000006OJzU2AW","false","CLA-BD-0005160","a1WWD0000033yKW2AY","0.0","","Finish Lumber & Doors","","54.0","","","","","a23bn000001w0UGAAY","0.0","0.0","","0.0"
"a1UWD000006OJzV2AW","false","CLA-BD-0005161","a1WWD0000033yKW2AY","0.0","","Metal Doors & Frames","","55.0","","","","","a23bn000001w0UHAAY","0.0","0.0","","0.0"
"a1UWD000006OJzW2AW","false","CLA-BD-0005162","a1WWD0000033yKW2AY","0.0","","Wood Doors","","56.0","","","","","a23bn000001w0UIAAY","0.0","0.0","","0.0"
"a1UWD000006OJzX2AW","false","CLA-BD-0005163","a1WWD0000033yKW2AY","0.0","","Finish Hardware","","57.0","","","","","a23bn000001w0UJAAY","0.0","0.0","","0.0"
"a1UWD000006OJzY2AW","false","CLA-BD-0005164","a1WWD0000033yKW2AY","0.0","","Framing Labor","","58.0","","","","","a23bn000001w0UKAAY","0.0","0.0","","0.0"
"a1UWD000006OJzZ2AW","false","CLA-BD-0005165","a1WWD0000033yKW2AY","0.0","","Misc.","","92.0","","","","","a23bn000001w0ULAAY","0.0","0.0","","0.0"
