"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Product_Type__c","LLC_BI__Classification__c","LLC_BI__Credit_Underwriting_Enabled_Online__c","LLC_BI__Default_App__c","LLC_BI__Deposit_Rate_Structure__c","LLC_BI__Description__c","LLC_BI__Disable_Id_Document_Save__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Learn_More__c","LLC_BI__Maintenance_App__c","LLC_BI__Maintenance_Screen_Section__c","LLC_BI__Maximum_Funding_Amount__c","LLC_BI__Minimum_Funding_Amount__c","LLC_BI__Order__c","LLC_BI__Other_Disclosures_Description__c","LLC_BI__Other_Disclosures_Received__c","LLC_BI__Product_Display_Name__c","LLC_BI__Product_Feature__c","LLC_BI__RealEstate_Type__c","LLC_BI__Screen_Section__c","LLC_BI__lookupKey__c","LLC_BI__Product_Line_Name__c","LLC_BI__Product_Type_Name__c","LLC_BI__RealEstate__c","nCinoCB__Onboarding_Product_Id__c","cm_Days_to_Close__c","cm_Display_Account_Options_Online__c","cm_Gross_Annual_Micro_Bus_Revenue_Cap__c","cm_Gross_Annual_Small_Bus_Revenue_Cap__c","cm_Maximum_Micro_Business_Loan_Amount__c","cm_Maximum_Small_Business_Loan_Amount__c","cm_Product_Validation__c","cm_Static_Name__c","nPortal__Can_Pledge_Multiple_Collateral__c","nPortal__External_Name__c","nPortal__OA_Approval_Next_Steps__c","nPortal__OA_Auto_Decision_Enabled__c","nPortal__OA_Collapsed_Offer_Card_Summary__c","nPortal__OA_Collateral_Required__c","nPortal__OA_Deposit_Funding_Failure_Next_Steps__c","nPortal__OA_Deposit_Funding_Next_Steps__c","nPortal__OA_Expanded_Offer_Summary_Card__c","nPortal__OA_Is_Hidden__c","nPortal__OA_Not_Approved_Next_Steps__c","nPortal__OA_Offers_Accepted_Next_Steps__c","nPortal__OA_Offers_Enabled__c","nPortal__OA_Product_Image__c","nPortal__Online_Application_AS_Screen__c","nPortal__Online_Application_Enabled__c","nPortal__Online_Application_Group__c","nPortal__Online_Application_Header_Text__c","nPortal__Online_Application_Subheader_Text__c","nPortal__Online_Application_Topbar_Fieldset__c","nPortal__Online_Application_Topbar_Text__c","nPortal__Online_Application_Type__c","nPortal__Online_Application_Your_Account_Fieldset__c","nPortal__Product_Marketing__c","nPortal__Suggested_Collateral_Enabled__c","nPortal__Your_Products_Component_Field_Set__c"
"a48WD000001FQbbYAG","false","7/6 ARM","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lTYAS","Adjustable Rate Mortgage","false","","","","false","","","","","","","","","","false","","a3uWD000001z8mxYAA","","","PR-76ARM078614788","Consumer","Adjustable Rate Mortgage","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbcYAG","false","9 Month CD","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lXYAS","","false","","a2HWD000000cT9L2AU","","false","","","","","","","","","","false","","a3uWD000001z8myYAA","","","PR-9MonthC0167389","Business Deposit","Business CD","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbdYAG","false","9 Month CD","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lJYAS","CD","false","","a2HWD000000cT9M2AU","","false","","","","","","","","","","false","","a3uWD000001z8mzYAA","","","PR-9MonthC0516177","Consumer Deposit","Consumer CD","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbwhYAC","false","Acquisition","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4wYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Acquisi0593665","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbeYAG","false","Auto","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","Automobile","false","","","","false","","","","","","","","","","false","","a3uWD000001z8n0YAA","","","PR-Auto0134265127","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAldYAG","false","Automobile","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv1YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZjYAO","","","PR-Automob0032877","Consumer","Consumer - Non-Real Estate Installment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbfYAG","false","Basic Business Checking","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lYYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8n1YAA","","","PR-BasicBusiness014035799","Business Deposit","Business Checking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAleYAG","false","Boat, Motor, Trailer","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv1YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZkYAO","","","PR-BoatMot0059907","Consumer","Consumer - Non-Real Estate Installment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbgYAG","false","Boat/Motor/Trailer","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4loYAC","Marine Vehicle","false","","","","false","","","","","","","","","","false","","a3uWD000001z8n2YAA","","","PR-BoatMot0726238","Consumer","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbwxYAC","false","Bonds, Guarantees & Standby Letters of Credit","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj50YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-BondsGu0846591","CIB","Trade Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlDYAW","false","Business Checking","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQuwYAG","","false","","","","false","","","","","","","","","","false","","","","","PR-BusChecking","Consumer Deposits","Business Banking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbhYAG","false","Business Interest Checking","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lYYAS","","false","","a2HWD000000cT9N2AU","","false","","","","","","","","","","false","","a3uWD000001z8n3YAA","","","PR-Busines0739888","Business Deposit","Business Checking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbiYAG","false","Business Savings","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4luYAC","","false","","a2HWD000000cT9O2AU","","false","","","","","","","","","","false","","a3uWD000001z8n4YAA","","","PR-BusinssSaving0890832","Business Deposit","Business Savings","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbjYAG","false","Business Select Savings","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4luYAC","","false","","a2HWD000000cT9P2AU","","false","","","","","","","","","","false","","a3uWD000001z8n5YAA","","","PR-BusinssSelect0890913","Business Deposit","Business Savings","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbkYAG","false","12 Month CD","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lJYAS","CD","false","","a2HWD000001C3Mb2AK","","false","Omnichannel","","","","","500.0","1.0","","","false","12 Month CD","a3uWD000002ZVZdYAO","","a0qWD00000GTAUGYA5","PR-CD12Mo05456148","Consumer Deposit","Consumer CD","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQblYAG","false","CD/Savings Term","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lVYAS","Cash Secured Term Loan","false","","","","false","","","","","","","","","","false","","a3uWD000001z8n7YAA","","","PR-CDSavin0394226","Consumer","Cash Secured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlgYAG","false","CD/Savings","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv1YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZmYAO","","","PR-CDSavin0768479","Consumer","Consumer - Non-Real Estate Installment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbmYAG","false","CD/Savings Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lVYAS","Cash Secured Line of Credit","false","","","","false","","","","","","","","","","false","","a3uWD000001z8n8YAA","","","PR-CDSavin0898574","Consumer","Cash Secured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbwpYAC","false","Capital Finance Lease","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4zYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Capital0547191","Leasing and Finance","Leasing and Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx7YAC","false","Cash Pooling","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj53YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-CashPoo0392934","CIB","Transaction Banking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbnYAG","false","Unsecured","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4ldYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8n9YAA","","","PR-CommCCUnsecured","Commercial","Credit Card","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbpYAG","false","Letter of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lwYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nBYAQ","","","PR-CommUnsecuredLOC","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbqYAG","false","Non Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lwYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nCYAQ","","","PR-CommUnsecuredNRLOC","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbrYAG","false","Revolving Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lwYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nDYAQ","","","PR-CommUnsecuredRLOC","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbsYAG","false","Term Loan","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lwYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nEYAQ","","","PR-CommUnsecuredTerm","Commercial","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlJYAW","false","Commercial","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4laYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZOYA4","","","PR-Commerc0313916","Commercial","Construction","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQboYAG","false","Community Checking","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lYYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nAYAQ","","","PR-Communi0734271","Business Deposit","Business Checking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbyNYAS","false","Construction","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4wYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Constru0707961","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbtYAG","false","Construction","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lqYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nFYAQ","","","PR-Constru0772887","Consumer","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbuYAG","false","Secured CC","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lcYAC","Secured Credit Card","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nGYAQ","","","PR-ConsumerCCSecured","Consumer","Credit Card","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbvYAG","false","Unsecured CC","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lcYAC","Credit Card","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nHYAQ","","","PR-ConsumerCCUnsecured","Consumer","Credit Card","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx8YAC","false","Corporate Cards","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj53YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Corpora0614772","CIB","Transaction Banking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbwYAG","false","Coverdell ESA","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lbYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nIYAQ","","","PR-CoverdellESA0121211","Consumer Deposit","Coverdell ESA","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbxYAG","false","Secured","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4ldYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nJYAQ","","","PR-CreditC0666845","Commercial","Credit Card","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlQYAW","false","Credit Card","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQuyYAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZUYA4","","","PR-CreditC0870885","Small Business","Small Business Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbwnYAC","false","DBO Lease","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4zYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-DBOLeas0620025","Leasing and Finance","Leasing and Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx6YAC","false","Daily Settlement Limits","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj52YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-DailySe0866607","CIB","Markets","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbxAYAS","false","Direct Debit Originations","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj53YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-DirectD0808975","CIB","Transaction Banking","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbyYAG","false","Disaster Recovery","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lxYAC","Unsecured Term Loan","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nKYAQ","","","PR-Disast0348344","Consumer","Unsecured","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAljYAG","false","Equipment","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv1YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZpYAO","","","PR-Equipme0187911","Consumer","Consumer - Non-Real Estate Installment","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAOcYAO","false","Equipment","2026-07-20T10:30:48.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lnYAC","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZRYtYAO","","","PR-Equipme0717716","Commercial","Non Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbyMYAS","false","Express","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4wYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Express0115382","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQbzYAG","false","Express Term Loan","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lSYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nLYAQ","","","PR-Express0375857","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc0YAG","false","Express Line of Credit","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lSYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nMYAQ","","","PR-Express0423658","SBA","7(a)","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx4YAC","false","Foreign Exchange","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj52YAC","","false","loan1.dashboard-loan","","","false","","","","","","","","","","false","","","","","PR-FXHedgi0163747","CIB","Markets","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx2YAC","false","Factoring","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj51YAC","","false","","","","false","","","","","","","","","","false","","","","","PR-Factori0680492","CIB","Invoice Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PbwlYAC","false","Fair Market Value Lease","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj4zYAC","","false","","","","false","","","","","","","","","","false","","","","","PR-FairMar0430137","Leasing and Finance","Leasing and Finance","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc1YAG","false","Free Savings","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lNYAS","Savings","false","","a2HWD000000cT9R2AU","","false","Omnichannel","","","","","500.0","1.0","","","false","Silver Savings","a3uWD000001z8nNYAQ","","","PR-FreeS0368659","Consumer Deposit","Consumer Savings","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlXYAW","false","Gold Savings","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lNYAS","","false","","a2HWD000001C3Ma2AK","","false","","","","","","500.0","1.0","","","false","","a3uWD000002ZVZcYAO","","a0qWD00000GTAWfYAP","PR-GoldSav0505797","Consumer Deposit","Consumer Savings","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAOdYAO","false","Guidance Line - Revolving","2026-07-20T10:30:48.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZRYrYAO","","","PR-Guidanc0124886","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlnYAG","false","HELOC","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv4YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZrYAO","Single Family Home","","PR-HELOC033947603","Consumer","Consumer - Real Estate Line of Credit","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAOeYAO","false","HELOC","2026-07-20T10:30:48.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQdBYAW","","false","","","","false","","","","","","","","","","false","","","","","PR-HELOC035644312","Consumer","Consumer Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc2YAG","false","HELOC","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lqYAC","Home Equity Line of Credit","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nOYAQ","","","PR-HELOC045626783","Consumer","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAlBYAW","false","HELOC","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lZYAS","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZRYvYAO","","","PR-HELOC055071492","Commercial","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001PAloYAG","false","Home Equity Term","2026-07-20T14:12:26.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000QQv5YAG","","false","","","","false","","","","","","","","","","false","","a3uWD000002ZVZwYAO","Single Family Home","","PR-HomeEqu0224723","Consumer","Consumer - Real Estate Installment","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001FQc3YAG","false","Home Equity Loan","2026-04-07T19:19:06.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000E4lqYAC","Fixed Real Estate Term Loan","false","","","","false","","","","","","","","","","false","","a3uWD000001z8nPYAQ","","","PR-HomeEqu0484068","Consumer","Real Estate","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a48WD000001Pbx5YAC","false","Interest Rate","2026-07-31T14:36:31.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","005al00000RVcKvAAL","2026-08-06T11:32:53.000Z","","","","a47WD000000Qj52YAC","","false","loan1.dashboard-loan","","","false","","","","","","","","","","false","","","","","PR-Interes0616488","CIB","Markets","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
