"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDSource__c"
"a1WWE000005dcg22AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42494201343470002","","","","","","","","0.0","0.0","",""
"a1WWE000005dchu2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","005al00000RVvFOAA1","2026-09-03T17:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42494886398314243","","","","","","","","0.0","0.0","",""
"a1WWE000005dchP2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42497848477413134","","","","","","","","0.0","0.0","",""
"a1WWE000005dcg72AA","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42499952545294748","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjJ2AQ","005al00000RVvFOAA1","false","New Budgets 01","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42503667249112018","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjZ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42505103748365506","","","","","","","","0.0","0.0","",""
"a1WWE000005dcj12AA","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42519601042240012","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfy2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42521703385440143","","","","","","","","0.0","0.0","",""
"a1WWE000005dcg42AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42525668508379451","","","","","","","","0.0","0.0","",""
"a1WWE000005dcj72AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42526378870380041","","","","","","","","0.0","0.0","",""
"a1WWE000005dcis2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42526717691122661","","","","","","","","0.0","0.0","",""
"a1WWE000005dchs2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-03T13:30:08.000Z","005al00000RVvFOAA1","2026-09-03T13:30:08.000Z","005al00000RVvFOAA1","2026-09-03T13:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42527283454214927","","","","","","","","0.0","0.0","",""
"a1WWE000005dcj52AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42535243567076012","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgc2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42552365619257602","","","","","","","","0.0","0.0","",""
"a1WWE000005dcia2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","005al00000RVvFOAA1","2026-09-03T23:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42556238270524601","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjc2AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42558512516178048","","","","","","","","0.0","0.0","",""
"a1WWE000005dchU2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42562785809684416","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgS2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42564838307556383","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgo2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42567988844525018","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgi2AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42570680998922324","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjQ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42572061394975397","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfR2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42576697580939549","","","","","","","","0.0","0.0","",""
"a1WWE000005dciz2AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42581456340293987","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjN2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42582011963952375","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfV2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42584359013275637","","","","","","","","0.0","0.0","",""
"a1WWE000005dcg12AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42589053668882046","","","","","","","","0.0","0.0","",""
"a1WWE000005dciT2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42596311308140352","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfU2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","005al00000RVvFOAA1","2026-09-02T09:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42597569913188623","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgO2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42599309766066064","","","","","","","","0.0","0.0","",""
"a1WWE000005dci32AA","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42607391777667171","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgv2AA","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","005al00000RVvFOAA1","2026-09-03T03:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42608152679502228","","","","","","","","0.0","0.0","",""
"a1WWE000005dchi2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42612964761201906","","","","","","","","0.0","0.0","",""
"a1WWE000005dcii2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42618102572045497","","","","","","","","0.0","0.0","",""
"a1WWE000005dchS2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","005al00000RVvFOAA1","2026-09-03T09:30:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42620380461564227","","","","","","","","0.0","0.0","",""
"a1WWE000005dciR2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42624803858124160","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfg2AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42629546409878275","","","","","","","","0.0","0.0","",""
"a1WWE000005dciK2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42629614681420401","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjX2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42638558842834212","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjT2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42640784006579511","","","","","","","","0.0","0.0","",""
"a1WWE000005dch92AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42642327030903247","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfs2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42645496405943904","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgq2AA","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","005al00000RVvFOAA1","2026-09-03T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42647059578520960","","","","","","","","0.0","0.0","",""
"a1WWE000005dcj92AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","005al00000RVvFOAA1","2026-09-04T05:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42650541832763953","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjb2AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","005al00000RVvFOAA1","2026-09-04T09:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42664356032128021","","","","","","","","0.0","0.0","",""
"a1WWE000005dci62AA","005al00000RVvFOAA1","false","LLC BI  Budget 003-c93a45","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","005al00000RVvFOAA1","2026-09-03T15:30:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42666819642243416","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgd2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42680041243137344","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgZ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","005al00000RVvFOAA1","2026-09-02T21:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42681659489289704","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfJ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42689469802861734","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfh2AA","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42690420824718374","","","","","","","","0.0","0.0","",""
"a1WWE000005dchJ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 004-db7112","2026-09-03T07:30:08.000Z","005al00000RVvFOAA1","2026-09-03T07:30:08.000Z","005al00000RVvFOAA1","2026-09-03T07:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42698702249174461","","","","","","","","0.0","0.0","",""
"a1WWE000005dcha2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42698806233222271","","","","","","","","0.0","0.0","",""
"a1WWE000005dciU2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","005al00000RVvFOAA1","2026-09-03T21:30:05.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42706848842930611","","","","","","","","0.0","0.0","",""
"a1WWE000005dchg2AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42707213940183724","","","","","","","","0.0","0.0","",""
"a1WWE000005dcg52AA","005al00000RVvFOAA1","false","LLC BI  Budget 008-248f83","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","005al00000RVvFOAA1","2026-09-02T15:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42709119282438714","","","","","","","","0.0","0.0","",""
"a1WWE000005dchb2AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42709444367134027","","","","","","","","0.0","0.0","",""
"a1WWE000005dchC2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42711079623036646","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfF2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-02T05:30:14.000Z","005al00000RVvFOAA1","2026-09-02T05:30:14.000Z","005al00000RVvFOAA1","2026-09-02T05:30:14.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42714452516947191","","","","","","","","0.0","0.0","",""
"a1WWE000005dciI2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 005-854d6d","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","005al00000RVvFOAA1","2026-09-03T19:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42715867086490709","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgk2AA","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","005al00000RVvFOAA1","2026-09-02T23:30:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42719305968515737","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjF2AQ","005al00000RVvFOAA1","false","CLA Simple Budget 1 Template","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","005al00000RVvFOAA1","2026-09-04T07:14:11.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42720003245779155","","","","","","","","0.0","0.0","",""
"a1WWE000005dchZ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","005al00000RVvFOAA1","2026-09-03T11:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42720104793801838","","","","","","","","0.0","0.0","",""
"a1WWE000005dchE2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","005al00000RVvFOAA1","2026-09-03T05:30:04.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42722260042717213","","","","","","","","0.0","0.0","",""
"a1WWE000005dcio2AA","005al00000RVvFOAA1","false","LLC BI  Budget 007-ed7281","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","005al00000RVvFOAA1","2026-09-04T01:30:13.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42728171873750728","","","","","","","","0.0","0.0","",""
"a1WWE000005dcix2AA","005al00000RVvFOAA1","false","LLC BI  Budget 006-fa9477","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","005al00000RVvFOAA1","2026-09-04T03:30:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42729267142218996","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfe2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","005al00000RVvFOAA1","2026-09-02T11:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42730651374632249","","","","","","","","0.0","0.0","",""
"a1WWE000005dchO2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 009-9c3f69","2026-09-03T07:30:08.000Z","005al00000RVvFOAA1","2026-09-03T07:30:08.000Z","005al00000RVvFOAA1","2026-09-03T07:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42737156916784282","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfK2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","005al00000RVvFOAA1","2026-09-02T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42738291570960927","","","","","","","","0.0","0.0","",""
"a1WWE000005dcg92AA","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","005al00000RVvFOAA1","2026-09-02T17:30:10.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42739821874359396","","","","","","","","0.0","0.0","",""
"a1WWE000005dcjL2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 010-6b5a1e","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","005al00000RVvFOAA1","2026-09-04T07:30:03.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42746964657820019","","","","","","","","0.0","0.0","",""
"a1WWE000005dcfo2AA","005al00000RVvFOAA1","false","LLC BI  Budget 001-3b8992","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","005al00000RVvFOAA1","2026-09-02T13:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42748056380412366","","","","","","","","0.0","0.0","",""
"a1WWE000005dcgJ2AQ","005al00000RVvFOAA1","false","LLC BI  Budget 002-0912e8","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","005al00000RVvFOAA1","2026-09-02T19:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42750455074830658","","","","","","","","0.0","0.0","",""
