"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDDestination__c","YM_ExternalIDSource__c"
"a1WWD00000354Md2AI","005al00000RVcKvAAL","false","LLC BI  Budget 007-1ebe92","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669089883466560","","","",""
"a1WWD00000355HY2AY","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669137625180301","","","",""
"a1WWD00000354GL2AY","005al00000RVcKvAAL","false","a1WWD000002VbAU","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669224541924104","","","",""
"a1WWD00000356022AA","005al00000RVcKvAAL","false","Budgets-05","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669357072815441","","","",""
"a1WWD00000352Wz2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669397720613438","","","",""
"a1WWD00000355Bp2AI","005al00000RVcKvAAL","false","Budgets-06","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669402616060797","","","",""
"a1WWD00000353z82AA","005al00000RVcKvAAL","false","a1WWD000002Vb0Z","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669444177948523","","","",""
"a1WWD00000354a22AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669451171633942","","","",""
"a1WWD00000356ty2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669470850683577","","","",""
"a1WWD00000355TI2AY","005al00000RVcKvAAL","false","Budget-2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669482482912538","","","",""
"a1WWD00000357572AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669605670757953","","","",""
"a1WWD00000353hd2AA","005al00000RVcKvAAL","false","a1WWD000002Vb0g","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669644824323132","","","",""
"a1WWD00000354402AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669657196694649","","","",""
"a1WWD00000352k82AA","005al00000RVcKvAAL","false","RS budget `1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669670878837447","","","",""
"a1WWD00000355gX2AQ","005al00000RVcKvAAL","false","a1WWD000002VbAU","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669686092249956","","","",""
"a1WWD00000354wj2AA","005al00000RVcKvAAL","false","New Budgets 019","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669688566089524","","","",""
"a1WWD00000354Gd2AI","005al00000RVcKvAAL","false","a1WWD000002VhE4","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669691556409877","","","",""
"a1WWD00000357Qu2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669773915025292","","","",""
"a1WWD00000355AZ2AY","005al00000RVcKvAAL","false","a1WWD000002VhFk","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669843011979770","","","",""
"a1WWD000003555h2AA","005al00000RVcKvAAL","false","LLC BI  Budget 001-686539","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669858370434607","","","",""
"a1WWD00000352bH2AQ","005al00000RVcKvAAL","false","Budgets-01","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669884959326331","","","",""
"a1WWD00000356RE2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42669910392687454","","","",""
"a1WWD00000356o72AA","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670134450052878","","","",""
"a1WWD00000353cd2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670212491777433","","","",""
"a1WWD00000355Wy2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template6","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670321216956468","","","",""
"a1WWD00000355S02AI","005al00000RVcKvAAL","false","a1WWD000002VOzV","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670329211786487","","","",""
"a1WWD00000356mU2AQ","005al00000RVcKvAAL","false","New Budgets 019","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670339130517084","","","",""
"a1WWD00000352x72AA","005al00000RVcKvAAL","false","Budgets-05","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670376665094590","","","",""
"a1WWD00000357632AA","005al00000RVcKvAAL","false","new 102","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670382280298966","","","",""
"a1WWD00000356mL2AQ","005al00000RVcKvAAL","false","Exc F Source - from CINUIExcVCFetchExNameEB","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670407762781715","","","",""
"a1WWD00000356h12AA","005al00000RVcKvAAL","false","RS budget 79","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670512194602701","","","",""
"a1WWD00000353Vy2AI","005al00000RVcKvAAL","false","Mixed-Use Development Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670549177562502","","","",""
"a1WWD00000356aq2AA","005al00000RVcKvAAL","false","Stark Construction Loan Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670585261010930","","","",""
"a1WWD00000357M62AI","005al00000RVcKvAAL","false","Branch 2-Updated 2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670594595712906","","","",""
"a1WWD00000353O62AI","005al00000RVcKvAAL","false","a1WWD000002VbDX","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670672597817400","","","",""
"a1WWD00000352Hi2AI","005al00000RVcKvAAL","false","LLC BI  Budget 003-c93a45","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670714917016509","","","",""
"a1WWD00000352ZO2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0e","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670741188837368","","","",""
"a1WWD000003549l2AA","005al00000RVcKvAAL","false","a1WWD000002VhE1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670806649521305","","","",""
"a1WWD00000354Cz2AI","005al00000RVcKvAAL","false","a1WWD000002Vb0a","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670837865029405","","","",""
"a1WWD00000354nj2AA","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670863438519866","","","",""
"a1WWD00000355RU2AY","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670948900895277","","","",""
"a1WWD00000353Vh2AI","005al00000RVcKvAAL","false","Industrial Warehouse Expansion","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42670998576159043","","","",""
"a1WWD00000353pB2AQ","005al00000RVcKvAAL","false","Budgets-04","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671029245475780","","","",""
"a1WWD00000352Mr2AI","005al00000RVcKvAAL","false","Budgets-07","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671085748452223","","","",""
"a1WWD00000355rg2AA","005al00000RVcKvAAL","false","Maple Construction Loan Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671093400381265","","","",""
"a1WWD00000355zt2AA","005al00000RVcKvAAL","false","RS budget 2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671110517764819","","","",""
"a1WWD000003536Z2AQ","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671114166746406","","","",""
"a1WWD00000357bo2AA","005al00000RVcKvAAL","false","LLC BI  Budget 004-db7112","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671121561233036","","","",""
"a1WWD00000352VB2AY","005al00000RVcKvAAL","false","New Budgets8","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671163897650068","","","",""
"a1WWD00000353t12AA","005al00000RVcKvAAL","false","RS budget 6","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671234266599691","","","",""
"a1WWD000003536O2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671276462179405","","","",""
"a1WWD00000354TR2AY","005al00000RVcKvAAL","false","Services budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4267134459812161","","","",""
"a1WWD000003573g2AA","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671400308599761","","","",""
"a1WWD00000355yD2AQ","005al00000RVcKvAAL","false","Porters Neck","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671423354444554","","","",""
"a1WWD00000357DU2AY","005al00000RVcKvAAL","false","a1WWD000002VOhd","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671439333447375","","","",""
"a1WWD000003555n2AA","005al00000RVcKvAAL","false","LLC BI  Budget 007-1ebe92","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671504167829737","","","",""
"a1WWD00000354La2AI","005al00000RVcKvAAL","false","9969JPD894656593","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671596180716884","","","",""
"a1WWD00000352aL2AQ","005al00000RVcKvAAL","false","commit2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671660111755361","","","",""
"a1WWD00000357Sh2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671663311458653","","","",""
"a1WWD00000353fR2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671672868094017","","","",""
"a1WWD00000352Wx2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671683203801681","","","",""
"a1WWD00000353JS2AY","005al00000RVcKvAAL","false","RS budget 5","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671692559020721","","","",""
"a1WWD00000355TH2AY","005al00000RVcKvAAL","false","Budget-1","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671696420151393","","","",""
"a1WWD00000354Ss2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671745569403344","","","",""
"a1WWD000003578e2AA","005al00000RVcKvAAL","false","Programming Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42671857926553561","","","",""
"a1WWD00000356Nn2AI","005al00000RVcKvAAL","false","LLC BI  Budget 008-248f83","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672003026272051","","","",""
"a1WWD00000356y12AA","005al00000RVcKvAAL","false","A budget 2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672006274140134","","","",""
"a1WWD00000352ia2AA","005al00000RVcKvAAL","false","Budgets-04","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672097193948674","","","",""
"a1WWD00000355qv2AA","005al00000RVcKvAAL","false","Porters Neck","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672118742598871","","","",""
"a1WWD00000352QW2AY","005al00000RVcKvAAL","false","LLC BI  Budget 009-9c3f69","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672174206180674","","","",""
"a1WWD00000352Xe2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672229756236556","","","",""
"a1WWD00000354nE2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672231020082708","","","",""
"a1WWD00000355J82AI","005al00000RVcKvAAL","false","Commercial Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672304751838186","","","",""
"a1WWD000003556g2AA","005al00000RVcKvAAL","false","a1WWD000002VbAL","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672315005879758","","","",""
"a1WWD00000356OQ2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0c","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672342474047279","","","",""
"a1WWD00000352FL2AY","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672361442561087","","","",""
"a1WWD00000355Wo2AI","005al00000RVcKvAAL","false","overall budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672418907504876","","","",""
"a1WWD00000357V42AI","005al00000RVcKvAAL","false","a1WWD000002Vayz","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672448233256540","","","",""
"a1WWD00000355tO2AQ","005al00000RVcKvAAL","false","NcinoRecord-01","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672509011890378","","","",""
"a1WWD00000355Rp2AI","005al00000RVcKvAAL","false","a1WWD000002VOhf","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672785292531070","","","",""
"a1WWD00000353GD2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672802577437311","","","",""
"a1WWD00000355xO2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672827199001472","","","",""
"a1WWD00000357Zm2AI","005al00000RVcKvAAL","false","9969JPD894656593","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672940201864761","","","",""
"a1WWD000003531f2AA","005al00000RVcKvAAL","false","a1WWD000002VbDR","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672964899193932","","","",""
"a1WWD00000354DK2AY","005al00000RVcKvAAL","false","a1WWD000002VbDV","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42672985017219006","","","",""
"a1WWD00000357ho2AA","005al00000RVcKvAAL","false","Branch 2-Updated 2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673053748370515","","","",""
"a1WWD00000354q22AA","005al00000RVcKvAAL","false","new annual budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673072451133082","","","",""
"a1WWD00000354h32AA","005al00000RVcKvAAL","false","Sales budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673160734708318","","","",""
"a1WWD00000352tq2AA","005al00000RVcKvAAL","false","Sales budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673453373847031","","","",""
"a1WWD00000353yq2AA","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673457423104292","","","",""
"a1WWD00000353EL2AY","005al00000RVcKvAAL","false","New Budgets","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673476568176392","","","",""
"a1WWD00000354EP2AY","005al00000RVcKvAAL","false","AA budget 4","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673507768388206","","","",""
"a1WWD00000356yL2AQ","005al00000RVcKvAAL","false","Intake budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673508088913083","","","",""
"a1WWD00000353ei2AA","005al00000RVcKvAAL","false","Industrial Warehouse Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673508610702933","","","",""
"a1WWD00000357Ya2AI","005al00000RVcKvAAL","false","Services budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673526970767671","","","",""
"a1WWD00000352Cb2AI","005al00000RVcKvAAL","false","LLC BI  Budget 006-cece0a","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673533538104286","","","",""
"a1WWD00000354Iv2AI","005al00000RVcKvAAL","false","LLC BI  Budget 004-37032e","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673651315639090","","","",""
"a1WWD00000356xE2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673697832405437","","","",""
"a1WWD00000353Q12AI","005al00000RVcKvAAL","false","a1WWD000002VOzO","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673731680750358","","","",""
"a1WWD00000352ce2AA","005al00000RVcKvAAL","false","a1WWD000002VbAU","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673764683918485","","","",""
"a1WWD00000357Bm2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673772865007436","","","",""
"a1WWD00000356uv2AA","005al00000RVcKvAAL","false","a1WWD000002VOhe","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673836908759256","","","",""
"a1WWD00000355Q22AI","005al00000RVcKvAAL","false","a1WWD000002VbAP","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673875751813897","","","",""
"a1WWD00000353be2AA","005al00000RVcKvAAL","false","a1WWD000002VOhd","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673876871437097","","","",""
"a1WWD00000352Z12AI","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673905071739990","","","",""
"a1WWD000003552F2AQ","005al00000RVcKvAAL","false","a1WWD000002VhE6","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42673984400238805","","","",""
"a1WWD00000353Xz2AI","005al00000RVcKvAAL","false","Maple Ridge Subdivision Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674012773243033","","","",""
"a1WWD00000356A52AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template6","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674095744339215","","","",""
"a1WWD00000355Hc2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template Update","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674225447713154","","","",""
"a1WWD00000352gB2AQ","005al00000RVcKvAAL","false","Sreekar StartUp","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674276130155387","","","",""
"a1WWD00000355SQ2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0f","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674358209332152","","","",""
"a1WWD00000357Rl2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674457219551416","","","",""
"a1WWD00000352Xq2AI","005al00000RVcKvAAL","false","Programming Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674467996771337","","","",""
"a1WWD00000355lI2AQ","005al00000RVcKvAAL","false","a1WWD000002VOzV","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674529710509142","","","",""
"a1WWD00000352eM2AQ","005al00000RVcKvAAL","false","Stark Construction Loan Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674627785403024","","","",""
"a1WWD00000352g52AA","005al00000RVcKvAAL","false","RS budget 12","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674655691014739","","","",""
"a1WWD00000354xb2AA","005al00000RVcKvAAL","false","AA budget 2","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674744633224445","","","",""
"a1WWD00000354Xw2AI","005al00000RVcKvAAL","false","a1WWD000002VbAL","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674884916296457","","","",""
"a1WWD00000353ct2AA","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674900060440888","","","",""
"a1WWD00000352XA2AY","005al00000RVcKvAAL","false","Budget for the Construction of a Warehouse","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674914500649814","","","",""
"a1WWD00000355ts2AA","005al00000RVcKvAAL","false","New Budgets8","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42674922432909121","","","",""
"a1WWD00000353A42AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675083828135744","","","",""
"a1WWD00000354HI2AY","005al00000RVcKvAAL","false","Budgets-05","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675160164456439","","","",""
"a1WWD00000352zN2AQ","005al00000RVcKvAAL","false","Maple Construction Loan Budget","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675172436776178","","","",""
"a1WWD00000354ir2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675269482955710","","","",""
"a1WWD00000357PR2AY","005al00000RVcKvAAL","false","new 102","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675273457248301","","","",""
"a1WWD00000356jG2AQ","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675317034648619","","","",""
"a1WWD00000352PV2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","","","","","","","","","","","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42675402387372765","","","",""
