"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000005tJvh2AE","false","CLA-BD-0003268","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Electrical Material","","82.0","","","","","a234W00000RiQzbQAF","0.0","0.0","","0.0"
"a1UWD000005tJvi2AE","false","CLA-BD-0003269","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Power Management System","","83.0","","","","","a234W00000RiQzcQAF","0.0","0.0","","0.0"
"a1UWD000005tJvj2AE","false","CLA-BD-0003270","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","F.R.P. and marlite","","86.0","","","","","a234W00000RiQzdQAF","0.0","0.0","","0.0"
"a1UWD000005tJvk2AE","false","CLA-BD-0003271","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Gas to Property Line","","1.0","","","","","a234W00000RiQzeQAF","0.0","0.0","","0.0"
"a1UWD000005tJvl2AE","false","CLA-BD-0003272","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Water to Property line","","2.0","","","","","a234W00000RiQzfQAF","0.0","0.0","","0.0"
"a1UWD000005tJvm2AE","false","CLA-BD-0003273","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Sewer to Property Line","","3.0","","","","","a234W00000RiQzgQAF","0.0","0.0","","0.0"
"a1UWD000005tJvn2AE","false","CLA-BD-0003274","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","New electric service","","4.0","","","","","a234W00000RiQzhQAF","0.0","0.0","","0.0"
"a1UWD000005tJvo2AE","false","CLA-BD-0003275","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Power pole - new or relocate","","5.0","","","","","a234W00000RiQziQAF","0.0","0.0","","0.0"
"a1UWD000005tJp32AE","false","CLA-BD-0003276","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Street light - new or relocate","","6.0","","","","","a234W00000RiQzjQAF","0.0","0.0","","0.0"
"a1UWD000005tJp42AE","false","CLA-BD-0003277","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Telephone Pole","","7.0","","","","","a234W00000RiQzkQAF","0.0","0.0","","0.0"
"a1UWD000005tJp52AE","false","CLA-BD-0003278","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Off site fire hydrant","","8.0","","","","","a234W00000RiQzlQAF","0.0","0.0","","0.0"
"a1UWD000005tJp62AE","false","CLA-BD-0003279","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Traffic signals - new or relocate","","9.0","","","","","a234W00000RiQzmQAF","0.0","0.0","","0.0"
"a1UWD000005tJp72AE","false","CLA-BD-0003280","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Offsite Demolition","","10.0","","","","","a234W00000RiQznQAF","0.0","0.0","","0.0"
"a1UWD000005tJp82AE","false","CLA-BD-0003281","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","New Curb & Gutter","","11.0","","","","","a234W00000RiQzoQAF","0.0","0.0","","0.0"
"a1UWD000005tJp92AE","false","CLA-BD-0003282","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","New sidewalk","","12.0","","","","","a234W00000RiQzpQAF","0.0","0.0","","0.0"
"a1UWD000005tJpA2AU","false","CLA-BD-0003283","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","New approaches","","13.0","","","","","a234W00000RiQzqQAF","0.0","0.0","","0.0"
"a1UWD000005tJpB2AU","false","CLA-BD-0003284","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Street paving and markings","","14.0","","","","","a234W00000RiQzrQAF","0.0","0.0","","0.0"
"a1UWD000005tJpC2AU","false","CLA-BD-0003285","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Temp sidewalk","","15.0","","","","","a234W00000RiQzsQAF","0.0","0.0","","0.0"
"a1UWD000005tJpD2AU","false","CLA-BD-0003286","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Storm Drain","","16.0","","","","","a234W00000RiQztQAF","0.0","0.0","","0.0"
"a1UWD000005tJpE2AU","false","CLA-BD-0003287","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Relocate Transformer","","17.0","","","","","a234W00000RiQzuQAF","0.0","0.0","","0.0"
"a1UWD000005tJpF2AU","false","CLA-BD-0003288","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Survey","","18.0","","","","","a234W00000RiQzvQAF","0.0","0.0","","0.0"
"a1UWD000005tJpG2AU","false","CLA-BD-0003289","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Soils","","20.0","","","","","a234W00000RiQzwQAF","0.0","0.0","","0.0"
"a1UWD000005tJpH2AU","false","CLA-BD-0003290","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Grade fill / cut","","21.0","","","","","a234W00000RiQzxQAF","0.0","0.0","","0.0"
"a1UWD000005tJpI2AU","false","CLA-BD-0003291","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Site Demolition","","22.0","","","","","a234W00000RiQzyQAF","0.0","0.0","","0.0"
"a1UWD000005tJpJ2AU","false","CLA-BD-0003292","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Retaining wall","","23.0","","","","","a234W00000RiQzzQAF","0.0","0.0","","0.0"
"a1UWD000005tJpK2AU","false","CLA-BD-0003293","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Trash Enclosure","","24.0","","","","","a234W00000RiR00QAF","0.0","0.0","","0.0"
"a1UWD000005tJpL2AU","false","CLA-BD-0003294","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","a234W00000RiR01QAF","0.0","0.0","","0.0"
"a1UWD000005tJpM2AU","false","CLA-BD-0003295","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","005al00000RVvFOAA1","2026-07-20T18:19:57.000Z","","","","a1WWD000002iGxj2AE","0.0","","Storm Drain","","26.0","","","","","a234W00000RiR02QAF","0.0","0.0","","0.0"
"a1UWD000005tK852AE","false","CLA-BD-0003296","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Concrete Sidewalks","","27.0","","","","","a234W00000RiR03QAF","0.0","0.0","","0.0"
"a1UWD000005tK862AE","false","CLA-BD-0003297","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Concrete light bases","","28.0","","","","","a234W00000RiR04QAF","0.0","0.0","","0.0"
"a1UWD000005tK872AE","false","CLA-BD-0003298","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Electrical site work/labor","","29.0","","","","","a234W00000RiR05QAF","0.0","0.0","","0.0"
"a1UWD000005tK882AE","false","CLA-BD-0003299","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Site Lighting Material","","30.0","","","","","a234W00000RiR06QAF","0.0","0.0","","0.0"
"a1UWD000005tK892AE","false","CLA-BD-0003300","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","a234W00000RiR07QAF","0.0","0.0","","0.0"
"a1UWD000005tK8A2AU","false","CLA-BD-0003301","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Plumbing sit work","","32.0","","","","","a234W00000RiR08QAF","0.0","0.0","","0.0"
"a1UWD000005tK8B2AU","false","CLA-BD-0003302","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Telephone Underground","","33.0","","","","","a234W00000RiR09QAF","0.0","0.0","","0.0"
"a1UWD000005tK8C2AU","false","CLA-BD-0003303","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Concrete paving","","34.0","","","","","a234W00000RiR0AQAV","0.0","0.0","","0.0"
"a1UWD000005tK8D2AU","false","CLA-BD-0003304","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Asphalt paving & striping","","35.0","","","","","a234W00000RiR0BQAV","0.0","0.0","","0.0"
"a1UWD000005tK8E2AU","false","CLA-BD-0003305","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","a234W00000RiR0CQAV","0.0","0.0","","0.0"
"a1UWD000005tK8F2AU","false","CLA-BD-0003306","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Bollard w/ Covers","","37.0","","","","","a234W00000RiR0DQAV","0.0","0.0","","0.0"
"a1UWD000005tK8G2AU","false","CLA-BD-0003307","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Fire Sprinkler Service","","38.0","","","","","a234W00000RiR0EQAV","0.0","0.0","","0.0"
"a1UWD000005tK8H2AU","false","CLA-BD-0003308","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Erosion & Dust Control","","39.0","","","","","a234W00000RiR0FQAV","0.0","0.0","","0.0"
"a1UWD000005tK8I2AU","false","CLA-BD-0003309","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Fire Hydrant","","40.0","","","","","a234W00000RiR0GQAV","0.0","0.0","","0.0"
"a1UWD000005tK8J2AU","false","CLA-BD-0003310","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Dumpster Approach","","41.0","","","","","a234W00000RiR0HQAV","0.0","0.0","","0.0"
"a1UWD000005tK8K2AU","false","CLA-BD-0003311","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Wheel stops","","42.0","","","","","a234W00000RiR0IQAV","0.0","0.0","","0.0"
"a1UWD000005tK8L2AU","false","CLA-BD-0003312","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Preasure Washing","","43.0","","","","","a234W00000RiR0JQAV","0.0","0.0","","0.0"
"a1UWD000005tK8M2AU","false","CLA-BD-0003313","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Service Yard Conc/CMU","","44.0","","","","","a234W00000RiR0KQAV","0.0","0.0","","0.0"
"a1UWD000005tK8N2AU","false","CLA-BD-0003314","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Barricades/Signs","","45.0","","","","","a234W00000RiR0LQAV","0.0","0.0","","0.0"
"a1UWD000005tK8O2AU","false","CLA-BD-0003315","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","005al00000RVvFOAA1","2026-07-20T18:19:58.000Z","","","","a1WWD000002iGxj2AE","0.0","","Signage","","46.0","","","","","a234W00000RiR0MQAV","0.0","0.0","","0.0"
"a1UWD000005tKBJ2A2","false","CLA-BD-0003336","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Misc.","","47.0","","","","","a234W00000RiR0NQAV","0.0","0.0","","0.0"
"a1UWD000005tKBK2A2","false","CLA-BD-0003337","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Building Demolition","","48.0","","","","","a234W00000RiR0OQAV","0.0","0.0","","0.0"
"a1UWD000005tKBL2A2","false","CLA-BD-0003338","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Building Concrete Material","","49.0","","","","","a234W00000RiR0PQAV","0.0","0.0","","0.0"
"a1UWD000005tKBM2A2","false","CLA-BD-0003339","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Building Concrete Labor","","50.0","","","","","a234W00000RiR0QQAV","0.0","0.0","","0.0"
"a1UWD000005tKBN2A2","false","CLA-BD-0003340","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","a234W00000RiR0RQAV","0.0","0.0","","0.0"
"a1UWD000005tKBO2A2","false","CLA-BD-0003341","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Masonry/Building","","52.0","","","","","a234W00000RiR0SQAV","0.0","0.0","","0.0"
"a1UWD000005tKBP2A2","false","CLA-BD-0003342","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Structural Steel","","53.0","","","","","a234W00000RiR0TQAV","0.0","0.0","","0.0"
"a1UWD000005tKBQ2A2","false","CLA-BD-0003343","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Finish Lumber & Doors","","54.0","","","","","a234W00000RiR0UQAV","0.0","0.0","","0.0"
"a1UWD000005tKBR2A2","false","CLA-BD-0003344","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Metal Doors & Frames","","55.0","","","","","a234W00000RiR0VQAV","0.0","0.0","","0.0"
"a1UWD000005tKBS2A2","false","CLA-BD-0003345","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Wood Doors","","56.0","","","","","a234W00000RiR0WQAV","0.0","0.0","","0.0"
"a1UWD000005tKBT2A2","false","CLA-BD-0003346","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Finish Hardware","","57.0","","","","","a234W00000RiR0XQAV","0.0","0.0","","0.0"
"a1UWD000005tKBU2A2","false","CLA-BD-0003347","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Framing Labor","","58.0","","","","","a234W00000RiR0YQAV","0.0","0.0","","0.0"
"a1UWD000005tKBV2A2","false","CLA-BD-0003348","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","005al00000RVvFOAA1","2026-07-20T18:19:59.000Z","","","","a1WWD000002iGxj2AE","0.0","","Misc.","","92.0","","","","","a234W00000RiR0ZQAV","0.0","0.0","","0.0"
"a1UWD000005tKoC2AU","false","CLA-BD-0003906","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Cabinets / Millwork","","88.0","","","","","a235f000000ZYljAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoD2AU","false","CLA-BD-0003907","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Flooring (Rubber Floor/Silica/ Res-Tek)","","90.0","","","","","a235f000000ZYlkAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoE2AU","false","CLA-BD-0003908","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Lighting Fixtures","","85.0","","","","","a235f000000ZYllAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoF2AU","false","CLA-BD-0003909","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Corporate Decor Package Installation","","93.0","","","","","a235f000000ZYlmAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoG2AU","false","CLA-BD-0003910","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","100 ft secondary service","","84.0","","","","","a235f000000ZYlnAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoH2AU","false","CLA-BD-0003911","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Fire Extinguishers","","87.0","","","","","a235f000000ZYloAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoI2AU","false","CLA-BD-0003912","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Caulking","","91.0","","","","","a235f000000ZYlpAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoJ2AU","false","CLA-BD-0003913","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Toilet Partitions","","89.0","","","","","a235f000000ZYlqAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKoK2AU","false","CLA-BD-0003914","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","005al00000RVvFOAA1","2026-07-20T18:20:33.000Z","","","","a1WWD000002iGzE2AU","0.0","","Roofing","","59.0","","","","","a235f000000ZYlrAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKpd2AE","false","CLA-BD-0003915","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Finish Carpentry Labor","","60.0","","","","","a235f000000ZYlsAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKpe2AE","false","CLA-BD-0003916","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Rough Carpentry Labor","","61.0","","","","","a235f000000ZYltAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKpf2AE","false","CLA-BD-0003917","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Rough Carpentry Material","","62.0","","","","","a235f000000ZYluAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKpg2AE","false","CLA-BD-0003918","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Sheet Metal","","63.0","","","","","a235f000000ZYlvAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKph2AE","false","CLA-BD-0003919","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Insulation","","64.0","","","","","a235f000000ZYlwAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKpi2AE","false","CLA-BD-0003920","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Glass & Glazing","","65.0","","","","","a235f000000ZYlxAAG","0.0","0.0","0.0","0.0"
"a1UWD000005tKpj2AE","false","CLA-BD-0003921","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","005al00000RVvFOAA1","2026-07-20T18:20:34.000Z","","","","a1WWD000002iGzE2AU","0.0","","Drywall & Metal Studs","","66.0","","","","","a235f000000ZYlyAAG","0.0","0.0","0.0","0.0"
